#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170443133181 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3921000000     -6.03159012      0.4032893545E+00
  -0.3920000000     -6.02886898      0.3961639565E+00
  -0.3919000000     -6.02614784      0.3887526194E+00
  -0.3918000000     -6.02342670      0.3811395753E+00
  -0.3917000000     -6.02070557      0.3733988987E+00
  -0.3916000000     -6.01798443      0.3655950124E+00
  -0.3915000000     -6.01526329      0.3577833383E+00
  -0.3914000000     -6.01254215      0.3500110368E+00
  -0.3913000000     -6.00982101      0.3423177857E+00
  -0.3912000000     -6.00709987      0.3347365651E+00
  -0.3911000000     -6.00437874      0.3272944215E+00
  -0.3910000000     -6.00165760      0.3200131937E+00
  -0.3909000000     -5.99893646      0.3129101890E+00
  -0.3908000000     -5.99621532      0.3059988037E+00
  -0.3907000000     -5.99349418      0.2992890853E+00
  -0.3906000000     -5.99077304      0.2927882352E+00
  -0.3905000000     -5.98805190      0.2865010564E+00
  -0.3904000000     -5.98533077      0.2804303469E+00
  -0.3903000000     -5.98260963      0.2745772446E+00
  -0.3902000000     -5.97988849      0.2689415269E+00
  -0.3901000000     -5.97716735      0.2635218704E+00
  -0.3900000000     -5.97444621      0.2583160746E+00
  -0.3899000000     -5.97172507      0.2533212534E+00
  -0.3898000000     -5.96900394      0.2485339990E+00
  -0.3897000000     -5.96628280      0.2439505217E+00
  -0.3896000000     -5.96356166      0.2395667687E+00
  -0.3895000000     -5.96084052      0.2353785243E+00
  -0.3894000000     -5.95811938      0.2313814953E+00
  -0.3893000000     -5.95539824      0.2275713827E+00
  -0.3892000000     -5.95267711      0.2239439427E+00
  -0.3891000000     -5.94995597      0.2204950381E+00
  -0.3890000000     -5.94723483      0.2172206822E+00
  -0.3889000000     -5.94451369      0.2141170761E+00
  -0.3888000000     -5.94179255      0.2111806409E+00
  -0.3887000000     -5.93907141      0.2084080459E+00
  -0.3886000000     -5.93635028      0.2057962335E+00
  -0.3885000000     -5.93362914      0.2033424424E+00
  -0.3884000000     -5.93090800      0.2010442280E+00
  -0.3883000000     -5.92818686      0.1988994833E+00
  -0.3882000000     -5.92546572      0.1969064586E+00
  -0.3881000000     -5.92274458      0.1950637819E+00
  -0.3880000000     -5.92002344      0.1933704801E+00
  -0.3879000000     -5.91730231      0.1918260017E+00
  -0.3878000000     -5.91458117      0.1904302411E+00
  -0.3877000000     -5.91186003      0.1891835656E+00
  -0.3876000000     -5.90913889      0.1880868451E+00
  -0.3875000000     -5.90641775      0.1871414851E+00
  -0.3874000000     -5.90369661      0.1863494635E+00
  -0.3873000000     -5.90097548      0.1857133724E+00
  -0.3872000000     -5.89825434      0.1852364632E+00
  -0.3871000000     -5.89553320      0.1849226983E+00
  -0.3870000000     -5.89281206      0.1847768069E+00
  -0.3869000000     -5.89009092      0.1848043467E+00
  -0.3868000000     -5.88736978      0.1850117706E+00
  -0.3867000000     -5.88464865      0.1854064974E+00
  -0.3866000000     -5.88192751      0.1859969855E+00
  -0.3865000000     -5.87920637      0.1867928060E+00
  -0.3864000000     -5.87648523      0.1878047122E+00
  -0.3863000000     -5.87376409      0.1890446971E+00
  -0.3862000000     -5.87104295      0.1905260288E+00
  -0.3861000000     -5.86832182      0.1922632470E+00
  -0.3860000000     -5.86560068      0.1942720962E+00
  -0.3859000000     -5.86287954      0.1965693582E+00
  -0.3858000000     -5.86015840      0.1991725286E+00
  -0.3857000000     -5.85743726      0.2020992556E+00
  -0.3856000000     -5.85471612      0.2053664220E+00
  -0.3855000000     -5.85199498      0.2089886930E+00
  -0.3854000000     -5.84927385      0.2129762774E+00
  -0.3853000000     -5.84655271      0.2173315367E+00
  -0.3852000000     -5.84383157      0.2220439302E+00
  -0.3851000000     -5.84111043      0.2270825991E+00
  -0.3850000000     -5.83838929      0.2323856827E+00
  -0.3849000000     -5.83566815      0.2378452897E+00
  -0.3848000000     -5.83294702      0.2432870674E+00
  -0.3847000000     -5.83022588      0.2484438398E+00
  -0.3846000000     -5.82750474      0.2529244407E+00
  -0.3845000000     -5.82478360      0.2561825819E+00
  -0.3844000000     -5.82206246      0.2574974300E+00
  -0.3843000000     -5.81934132      0.2559875450E+00
  -0.3842000000     -5.81662019      0.2506893493E+00
  -0.3841000000     -5.81389905      0.2407294983E+00
  -0.3840000000     -5.81117791      0.2255900232E+00
  -0.3839000000     -5.80845677      0.2053973998E+00
  -0.3838000000     -5.80573563      0.1810931332E+00
  -0.3837000000     -5.80301449      0.1543427066E+00
  -0.3836000000     -5.80029336      0.1271651970E+00
  -0.3835000000     -5.79757222      0.1014435444E+00
  -0.3834000000     -5.79485108      0.7854509942E-01
  -0.3833000000     -5.79212994      0.5918401924E-01
  -0.3832000000     -5.78940880      0.4350007624E-01
  -0.3831000000     -5.78668766      0.3124286451E-01
  -0.3830000000     -5.78396652      0.2195962920E-01
  -0.3829000000     -5.78124539      0.1513542431E-01
  -0.3828000000     -5.77852425      0.1027715371E-01
  -0.3827000000     -5.77580311      0.6953581594E-02
  -0.3826000000     -5.77308197      0.4807469683E-02
  -0.3825000000     -5.77036083      0.3552843058E-02
  -0.3824000000     -5.76763969      0.2965801329E-02
  -0.3823000000     -5.76491856      0.2873580920E-02
  -0.3822000000     -5.76219742      0.3144156722E-02
  -0.3821000000     -5.75947628      0.3677290776E-02
  -0.3820000000     -5.75675514      0.4397228605E-02
  -0.3819000000     -5.75403400      0.5246924578E-02
  -0.3818000000     -5.75131286      0.6183562768E-02
  -0.3817000000     -5.74859173      0.7175122881E-02
  -0.3816000000     -5.74587059      0.8197765376E-02
  -0.3815000000     -5.74314945      0.9233847725E-02
  -0.3814000000     -5.74042831      0.1027042186E-01
  -0.3813000000     -5.73770717      0.1129809630E-01
  -0.3812000000     -5.73498603      0.1231017393E-01
  -0.3811000000     -5.73226490      0.1330199766E-01
  -0.3810000000     -5.72954376      0.1427045323E-01
  -0.3809000000     -5.72682262      0.1521359074E-01
  -0.3808000000     -5.72410148      0.1613033606E-01
  -0.3807000000     -5.72138034      0.1702027048E-01
  -0.3806000000     -5.71865920      0.1788346232E-01
  -0.3805000000     -5.71593806      0.1872033815E-01
  -0.3804000000     -5.71321693      0.1953158418E-01
  -0.3803000000     -5.71049579      0.2031807103E-01
  -0.3802000000     -5.70777465      0.2108079611E-01
  -0.3801000000     -5.70505351      0.2182083991E-01
  -0.3800000000     -5.70233237      0.2253933272E-01
  -0.3799000000     -5.69961123      0.2323742954E-01
  -0.3798000000     -5.69689010      0.2391629133E-01
  -0.3797000000     -5.69416896      0.2457707109E-01
  -0.3796000000     -5.69144782      0.2522090368E-01
  -0.3795000000     -5.68872668      0.2584889863E-01
  -0.3794000000     -5.68600554      0.2646213506E-01
  -0.3793000000     -5.68328440      0.2706165844E-01
  -0.3792000000     -5.68056327      0.2764847862E-01
  -0.3791000000     -5.67784213      0.2822356881E-01
  -0.3790000000     -5.67512099      0.2878786544E-01
  -0.3789000000     -5.67239985      0.2934226846E-01
  -0.3788000000     -5.66967871      0.2988764217E-01
  -0.3787000000     -5.66695757      0.3042481628E-01
  -0.3786000000     -5.66423644      0.3095458724E-01
  -0.3785000000     -5.66151530      0.3147771964E-01
  -0.3784000000     -5.65879416      0.3199494782E-01
  -0.3783000000     -5.65607302      0.3250697742E-01
  -0.3782000000     -5.65335188      0.3301448702E-01
  -0.3781000000     -5.65063074      0.3351812976E-01
  -0.3780000000     -5.64790960      0.3401853493E-01
  -0.3779000000     -5.64518847      0.3451630952E-01
  -0.3778000000     -5.64246733      0.3501203978E-01
  -0.3777000000     -5.63974619      0.3550629269E-01
  -0.3776000000     -5.63702505      0.3599961735E-01
  -0.3775000000     -5.63430391      0.3649254642E-01
  -0.3774000000     -5.63158277      0.3698559738E-01
  -0.3773000000     -5.62886164      0.3747927383E-01
  -0.3772000000     -5.62614050      0.3797406671E-01
  -0.3771000000     -5.62341936      0.3847045544E-01
  -0.3770000000     -5.62069822      0.3896890905E-01
  -0.3769000000     -5.61797708      0.3946988724E-01
  -0.3768000000     -5.61525594      0.3997384143E-01
  -0.3767000000     -5.61253481      0.4048121569E-01
  -0.3766000000     -5.60981367      0.4099244773E-01
  -0.3765000000     -5.60709253      0.4150796977E-01
  -0.3764000000     -5.60437139      0.4202820941E-01
  -0.3763000000     -5.60165025      0.4255359052E-01
  -0.3762000000     -5.59892911      0.4308453396E-01
  -0.3761000000     -5.59620798      0.4362145842E-01
  -0.3760000000     -5.59348684      0.4416478116E-01
  -0.3759000000     -5.59076570      0.4471491874E-01
  -0.3758000000     -5.58804456      0.4527228771E-01
  -0.3757000000     -5.58532342      0.4583730533E-01
  -0.3756000000     -5.58260228      0.4641039022E-01
  -0.3755000000     -5.57988114      0.4699196301E-01
  -0.3754000000     -5.57716001      0.4758244702E-01
  -0.3753000000     -5.57443887      0.4818226883E-01
  -0.3752000000     -5.57171773      0.4879185897E-01
  -0.3751000000     -5.56899659      0.4941165243E-01
  -0.3750000000     -5.56627545      0.5004208936E-01
  -0.3749000000     -5.56355431      0.5068361559E-01
  -0.3748000000     -5.56083318      0.5133668324E-01
  -0.3747000000     -5.55811204      0.5200175129E-01
  -0.3746000000     -5.55539090      0.5267928615E-01
  -0.3745000000     -5.55266976      0.5336976223E-01
  -0.3744000000     -5.54994862      0.5407366251E-01
  -0.3743000000     -5.54722748      0.5479147906E-01
  -0.3742000000     -5.54450635      0.5552371367E-01
  -0.3741000000     -5.54178521      0.5627087830E-01
  -0.3740000000     -5.53906407      0.5703349573E-01
  -0.3739000000     -5.53634293      0.5781210001E-01
  -0.3738000000     -5.53362179      0.5860723710E-01
  -0.3737000000     -5.53090065      0.5941946530E-01
  -0.3736000000     -5.52817952      0.6024935587E-01
  -0.3735000000     -5.52545838      0.6109749350E-01
  -0.3734000000     -5.52273724      0.6196447687E-01
  -0.3733000000     -5.52001610      0.6285091913E-01
  -0.3732000000     -5.51729496      0.6375744840E-01
  -0.3731000000     -5.51457382      0.6468470829E-01
  -0.3730000000     -5.51185268      0.6563335834E-01
  -0.3729000000     -5.50913155      0.6660407453E-01
  -0.3728000000     -5.50641041      0.6759754965E-01
  -0.3727000000     -5.50368927      0.6861449379E-01
  -0.3726000000     -5.50096813      0.6965563471E-01
  -0.3725000000     -5.49824699      0.7072171817E-01
  -0.3724000000     -5.49552585      0.7181350833E-01
  -0.3723000000     -5.49280472      0.7293178796E-01
  -0.3722000000     -5.49008358      0.7407735877E-01
  -0.3721000000     -5.48736244      0.7525104152E-01
  -0.3720000000     -5.48464130      0.7645367624E-01
  -0.3719000000     -5.48192016      0.7768612220E-01
  -0.3718000000     -5.47919902      0.7894925800E-01
  -0.3717000000     -5.47647789      0.8024398139E-01
  -0.3716000000     -5.47375675      0.8157120914E-01
  -0.3715000000     -5.47103561      0.8293187669E-01
  -0.3714000000     -5.46831447      0.8432693777E-01
  -0.3713000000     -5.46559333      0.8575736380E-01
  -0.3712000000     -5.46287219      0.8722414318E-01
  -0.3711000000     -5.46015106      0.8872828043E-01
  -0.3710000000     -5.45742992      0.9027079507E-01
  -0.3709000000     -5.45470878      0.9185272039E-01
  -0.3708000000     -5.45198764      0.9347510185E-01
  -0.3707000000     -5.44926650      0.9513899536E-01
  -0.3706000000     -5.44654536      0.9684546520E-01
  -0.3705000000     -5.44382422      0.9859558160E-01
  -0.3704000000     -5.44110309      0.1003904181E+00
  -0.3703000000     -5.43838195      0.1022310482E+00
  -0.3702000000     -5.43566081      0.1041185423E+00
  -0.3701000000     -5.43293967      0.1060539633E+00
  -0.3700000000     -5.43021853      0.1080383621E+00
  -0.3699000000     -5.42749739      0.1100727729E+00
  -0.3698000000     -5.42477626      0.1121582075E+00
  -0.3697000000     -5.42205512      0.1142956489E+00
  -0.3696000000     -5.41933398      0.1164860447E+00
  -0.3695000000     -5.41661284      0.1187302989E+00
  -0.3694000000     -5.41389170      0.1210292643E+00
  -0.3693000000     -5.41117056      0.1233837325E+00
  -0.3692000000     -5.40844943      0.1257944240E+00
  -0.3691000000     -5.40572829      0.1282619774E+00
  -0.3690000000     -5.40300715      0.1307869370E+00
  -0.3689000000     -5.40028601      0.1333697395E+00
  -0.3688000000     -5.39756487      0.1360107003E+00
  -0.3687000000     -5.39484373      0.1387099978E+00
  -0.3686000000     -5.39212260      0.1414676573E+00
  -0.3685000000     -5.38940146      0.1442835328E+00
  -0.3684000000     -5.38668032      0.1471572888E+00
  -0.3683000000     -5.38395918      0.1500883799E+00
  -0.3682000000     -5.38123804      0.1530760303E+00
  -0.3681000000     -5.37851690      0.1561192109E+00
  -0.3680000000     -5.37579576      0.1592166168E+00
  -0.3679000000     -5.37307463      0.1623666428E+00
  -0.3678000000     -5.37035349      0.1655673590E+00
  -0.3677000000     -5.36763235      0.1688164854E+00
  -0.3676000000     -5.36491121      0.1721113660E+00
  -0.3675000000     -5.36219007      0.1754489434E+00
  -0.3674000000     -5.35946893      0.1788257332E+00
  -0.3673000000     -5.35674780      0.1822377992E+00
  -0.3672000000     -5.35402666      0.1856807299E+00
  -0.3671000000     -5.35130552      0.1891496159E+00
  -0.3670000000     -5.34858438      0.1926390306E+00
  -0.3669000000     -5.34586324      0.1961430125E+00
  -0.3668000000     -5.34314210      0.1996550515E+00
  -0.3667000000     -5.34042097      0.2031680794E+00
  -0.3666000000     -5.33769983      0.2066744650E+00
  -0.3665000000     -5.33497869      0.2101660147E+00
  -0.3664000000     -5.33225755      0.2136339806E+00
  -0.3663000000     -5.32953641      0.2170690742E+00
  -0.3662000000     -5.32681527      0.2204614891E+00
  -0.3661000000     -5.32409414      0.2238009324E+00
  -0.3660000000     -5.32137300      0.2270766644E+00
  -0.3659000000     -5.31865186      0.2302775488E+00
  -0.3658000000     -5.31593072      0.2333921124E+00
  -0.3657000000     -5.31320958      0.2364086146E+00
  -0.3656000000     -5.31048844      0.2393151273E+00
  -0.3655000000     -5.30776730      0.2420996239E+00
  -0.3654000000     -5.30504617      0.2447500773E+00
  -0.3653000000     -5.30232503      0.2472545653E+00
  -0.3652000000     -5.29960389      0.2496013835E+00
  -0.3651000000     -5.29688275      0.2517791622E+00
  -0.3650000000     -5.29416161      0.2537769876E+00
  -0.3649000000     -5.29144047      0.2555845229E+00
  -0.3648000000     -5.28871934      0.2571921295E+00
  -0.3647000000     -5.28599820      0.2585909842E+00
  -0.3646000000     -5.28327706      0.2597731897E+00
  -0.3645000000     -5.28055592      0.2607318780E+00
  -0.3644000000     -5.27783478      0.2614613014E+00
  -0.3643000000     -5.27511364      0.2619569119E+00
  -0.3642000000     -5.27239251      0.2622154239E+00
  -0.3641000000     -5.26967137      0.2622348618E+00
  -0.3640000000     -5.26695023      0.2620145885E+00
  -0.3639000000     -5.26422909      0.2615553159E+00
  -0.3638000000     -5.26150795      0.2608590963E+00
  -0.3637000000     -5.25878681      0.2599292945E+00
  -0.3636000000     -5.25606568      0.2587705429E+00
  -0.3635000000     -5.25334454      0.2573886785E+00
  -0.3634000000     -5.25062340      0.2557906658E+00
  -0.3633000000     -5.24790226      0.2539845049E+00
  -0.3632000000     -5.24518112      0.2519791300E+00
  -0.3631000000     -5.24245998      0.2497842972E+00
  -0.3630000000     -5.23973884      0.2474104679E+00
  -0.3629000000     -5.23701771      0.2448686867E+00
  -0.3628000000     -5.23429657      0.2421704589E+00
  -0.3627000000     -5.23157543      0.2393276283E+00
  -0.3626000000     -5.22885429      0.2363522591E+00
  -0.3625000000     -5.22613315      0.2332565211E+00
  -0.3624000000     -5.22341201      0.2300525828E+00
  -0.3623000000     -5.22069088      0.2267525117E+00
  -0.3622000000     -5.21796974      0.2233681839E+00
  -0.3621000000     -5.21524860      0.2199112025E+00
  -0.3620000000     -5.21252746      0.2163928269E+00
  -0.3619000000     -5.20980632      0.2128239116E+00
  -0.3618000000     -5.20708518      0.2092148551E+00
  -0.3617000000     -5.20436405      0.2055755595E+00
  -0.3616000000     -5.20164291      0.2019153980E+00
  -0.3615000000     -5.19892177      0.1982431927E+00
  -0.3614000000     -5.19620063      0.1945671992E+00
  -0.3613000000     -5.19347949      0.1908950999E+00
  -0.3612000000     -5.19075835      0.1872340025E+00
  -0.3611000000     -5.18803722      0.1835904458E+00
  -0.3610000000     -5.18531608      0.1799704093E+00
  -0.3609000000     -5.18259494      0.1763793277E+00
  -0.3608000000     -5.17987380      0.1728221087E+00
  -0.3607000000     -5.17715266      0.1693031540E+00
  -0.3606000000     -5.17443152      0.1658263814E+00
  -0.3605000000     -5.17171038      0.1623952506E+00
  -0.3604000000     -5.16898925      0.1590127874E+00
  -0.3603000000     -5.16626811      0.1556816113E+00
  -0.3602000000     -5.16354697      0.1524039611E+00
  -0.3601000000     -5.16082583      0.1491817222E+00
  -0.3600000000     -5.15810469      0.1460164521E+00
  -0.3599000000     -5.15538355      0.1429094062E+00
  -0.3598000000     -5.15266242      0.1398615630E+00
  -0.3597000000     -5.14994128      0.1368736474E+00
  -0.3596000000     -5.14722014      0.1339461537E+00
  -0.3595000000     -5.14449900      0.1310793675E+00
  -0.3594000000     -5.14177786      0.1282733862E+00
  -0.3593000000     -5.13905672      0.1255281381E+00
  -0.3592000000     -5.13633559      0.1228434010E+00
  -0.3591000000     -5.13361445      0.1202188186E+00
  -0.3590000000     -5.13089331      0.1176539166E+00
  -0.3589000000     -5.12817217      0.1151481171E+00
  -0.3588000000     -5.12545103      0.1127007523E+00
  -0.3587000000     -5.12272989      0.1103110765E+00
  -0.3586000000     -5.12000876      0.1079782780E+00
  -0.3585000000     -5.11728762      0.1057014888E+00
  -0.3584000000     -5.11456648      0.1034797947E+00
  -0.3583000000     -5.11184534      0.1013122434E+00
  -0.3582000000     -5.10912420      0.9919785274E-01
  -0.3581000000     -5.10640306      0.9713561740E-01
  -0.3580000000     -5.10368192      0.9512451533E-01
  -0.3579000000     -5.10096079      0.9316351342E-01
  -0.3578000000     -5.09823965      0.9125157260E-01
  -0.3577000000     -5.09551851      0.8938765228E-01
  -0.3576000000     -5.09279737      0.8757071443E-01
  -0.3575000000     -5.09007623      0.8579972705E-01
  -0.3574000000     -5.08735509      0.8407366725E-01
  -0.3573000000     -5.08463396      0.8239152402E-01
  -0.3572000000     -5.08191282      0.8075230050E-01
  -0.3571000000     -5.07919168      0.7915501601E-01
  -0.3570000000     -5.07647054      0.7759870777E-01
  -0.3569000000     -5.07374940      0.7608243231E-01
  -0.3568000000     -5.07102826      0.7460526670E-01
  -0.3567000000     -5.06830713      0.7316630947E-01
  -0.3566000000     -5.06558599      0.7176468141E-01
  -0.3565000000     -5.06286485      0.7039952615E-01
  -0.3564000000     -5.06014371      0.6907001056E-01
  -0.3563000000     -5.05742257      0.6777532501E-01
  -0.3562000000     -5.05470143      0.6651468356E-01
  -0.3561000000     -5.05198030      0.6528732392E-01
  -0.3560000000     -5.04925916      0.6409250740E-01
  -0.3559000000     -5.04653802      0.6292951871E-01
  -0.3558000000     -5.04381688      0.6179766569E-01
  -0.3557000000     -5.04109574      0.6069627901E-01
  -0.3556000000     -5.03837460      0.5962471169E-01
  -0.3555000000     -5.03565346      0.5858233872E-01
  -0.3554000000     -5.03293233      0.5756855650E-01
  -0.3553000000     -5.03021119      0.5658278228E-01
  -0.3552000000     -5.02749005      0.5562445360E-01
  -0.3551000000     -5.02476891      0.5469302766E-01
  -0.3550000000     -5.02204777      0.5378798065E-01
  -0.3549000000     -5.01932663      0.5290880715E-01
  -0.3548000000     -5.01660550      0.5205501936E-01
  -0.3547000000     -5.01388436      0.5122614649E-01
  -0.3546000000     -5.01116322      0.5042173404E-01
  -0.3545000000     -5.00844208      0.4964134310E-01
  -0.3544000000     -5.00572094      0.4888454964E-01
  -0.3543000000     -5.00299980      0.4815094388E-01
  -0.3542000000     -5.00027867      0.4744012953E-01
  -0.3541000000     -4.99755753      0.4675172320E-01
  -0.3540000000     -4.99483639      0.4608535369E-01
  -0.3539000000     -4.99211525      0.4544066139E-01
  -0.3538000000     -4.98939411      0.4481729765E-01
  -0.3537000000     -4.98667297      0.4421492417E-01
  -0.3536000000     -4.98395184      0.4363321248E-01
  -0.3535000000     -4.98123070      0.4307184333E-01
  -0.3534000000     -4.97850956      0.4253050624E-01
  -0.3533000000     -4.97578842      0.4200889896E-01
  -0.3532000000     -4.97306728      0.4150672705E-01
  -0.3531000000     -4.97034614      0.4102370341E-01
  -0.3530000000     -4.96762500      0.4055954797E-01
  -0.3529000000     -4.96490387      0.4011398722E-01
  -0.3528000000     -4.96218273      0.3968675398E-01
  -0.3527000000     -4.95946159      0.3927758705E-01
  -0.3526000000     -4.95674045      0.3888623096E-01
  -0.3525000000     -4.95401931      0.3851243579E-01
  -0.3524000000     -4.95129817      0.3815595689E-01
  -0.3523000000     -4.94857704      0.3781655480E-01
  -0.3522000000     -4.94585590      0.3749399509E-01
  -0.3521000000     -4.94313476      0.3718804827E-01
  -0.3520000000     -4.94041362      0.3689848969E-01
  -0.3519000000     -4.93769248      0.3662509958E-01
  -0.3518000000     -4.93497134      0.3636766297E-01
  -0.3517000000     -4.93225021      0.3612596972E-01
  -0.3516000000     -4.92952907      0.3589981459E-01
  -0.3515000000     -4.92680793      0.3568899732E-01
  -0.3514000000     -4.92408679      0.3549332264E-01
  -0.3513000000     -4.92136565      0.3531260049E-01
  -0.3512000000     -4.91864451      0.3514664606E-01
  -0.3511000000     -4.91592338      0.3499527998E-01
  -0.3510000000     -4.91320224      0.3485832849E-01
  -0.3509000000     -4.91048110      0.3473562361E-01
  -0.3508000000     -4.90775996      0.3462700331E-01
  -0.3507000000     -4.90503882      0.3453231174E-01
  -0.3506000000     -4.90231768      0.3445139947E-01
  -0.3505000000     -4.89959654      0.3438412364E-01
  -0.3504000000     -4.89687541      0.3433034828E-01
  -0.3503000000     -4.89415427      0.3428994448E-01
  -0.3502000000     -4.89143313      0.3426279065E-01
  -0.3501000000     -4.88871199      0.3424877283E-01
  -0.3500000000     -4.88599085      0.3424778484E-01
  -0.3499000000     -4.88326971      0.3425972864E-01
  -0.3498000000     -4.88054858      0.3428451451E-01
  -0.3497000000     -4.87782744      0.3432206138E-01
  -0.3496000000     -4.87510630      0.3437229704E-01
  -0.3495000000     -4.87238516      0.3443515843E-01
  -0.3494000000     -4.86966402      0.3451059192E-01
  -0.3493000000     -4.86694288      0.3459855358E-01
  -0.3492000000     -4.86422175      0.3469900942E-01
  -0.3491000000     -4.86150061      0.3481193569E-01
  -0.3490000000     -4.85877947      0.3493731917E-01
  -0.3489000000     -4.85605833      0.3507515740E-01
  -0.3488000000     -4.85333719      0.3522545901E-01
  -0.3487000000     -4.85061605      0.3538824399E-01
  -0.3486000000     -4.84789492      0.3556354397E-01
  -0.3485000000     -4.84517378      0.3575140253E-01
  -0.3484000000     -4.84245264      0.3595187548E-01
  -0.3483000000     -4.83973150      0.3616503117E-01
  -0.3482000000     -4.83701036      0.3639095083E-01
  -0.3481000000     -4.83428922      0.3662972886E-01
  -0.3480000000     -4.83156808      0.3688147318E-01
  -0.3479000000     -4.82884695      0.3714630556E-01
  -0.3478000000     -4.82612581      0.3742436200E-01
  -0.3477000000     -4.82340467      0.3771579304E-01
  -0.3476000000     -4.82068353      0.3802076420E-01
  -0.3475000000     -4.81796239      0.3833945636E-01
  -0.3474000000     -4.81524125      0.3867206614E-01
  -0.3473000000     -4.81252012      0.3901880637E-01
  -0.3472000000     -4.80979898      0.3937990651E-01
  -0.3471000000     -4.80707784      0.3975561315E-01
  -0.3470000000     -4.80435670      0.4014619046E-01
  -0.3469000000     -4.80163556      0.4055192075E-01
  -0.3468000000     -4.79891442      0.4097310497E-01
