#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170464133960 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3889000000     -5.94394223      0.1628944258E+00
  -0.3888000000     -5.94122109      0.1619819337E+00
  -0.3887000000     -5.93849995      0.1611462134E+00
  -0.3886000000     -5.93577881      0.1603872183E+00
  -0.3885000000     -5.93305768      0.1597050743E+00
  -0.3884000000     -5.93033654      0.1591000869E+00
  -0.3883000000     -5.92761540      0.1585727492E+00
  -0.3882000000     -5.92489426      0.1581237508E+00
  -0.3881000000     -5.92217312      0.1577539893E+00
  -0.3880000000     -5.91945198      0.1574645813E+00
  -0.3879000000     -5.91673085      0.1572568770E+00
  -0.3878000000     -5.91400971      0.1571324748E+00
  -0.3877000000     -5.91128857      0.1570932398E+00
  -0.3876000000     -5.90856743      0.1571413227E+00
  -0.3875000000     -5.90584629      0.1572791824E+00
  -0.3874000000     -5.90312515      0.1575096113E+00
  -0.3873000000     -5.90040402      0.1578357632E+00
  -0.3872000000     -5.89768288      0.1582611856E+00
  -0.3871000000     -5.89496174      0.1587898550E+00
  -0.3870000000     -5.89224060      0.1594262176E+00
  -0.3869000000     -5.88951946      0.1601752341E+00
  -0.3868000000     -5.88679832      0.1610424309E+00
  -0.3867000000     -5.88407719      0.1620339572E+00
  -0.3866000000     -5.88135605      0.1631566485E+00
  -0.3865000000     -5.87863491      0.1644180986E+00
  -0.3864000000     -5.87591377      0.1658267395E+00
  -0.3863000000     -5.87319263      0.1673919304E+00
  -0.3862000000     -5.87047149      0.1691240565E+00
  -0.3861000000     -5.86775035      0.1710346380E+00
  -0.3860000000     -5.86502922      0.1731364496E+00
  -0.3859000000     -5.86230808      0.1754436496E+00
  -0.3858000000     -5.85958694      0.1779719182E+00
  -0.3857000000     -5.85686580      0.1807386015E+00
  -0.3856000000     -5.85414466      0.1837628572E+00
  -0.3855000000     -5.85142352      0.1870657941E+00
  -0.3854000000     -5.84870239      0.1906705927E+00
  -0.3853000000     -5.84598125      0.1946025879E+00
  -0.3852000000     -5.84326011      0.1988892834E+00
  -0.3851000000     -5.84053897      0.2035602536E+00
  -0.3850000000     -5.83781783      0.2086468650E+00
  -0.3849000000     -5.83509669      0.2141817178E+00
  -0.3848000000     -5.83237556      0.2201976605E+00
  -0.3847000000     -5.82965442      0.2267261642E+00
  -0.3846000000     -5.82693328      0.2337947496E+00
  -0.3845000000     -5.82421214      0.2414230297E+00
  -0.3844000000     -5.82149100      0.2496167670E+00
  -0.3843000000     -5.81876986      0.2583591368E+00
  -0.3842000000     -5.81604873      0.2675981745E+00
  -0.3841000000     -5.81332759      0.2772292337E+00
  -0.3840000000     -5.81060645      0.2870713657E+00
  -0.3839000000     -5.80788531      0.2968371853E+00
  -0.3838000000     -5.80516417      0.3060976074E+00
  -0.3837000000     -5.80244303      0.3142466291E+00
  -0.3836000000     -5.79972189      0.3204778601E+00
  -0.3835000000     -5.79700076      0.3237934187E+00
  -0.3834000000     -5.79427962      0.3230736473E+00
  -0.3833000000     -5.79155848      0.3172340471E+00
  -0.3832000000     -5.78883734      0.3054711509E+00
  -0.3831000000     -5.78611620      0.2875461998E+00
  -0.3830000000     -5.78339506      0.2639956872E+00
  -0.3829000000     -5.78067393      0.2361437891E+00
  -0.3828000000     -5.77795279      0.2058661745E+00
  -0.3827000000     -5.77523165      0.1751864218E+00
  -0.3826000000     -5.77251051      0.1458748302E+00
  -0.3825000000     -5.76978937      0.1191954158E+00
  -0.3824000000     -5.76706823      0.9584471660E-01
  -0.3823000000     -5.76434710      0.7603392557E-01
  -0.3822000000     -5.76162596      0.5963375067E-01
  -0.3821000000     -5.75890482      0.4631833425E-01
  -0.3820000000     -5.75618368      0.3567685398E-01
  -0.3819000000     -5.75346254      0.2728660260E-01
  -0.3818000000     -5.75074140      0.2075395295E-01
  -0.3817000000     -5.74802027      0.1573301214E-01
  -0.3816000000     -5.74529913      0.1193066868E-01
  -0.3815000000     -5.74257799      0.9104303049E-02
  -0.3814000000     -5.73985685      0.7056146109E-02
  -0.3813000000     -5.73713571      0.5626581567E-02
  -0.3812000000     -5.73441457      0.4687590119E-02
  -0.3811000000     -5.73169343      0.4136878592E-02
  -0.3810000000     -5.72897230      0.3892875220E-02
  -0.3809000000     -5.72625116      0.3890587986E-02
  -0.3808000000     -5.72353002      0.4078240179E-02
  -0.3807000000     -5.72080888      0.4414569055E-02
  -0.3806000000     -5.71808774      0.4866672469E-02
  -0.3805000000     -5.71536660      0.5408299480E-02
  -0.3804000000     -5.71264547      0.6018496205E-02
  -0.3803000000     -5.70992433      0.6680533752E-02
  -0.3802000000     -5.70720319      0.7381059098E-02
  -0.3801000000     -5.70448205      0.8109421786E-02
  -0.3800000000     -5.70176091      0.8857139126E-02
  -0.3799000000     -5.69903977      0.9617470579E-02
  -0.3798000000     -5.69631864      0.1038507825E-01
  -0.3797000000     -5.69359750      0.1115575545E-01
  -0.3796000000     -5.69087636      0.1192620916E-01
  -0.3795000000     -5.68815522      0.1269388527E-01
  -0.3794000000     -5.68543408      0.1345682781E-01
  -0.3793000000     -5.68271294      0.1421356538E-01
  -0.3792000000     -5.67999181      0.1496301928E-01
  -0.3791000000     -5.67727067      0.1570442901E-01
  -0.3790000000     -5.67454953      0.1643729186E-01
  -0.3789000000     -5.67182839      0.1716131365E-01
  -0.3788000000     -5.66910725      0.1787636876E-01
  -0.3787000000     -5.66638611      0.1858246737E-01
  -0.3786000000     -5.66366497      0.1927972887E-01
  -0.3785000000     -5.66094384      0.1996836002E-01
  -0.3784000000     -5.65822270      0.2064863719E-01
  -0.3783000000     -5.65550156      0.2132089179E-01
  -0.3782000000     -5.65278042      0.2198549838E-01
  -0.3781000000     -5.65005928      0.2264286501E-01
  -0.3780000000     -5.64733814      0.2329342532E-01
  -0.3779000000     -5.64461701      0.2393763207E-01
  -0.3778000000     -5.64189587      0.2457595203E-01
  -0.3777000000     -5.63917473      0.2520886170E-01
  -0.3776000000     -5.63645359      0.2583684400E-01
  -0.3775000000     -5.63373245      0.2646038553E-01
  -0.3774000000     -5.63101131      0.2707997453E-01
  -0.3773000000     -5.62829018      0.2769609917E-01
  -0.3772000000     -5.62556904      0.2830924633E-01
  -0.3771000000     -5.62284790      0.2891990061E-01
  -0.3770000000     -5.62012676      0.2952854372E-01
  -0.3769000000     -5.61740562      0.3013565398E-01
  -0.3768000000     -5.61468448      0.3074170607E-01
  -0.3767000000     -5.61196335      0.3134717086E-01
  -0.3766000000     -5.60924221      0.3195251546E-01
  -0.3765000000     -5.60652107      0.3255820332E-01
  -0.3764000000     -5.60379993      0.3316469433E-01
  -0.3763000000     -5.60107879      0.3377244518E-01
  -0.3762000000     -5.59835765      0.3438190958E-01
  -0.3761000000     -5.59563651      0.3499353864E-01
  -0.3760000000     -5.59291538      0.3560778123E-01
  -0.3759000000     -5.59019424      0.3622508445E-01
  -0.3758000000     -5.58747310      0.3684589399E-01
  -0.3757000000     -5.58475196      0.3747065462E-01
  -0.3756000000     -5.58203082      0.3809981066E-01
  -0.3755000000     -5.57930968      0.3873380644E-01
  -0.3754000000     -5.57658855      0.3937308677E-01
  -0.3753000000     -5.57386741      0.4001809747E-01
  -0.3752000000     -5.57114627      0.4066928580E-01
  -0.3751000000     -5.56842513      0.4132710100E-01
  -0.3750000000     -5.56570399      0.4199199473E-01
  -0.3749000000     -5.56298285      0.4266442162E-01
  -0.3748000000     -5.56026172      0.4334483967E-01
  -0.3747000000     -5.55754058      0.4403371079E-01
  -0.3746000000     -5.55481944      0.4473150125E-01
  -0.3745000000     -5.55209830      0.4543868214E-01
  -0.3744000000     -5.54937716      0.4615572982E-01
  -0.3743000000     -5.54665602      0.4688312638E-01
  -0.3742000000     -5.54393489      0.4762136007E-01
  -0.3741000000     -5.54121375      0.4837092570E-01
  -0.3740000000     -5.53849261      0.4913232509E-01
  -0.3739000000     -5.53577147      0.4990606742E-01
  -0.3738000000     -5.53305033      0.5069266960E-01
  -0.3737000000     -5.53032919      0.5149265667E-01
  -0.3736000000     -5.52760805      0.5230656208E-01
  -0.3735000000     -5.52488692      0.5313492800E-01
  -0.3734000000     -5.52216578      0.5397830561E-01
  -0.3733000000     -5.51944464      0.5483725531E-01
  -0.3732000000     -5.51672350      0.5571234695E-01
  -0.3731000000     -5.51400236      0.5660415997E-01
  -0.3730000000     -5.51128122      0.5751328348E-01
  -0.3729000000     -5.50856009      0.5844031635E-01
  -0.3728000000     -5.50583895      0.5938586722E-01
  -0.3727000000     -5.50311781      0.6035055434E-01
  -0.3726000000     -5.50039667      0.6133500550E-01
  -0.3725000000     -5.49767553      0.6233985774E-01
  -0.3724000000     -5.49495439      0.6336575705E-01
  -0.3723000000     -5.49223326      0.6441335786E-01
  -0.3722000000     -5.48951212      0.6548332255E-01
  -0.3721000000     -5.48679098      0.6657632069E-01
  -0.3720000000     -5.48406984      0.6769302822E-01
  -0.3719000000     -5.48134870      0.6883412643E-01
  -0.3718000000     -5.47862756      0.7000030075E-01
  -0.3717000000     -5.47590643      0.7119223936E-01
  -0.3716000000     -5.47318529      0.7241063156E-01
  -0.3715000000     -5.47046415      0.7365616587E-01
  -0.3714000000     -5.46774301      0.7492952794E-01
  -0.3713000000     -5.46502187      0.7623139806E-01
  -0.3712000000     -5.46230073      0.7756244837E-01
  -0.3711000000     -5.45957959      0.7892333977E-01
  -0.3710000000     -5.45685846      0.8031471839E-01
  -0.3709000000     -5.45413732      0.8173721157E-01
  -0.3708000000     -5.45141618      0.8319142354E-01
  -0.3707000000     -5.44869504      0.8467793043E-01
  -0.3706000000     -5.44597390      0.8619727481E-01
  -0.3705000000     -5.44325276      0.8774995969E-01
  -0.3704000000     -5.44053163      0.8933644180E-01
  -0.3703000000     -5.43781049      0.9095712426E-01
  -0.3702000000     -5.43508935      0.9261234855E-01
  -0.3701000000     -5.43236821      0.9430238566E-01
  -0.3700000000     -5.42964707      0.9602742657E-01
  -0.3699000000     -5.42692593      0.9778757175E-01
  -0.3698000000     -5.42420480      0.9958281995E-01
  -0.3697000000     -5.42148366      0.1014130560E+00
  -0.3696000000     -5.41876252      0.1032780379E+00
  -0.3695000000     -5.41604138      0.1051773825E+00
  -0.3694000000     -5.41332024      0.1071105513E+00
  -0.3693000000     -5.41059910      0.1090768341E+00
  -0.3692000000     -5.40787797      0.1110753329E+00
  -0.3691000000     -5.40515683      0.1131049446E+00
  -0.3690000000     -5.40243569      0.1151643429E+00
  -0.3689000000     -5.39971455      0.1172519600E+00
  -0.3688000000     -5.39699341      0.1193659679E+00
  -0.3687000000     -5.39427227      0.1215042594E+00
  -0.3686000000     -5.39155113      0.1236644291E+00
  -0.3685000000     -5.38883000      0.1258437550E+00
  -0.3684000000     -5.38610886      0.1280391811E+00
  -0.3683000000     -5.38338772      0.1302473005E+00
  -0.3682000000     -5.38066658      0.1324643404E+00
  -0.3681000000     -5.37794544      0.1346861495E+00
  -0.3680000000     -5.37522430      0.1369081875E+00
  -0.3679000000     -5.37250317      0.1391255185E+00
  -0.3678000000     -5.36978203      0.1413328078E+00
  -0.3677000000     -5.36706089      0.1435243236E+00
  -0.3676000000     -5.36433975      0.1456939442E+00
  -0.3675000000     -5.36161861      0.1478351704E+00
  -0.3674000000     -5.35889747      0.1499411457E+00
  -0.3673000000     -5.35617634      0.1520046828E+00
  -0.3672000000     -5.35345520      0.1540182982E+00
  -0.3671000000     -5.35073406      0.1559742552E+00
  -0.3670000000     -5.34801292      0.1578646149E+00
  -0.3669000000     -5.34529178      0.1596812959E+00
  -0.3668000000     -5.34257064      0.1614161422E+00
  -0.3667000000     -5.33984951      0.1630609990E+00
  -0.3666000000     -5.33712837      0.1646077955E+00
  -0.3665000000     -5.33440723      0.1660486343E+00
  -0.3664000000     -5.33168609      0.1673758847E+00
  -0.3663000000     -5.32896495      0.1685822805E+00
  -0.3662000000     -5.32624381      0.1696610178E+00
  -0.3661000000     -5.32352267      0.1706058537E+00
  -0.3660000000     -5.32080154      0.1714112007E+00
  -0.3659000000     -5.31808040      0.1720722164E+00
  -0.3658000000     -5.31535926      0.1725848858E+00
  -0.3657000000     -5.31263812      0.1729460933E+00
  -0.3656000000     -5.30991698      0.1731536827E+00
  -0.3655000000     -5.30719584      0.1732065038E+00
  -0.3654000000     -5.30447471      0.1731044427E+00
  -0.3653000000     -5.30175357      0.1728484367E+00
  -0.3652000000     -5.29903243      0.1724404711E+00
  -0.3651000000     -5.29631129      0.1718835598E+00
  -0.3650000000     -5.29359015      0.1711817084E+00
  -0.3649000000     -5.29086901      0.1703398619E+00
  -0.3648000000     -5.28814788      0.1693638379E+00
  -0.3647000000     -5.28542674      0.1682602472E+00
  -0.3646000000     -5.28270560      0.1670364040E+00
  -0.3645000000     -5.27998446      0.1657002281E+00
  -0.3644000000     -5.27726332      0.1642601410E+00
  -0.3643000000     -5.27454218      0.1627249595E+00
  -0.3642000000     -5.27182105      0.1611037882E+00
  -0.3641000000     -5.26909991      0.1594059141E+00
  -0.3640000000     -5.26637877      0.1576407047E+00
  -0.3639000000     -5.26365763      0.1558175114E+00
  -0.3638000000     -5.26093649      0.1539455806E+00
  -0.3637000000     -5.25821535      0.1520339728E+00
  -0.3636000000     -5.25549421      0.1500914904E+00
  -0.3635000000     -5.25277308      0.1481266159E+00
  -0.3634000000     -5.25005194      0.1461474589E+00
  -0.3633000000     -5.24733080      0.1441617142E+00
  -0.3632000000     -5.24460966      0.1421766281E+00
  -0.3631000000     -5.24188852      0.1401989743E+00
  -0.3630000000     -5.23916738      0.1382350382E+00
  -0.3629000000     -5.23644625      0.1362906088E+00
  -0.3628000000     -5.23372511      0.1343709773E+00
  -0.3627000000     -5.23100397      0.1324809417E+00
  -0.3626000000     -5.22828283      0.1306248164E+00
  -0.3625000000     -5.22556169      0.1288064465E+00
  -0.3624000000     -5.22284055      0.1270292252E+00
  -0.3623000000     -5.22011942      0.1252961141E+00
  -0.3622000000     -5.21739828      0.1236096653E+00
  -0.3621000000     -5.21467714      0.1219720453E+00
  -0.3620000000     -5.21195600      0.1203850598E+00
  -0.3619000000     -5.20923486      0.1188501783E+00
  -0.3618000000     -5.20651372      0.1173685597E+00
  -0.3617000000     -5.20379259      0.1159410764E+00
  -0.3616000000     -5.20107145      0.1145683391E+00
  -0.3615000000     -5.19835031      0.1132507196E+00
  -0.3614000000     -5.19562917      0.1119883732E+00
  -0.3613000000     -5.19290803      0.1107812603E+00
  -0.3612000000     -5.19018689      0.1096291659E+00
  -0.3611000000     -5.18746575      0.1085317187E+00
  -0.3610000000     -5.18474462      0.1074884084E+00
  -0.3609000000     -5.18202348      0.1064986021E+00
  -0.3608000000     -5.17930234      0.1055615593E+00
  -0.3607000000     -5.17658120      0.1046764453E+00
  -0.3606000000     -5.17386006      0.1038423444E+00
  -0.3605000000     -5.17113892      0.1030582709E+00
  -0.3604000000     -5.16841779      0.1023231796E+00
  -0.3603000000     -5.16569665      0.1016359755E+00
  -0.3602000000     -5.16297551      0.1009955220E+00
  -0.3601000000     -5.16025437      0.1004006486E+00
  -0.3600000000     -5.15753323      0.9985015815E-01
  -0.3599000000     -5.15481209      0.9934283239E-01
  -0.3598000000     -5.15209096      0.9887743789E-01
  -0.3597000000     -5.14936982      0.9845273071E-01
  -0.3596000000     -5.14664868      0.9806746081E-01
  -0.3595000000     -5.14392754      0.9772037588E-01
  -0.3594000000     -5.14120640      0.9741022474E-01
  -0.3593000000     -5.13848526      0.9713576035E-01
  -0.3592000000     -5.13576413      0.9689574253E-01
  -0.3591000000     -5.13304299      0.9668894023E-01
  -0.3590000000     -5.13032185      0.9651413370E-01
  -0.3589000000     -5.12760071      0.9637011632E-01
  -0.3588000000     -5.12487957      0.9625569623E-01
  -0.3587000000     -5.12215843      0.9616969780E-01
  -0.3586000000     -5.11943729      0.9611096294E-01
  -0.3585000000     -5.11671616      0.9607835229E-01
  -0.3584000000     -5.11399502      0.9607074626E-01
  -0.3583000000     -5.11127388      0.9608704600E-01
  -0.3582000000     -5.10855274      0.9612617425E-01
  -0.3581000000     -5.10583160      0.9618707617E-01
  -0.3580000000     -5.10311046      0.9626872009E-01
  -0.3579000000     -5.10038933      0.9637009815E-01
  -0.3578000000     -5.09766819      0.9649022699E-01
  -0.3577000000     -5.09494705      0.9662814833E-01
  -0.3576000000     -5.09222591      0.9678292953E-01
  -0.3575000000     -5.08950477      0.9695366414E-01
  -0.3574000000     -5.08678363      0.9713947239E-01
  -0.3573000000     -5.08406250      0.9733950168E-01
  -0.3572000000     -5.08134136      0.9755292702E-01
  -0.3571000000     -5.07862022      0.9777895146E-01
  -0.3570000000     -5.07589908      0.9801680645E-01
  -0.3569000000     -5.07317794      0.9826575226E-01
  -0.3568000000     -5.07045680      0.9852507828E-01
  -0.3567000000     -5.06773567      0.9879410335E-01
  -0.3566000000     -5.06501453      0.9907217598E-01
  -0.3565000000     -5.06229339      0.9935867466E-01
  -0.3564000000     -5.05957225      0.9965300800E-01
  -0.3563000000     -5.05685111      0.9995461494E-01
  -0.3562000000     -5.05412997      0.1002629648E+00
  -0.3561000000     -5.05140883      0.1005775575E+00
  -0.3560000000     -5.04868770      0.1008979234E+00
  -0.3559000000     -5.04596656      0.1012236236E+00
  -0.3558000000     -5.04324542      0.1015542494E+00
  -0.3557000000     -5.04052428      0.1018894228E+00
  -0.3556000000     -5.03780314      0.1022287959E+00
  -0.3555000000     -5.03508200      0.1025720510E+00
  -0.3554000000     -5.03236087      0.1029189001E+00
  -0.3553000000     -5.02963973      0.1032690849E+00
  -0.3552000000     -5.02691859      0.1036223763E+00
  -0.3551000000     -5.02419745      0.1039785742E+00
  -0.3550000000     -5.02147631      0.1043375068E+00
  -0.3549000000     -5.01875517      0.1046990307E+00
  -0.3548000000     -5.01603404      0.1050630297E+00
  -0.3547000000     -5.01331290      0.1054294149E+00
  -0.3546000000     -5.01059176      0.1057981240E+00
  -0.3545000000     -5.00787062      0.1061691204E+00
  -0.3544000000     -5.00514948      0.1065423930E+00
  -0.3543000000     -5.00242834      0.1069179556E+00
  -0.3542000000     -4.99970721      0.1072958458E+00
  -0.3541000000     -4.99698607      0.1076761247E+00
  -0.3540000000     -4.99426493      0.1080588764E+00
  -0.3539000000     -4.99154379      0.1084442066E+00
  -0.3538000000     -4.98882265      0.1088322429E+00
  -0.3537000000     -4.98610151      0.1092231331E+00
  -0.3536000000     -4.98338037      0.1096170453E+00
  -0.3535000000     -4.98065924      0.1100141666E+00
  -0.3534000000     -4.97793810      0.1104147028E+00
  -0.3533000000     -4.97521696      0.1108188777E+00
  -0.3532000000     -4.97249582      0.1112269320E+00
  -0.3531000000     -4.96977468      0.1116391231E+00
  -0.3530000000     -4.96705354      0.1120557242E+00
  -0.3529000000     -4.96433241      0.1124770238E+00
  -0.3528000000     -4.96161127      0.1129033250E+00
  -0.3527000000     -4.95889013      0.1133349447E+00
  -0.3526000000     -4.95616899      0.1137722136E+00
  -0.3525000000     -4.95344785      0.1142154750E+00
  -0.3524000000     -4.95072671      0.1146650845E+00
  -0.3523000000     -4.94800558      0.1151214098E+00
  -0.3522000000     -4.94528444      0.1155848298E+00
  -0.3521000000     -4.94256330      0.1160557342E+00
  -0.3520000000     -4.93984216      0.1165345234E+00
  -0.3519000000     -4.93712102      0.1170216079E+00
  -0.3518000000     -4.93439988      0.1175174077E+00
  -0.3517000000     -4.93167875      0.1180223526E+00
  -0.3516000000     -4.92895761      0.1185368811E+00
  -0.3515000000     -4.92623647      0.1190614408E+00
  -0.3514000000     -4.92351533      0.1195964877E+00
  -0.3513000000     -4.92079419      0.1201424864E+00
  -0.3512000000     -4.91807305      0.1206999093E+00
  -0.3511000000     -4.91535191      0.1212692373E+00
  -0.3510000000     -4.91263078      0.1218509588E+00
  -0.3509000000     -4.90990964      0.1224455701E+00
  -0.3508000000     -4.90718850      0.1230535751E+00
  -0.3507000000     -4.90446736      0.1236754855E+00
  -0.3506000000     -4.90174622      0.1243118205E+00
  -0.3505000000     -4.89902508      0.1249631067E+00
  -0.3504000000     -4.89630395      0.1256298785E+00
  -0.3503000000     -4.89358281      0.1263126779E+00
  -0.3502000000     -4.89086167      0.1270120543E+00
  -0.3501000000     -4.88814053      0.1277285651E+00
  -0.3500000000     -4.88541939      0.1284627752E+00
  -0.3499000000     -4.88269825      0.1292152576E+00
  -0.3498000000     -4.87997712      0.1299865932E+00
  -0.3497000000     -4.87725598      0.1307773709E+00
  -0.3496000000     -4.87453484      0.1315881879E+00
  -0.3495000000     -4.87181370      0.1324196497E+00
  -0.3494000000     -4.86909256      0.1332723702E+00
  -0.3493000000     -4.86637142      0.1341469721E+00
  -0.3492000000     -4.86365029      0.1350440867E+00
  -0.3491000000     -4.86092915      0.1359643542E+00
  -0.3490000000     -4.85820801      0.1369084240E+00
  -0.3489000000     -4.85548687      0.1378769545E+00
  -0.3488000000     -4.85276573      0.1388706135E+00
  -0.3487000000     -4.85004459      0.1398900784E+00
  -0.3486000000     -4.84732345      0.1409360359E+00
  -0.3485000000     -4.84460232      0.1420091825E+00
  -0.3484000000     -4.84188118      0.1431102246E+00
  -0.3483000000     -4.83916004      0.1442398781E+00
  -0.3482000000     -4.83643890      0.1453988690E+00
  -0.3481000000     -4.83371776      0.1465879332E+00
  -0.3480000000     -4.83099662      0.1478078166E+00
  -0.3479000000     -4.82827549      0.1490592747E+00
  -0.3478000000     -4.82555435      0.1503430730E+00
  -0.3477000000     -4.82283321      0.1516599867E+00
  -0.3476000000     -4.82011207      0.1530108005E+00
  -0.3475000000     -4.81739093      0.1543963087E+00
  -0.3474000000     -4.81466979      0.1558173145E+00
  -0.3473000000     -4.81194866      0.1572746300E+00
  -0.3472000000     -4.80922752      0.1587690760E+00
  -0.3471000000     -4.80650638      0.1603014811E+00
  -0.3470000000     -4.80378524      0.1618726819E+00
  -0.3469000000     -4.80106410      0.1634835218E+00
  -0.3468000000     -4.79834296      0.1651348506E+00
