#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170831807276 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3912000000     -5.99652351      0.2571593747E+00
  -0.3911000000     -5.99380238      0.2525720320E+00
  -0.3910000000     -5.99108124      0.2481728842E+00
  -0.3909000000     -5.98836010      0.2439546783E+00
  -0.3908000000     -5.98563896      0.2399105212E+00
  -0.3907000000     -5.98291782      0.2360338673E+00
  -0.3906000000     -5.98019668      0.2323185055E+00
  -0.3905000000     -5.97747554      0.2287585472E+00
  -0.3904000000     -5.97475441      0.2253484138E+00
  -0.3903000000     -5.97203327      0.2220828250E+00
  -0.3902000000     -5.96931213      0.2189567871E+00
  -0.3901000000     -5.96659099      0.2159655821E+00
  -0.3900000000     -5.96386985      0.2131047567E+00
  -0.3899000000     -5.96114871      0.2103701124E+00
  -0.3898000000     -5.95842758      0.2077576957E+00
  -0.3897000000     -5.95570644      0.2052637887E+00
  -0.3896000000     -5.95298530      0.2028849004E+00
  -0.3895000000     -5.95026416      0.2006177584E+00
  -0.3894000000     -5.94754302      0.1984593012E+00
  -0.3893000000     -5.94482188      0.1964066706E+00
  -0.3892000000     -5.94210075      0.1944572050E+00
  -0.3891000000     -5.93937961      0.1926084332E+00
  -0.3890000000     -5.93665847      0.1908580677E+00
  -0.3889000000     -5.93393733      0.1892039995E+00
  -0.3888000000     -5.93121619      0.1876442928E+00
  -0.3887000000     -5.92849505      0.1861771798E+00
  -0.3886000000     -5.92577392      0.1848010562E+00
  -0.3885000000     -5.92305278      0.1835144765E+00
  -0.3884000000     -5.92033164      0.1823161500E+00
  -0.3883000000     -5.91761050      0.1812049365E+00
  -0.3882000000     -5.91488936      0.1801798418E+00
  -0.3881000000     -5.91216822      0.1792400142E+00
  -0.3880000000     -5.90944708      0.1783847393E+00
  -0.3879000000     -5.90672595      0.1776134360E+00
  -0.3878000000     -5.90400481      0.1769256507E+00
  -0.3877000000     -5.90128367      0.1763210520E+00
  -0.3876000000     -5.89856253      0.1757994233E+00
  -0.3875000000     -5.89584139      0.1753606550E+00
  -0.3874000000     -5.89312025      0.1750047351E+00
  -0.3873000000     -5.89039912      0.1747317371E+00
  -0.3872000000     -5.88767798      0.1745418060E+00
  -0.3871000000     -5.88495684      0.1744351407E+00
  -0.3870000000     -5.88223570      0.1744119726E+00
  -0.3869000000     -5.87951456      0.1744725387E+00
  -0.3868000000     -5.87679342      0.1746170489E+00
  -0.3867000000     -5.87407229      0.1748456457E+00
  -0.3866000000     -5.87135115      0.1751583540E+00
  -0.3865000000     -5.86863001      0.1755550194E+00
  -0.3864000000     -5.86590887      0.1760352321E+00
  -0.3863000000     -5.86318773      0.1765982342E+00
  -0.3862000000     -5.86046659      0.1772428042E+00
  -0.3861000000     -5.85774546      0.1779671175E+00
  -0.3860000000     -5.85502432      0.1787685743E+00
  -0.3859000000     -5.85230318      0.1796435908E+00
  -0.3858000000     -5.84958204      0.1805873455E+00
  -0.3857000000     -5.84686090      0.1815934724E+00
  -0.3856000000     -5.84413976      0.1826536919E+00
  -0.3855000000     -5.84141862      0.1837573696E+00
  -0.3854000000     -5.83869749      0.1848909935E+00
  -0.3853000000     -5.83597635      0.1860375601E+00
  -0.3852000000     -5.83325521      0.1871758638E+00
  -0.3851000000     -5.83053407      0.1882796877E+00
  -0.3850000000     -5.82781293      0.1893169040E+00
  -0.3849000000     -5.82509179      0.1902485059E+00
  -0.3848000000     -5.82237066      0.1910276129E+00
  -0.3847000000     -5.81964952      0.1915985245E+00
  -0.3846000000     -5.81692838      0.1918959351E+00
  -0.3845000000     -5.81420724      0.1918444784E+00
  -0.3844000000     -5.81148610      0.1913588273E+00
  -0.3843000000     -5.80876496      0.1903446407E+00
  -0.3842000000     -5.80604383      0.1887006955E+00
  -0.3841000000     -5.80332269      0.1863225558E+00
  -0.3840000000     -5.80060155      0.1831080708E+00
  -0.3839000000     -5.79788041      0.1789648247E+00
  -0.3838000000     -5.79515927      0.1738193492E+00
  -0.3837000000     -5.79243813      0.1676274603E+00
  -0.3836000000     -5.78971700      0.1603845411E+00
  -0.3835000000     -5.78699586      0.1521341075E+00
  -0.3834000000     -5.78427472      0.1429727463E+00
  -0.3833000000     -5.78155358      0.1330497223E+00
  -0.3832000000     -5.77883244      0.1225602970E+00
  -0.3831000000     -5.77611130      0.1117330107E+00
  -0.3830000000     -5.77339016      0.1008125204E+00
  -0.3829000000     -5.77066903      0.9004062680E-01
  -0.3828000000     -5.76794789      0.7963849459E-01
  -0.3827000000     -5.76522675      0.6979265100E-01
  -0.3826000000     -5.76250561      0.6064632866E-01
  -0.3825000000     -5.75978447      0.5229647902E-01
  -0.3824000000     -5.75706333      0.4479571883E-01
  -0.3823000000     -5.75434220      0.3815782493E-01
  -0.3822000000     -5.75162106      0.3236520928E-01
  -0.3821000000     -5.74889992      0.2737698098E-01
  -0.3820000000     -5.74617878      0.2313656941E-01
  -0.3819000000     -5.74345764      0.1957829057E-01
  -0.3818000000     -5.74073650      0.1663259060E-01
  -0.3817000000     -5.73801537      0.1422995264E-01
  -0.3816000000     -5.73529423      0.1230360514E-01
  -0.3815000000     -5.73257309      0.1079124017E-01
  -0.3814000000     -5.72985195      0.9635964912E-02
  -0.3813000000     -5.72713081      0.8786692541E-02
  -0.3812000000     -5.72440967      0.8198145304E-02
  -0.3811000000     -5.72168854      0.7830606562E-02
  -0.3810000000     -5.71896740      0.7649523944E-02
  -0.3809000000     -5.71624626      0.7625036821E-02
  -0.3808000000     -5.71352512      0.7731478136E-02
  -0.3807000000     -5.71080398      0.7946883143E-02
  -0.3806000000     -5.70808284      0.8252524861E-02
  -0.3805000000     -5.70536170      0.8632487122E-02
  -0.3804000000     -5.70264057      0.9073280038E-02
  -0.3803000000     -5.69991943      0.9563498784E-02
  -0.3802000000     -5.69719829      0.1009352417E-01
  -0.3801000000     -5.69447715      0.1065526212E-01
  -0.3800000000     -5.69175601      0.1124191841E-01
  -0.3799000000     -5.68903487      0.1184780492E-01
  -0.3798000000     -5.68631374      0.1246817360E-01
  -0.3797000000     -5.68359260      0.1309907455E-01
  -0.3796000000     -5.68087146      0.1373723508E-01
  -0.3795000000     -5.67815032      0.1437995674E-01
  -0.3794000000     -5.67542918      0.1502502773E-01
  -0.3793000000     -5.67270804      0.1567064855E-01
  -0.3792000000     -5.66998691      0.1631536886E-01
  -0.3791000000     -5.66726577      0.1695803390E-01
  -0.3790000000     -5.66454463      0.1759773898E-01
  -0.3789000000     -5.66182349      0.1823379097E-01
  -0.3788000000     -5.65910235      0.1886567554E-01
  -0.3787000000     -5.65638121      0.1949302941E-01
  -0.3786000000     -5.65366008      0.2011561680E-01
  -0.3785000000     -5.65093894      0.2073330948E-01
  -0.3784000000     -5.64821780      0.2134606982E-01
  -0.3783000000     -5.64549666      0.2195393645E-01
  -0.3782000000     -5.64277552      0.2255701207E-01
  -0.3781000000     -5.64005438      0.2315545315E-01
  -0.3780000000     -5.63733324      0.2374946123E-01
  -0.3779000000     -5.63461211      0.2433927553E-01
  -0.3778000000     -5.63189097      0.2492516671E-01
  -0.3777000000     -5.62916983      0.2550743166E-01
  -0.3776000000     -5.62644869      0.2608638905E-01
  -0.3775000000     -5.62372755      0.2666237568E-01
  -0.3774000000     -5.62100641      0.2723574334E-01
  -0.3773000000     -5.61828528      0.2780685628E-01
  -0.3772000000     -5.61556414      0.2837608909E-01
  -0.3771000000     -5.61284300      0.2894382494E-01
  -0.3770000000     -5.61012186      0.2951045419E-01
  -0.3769000000     -5.60740072      0.3007637323E-01
  -0.3768000000     -5.60467958      0.3064198366E-01
  -0.3767000000     -5.60195845      0.3120769153E-01
  -0.3766000000     -5.59923731      0.3177390691E-01
  -0.3765000000     -5.59651617      0.3234104350E-01
  -0.3764000000     -5.59379503      0.3290951845E-01
  -0.3763000000     -5.59107389      0.3347975227E-01
  -0.3762000000     -5.58835275      0.3405216879E-01
  -0.3761000000     -5.58563162      0.3462719535E-01
  -0.3760000000     -5.58291048      0.3520526289E-01
  -0.3759000000     -5.58018934      0.3578680623E-01
  -0.3758000000     -5.57746820      0.3637226438E-01
  -0.3757000000     -5.57474706      0.3696208090E-01
  -0.3756000000     -5.57202592      0.3755670431E-01
  -0.3755000000     -5.56930478      0.3815658851E-01
  -0.3754000000     -5.56658365      0.3876219333E-01
  -0.3753000000     -5.56386251      0.3937398499E-01
  -0.3752000000     -5.56114137      0.3999243675E-01
  -0.3751000000     -5.55842023      0.4061802943E-01
  -0.3750000000     -5.55569909      0.4125125207E-01
  -0.3749000000     -5.55297795      0.4189260260E-01
  -0.3748000000     -5.55025682      0.4254258848E-01
  -0.3747000000     -5.54753568      0.4320172747E-01
  -0.3746000000     -5.54481454      0.4387054831E-01
  -0.3745000000     -5.54209340      0.4454959155E-01
  -0.3744000000     -5.53937226      0.4523941025E-01
  -0.3743000000     -5.53665112      0.4594057090E-01
  -0.3742000000     -5.53392999      0.4665365417E-01
  -0.3741000000     -5.53120885      0.4737925584E-01
  -0.3740000000     -5.52848771      0.4811798764E-01
  -0.3739000000     -5.52576657      0.4887047822E-01
  -0.3738000000     -5.52304543      0.4963737402E-01
  -0.3737000000     -5.52032429      0.5041934029E-01
  -0.3736000000     -5.51760316      0.5121706204E-01
  -0.3735000000     -5.51488202      0.5203124504E-01
  -0.3734000000     -5.51216088      0.5286261689E-01
  -0.3733000000     -5.50943974      0.5371192798E-01
  -0.3732000000     -5.50671860      0.5457995261E-01
  -0.3731000000     -5.50399746      0.5546749004E-01
  -0.3730000000     -5.50127632      0.5637536555E-01
  -0.3729000000     -5.49855519      0.5730443153E-01
  -0.3728000000     -5.49583405      0.5825556856E-01
  -0.3727000000     -5.49311291      0.5922968648E-01
  -0.3726000000     -5.49039177      0.6022772546E-01
  -0.3725000000     -5.48767063      0.6125065701E-01
  -0.3724000000     -5.48494949      0.6229948501E-01
  -0.3723000000     -5.48222836      0.6337524666E-01
  -0.3722000000     -5.47950722      0.6447901339E-01
  -0.3721000000     -5.47678608      0.6561189170E-01
  -0.3720000000     -5.47406494      0.6677502388E-01
  -0.3719000000     -5.47134380      0.6796958868E-01
  -0.3718000000     -5.46862266      0.6919680180E-01
  -0.3717000000     -5.46590153      0.7045791624E-01
  -0.3716000000     -5.46318039      0.7175422249E-01
  -0.3715000000     -5.46045925      0.7308704844E-01
  -0.3714000000     -5.45773811      0.7445775908E-01
  -0.3713000000     -5.45501697      0.7586775593E-01
  -0.3712000000     -5.45229583      0.7731847604E-01
  -0.3711000000     -5.44957470      0.7881139066E-01
  -0.3710000000     -5.44685356      0.8034800347E-01
  -0.3709000000     -5.44413242      0.8192984820E-01
  -0.3708000000     -5.44141128      0.8355848578E-01
  -0.3707000000     -5.43869014      0.8523550071E-01
  -0.3706000000     -5.43596900      0.8696249677E-01
  -0.3705000000     -5.43324786      0.8874109178E-01
  -0.3704000000     -5.43052673      0.9057291155E-01
  -0.3703000000     -5.42780559      0.9245958263E-01
  -0.3702000000     -5.42508445      0.9440272398E-01
  -0.3701000000     -5.42236331      0.9640393730E-01
  -0.3700000000     -5.41964217      0.9846479598E-01
  -0.3699000000     -5.41692103      0.1005868324E+00
  -0.3698000000     -5.41419990      0.1027715238E+00
  -0.3697000000     -5.41147876      0.1050202758E+00
  -0.3696000000     -5.40875762      0.1073344046E+00
  -0.3695000000     -5.40603648      0.1097151166E+00
  -0.3694000000     -5.40331534      0.1121634859E+00
  -0.3693000000     -5.40059420      0.1146804302E+00
  -0.3692000000     -5.39787307      0.1172666826E+00
  -0.3691000000     -5.39515193      0.1199227635E+00
  -0.3690000000     -5.39243079      0.1226489473E+00
  -0.3689000000     -5.38970965      0.1254452294E+00
  -0.3688000000     -5.38698851      0.1283112887E+00
  -0.3687000000     -5.38426737      0.1312464497E+00
  -0.3686000000     -5.38154624      0.1342496418E+00
  -0.3685000000     -5.37882510      0.1373193580E+00
  -0.3684000000     -5.37610396      0.1404536121E+00
  -0.3683000000     -5.37338282      0.1436498959E+00
  -0.3682000000     -5.37066168      0.1469051374E+00
  -0.3681000000     -5.36794054      0.1502156597E+00
  -0.3680000000     -5.36521940      0.1535771432E+00
  -0.3679000000     -5.36249827      0.1569845912E+00
  -0.3678000000     -5.35977713      0.1604323009E+00
  -0.3677000000     -5.35705599      0.1639138411E+00
  -0.3676000000     -5.35433485      0.1674220379E+00
  -0.3675000000     -5.35161371      0.1709489710E+00
  -0.3674000000     -5.34889257      0.1744859807E+00
  -0.3673000000     -5.34617144      0.1780236888E+00
  -0.3672000000     -5.34345030      0.1815520336E+00
  -0.3671000000     -5.34072916      0.1850603210E+00
  -0.3670000000     -5.33800802      0.1885372921E+00
  -0.3669000000     -5.33528688      0.1919712077E+00
  -0.3668000000     -5.33256574      0.1953499502E+00
  -0.3667000000     -5.32984461      0.1986611418E+00
  -0.3666000000     -5.32712347      0.2018922773E+00
  -0.3665000000     -5.32440233      0.2050308712E+00
  -0.3664000000     -5.32168119      0.2080646141E+00
  -0.3663000000     -5.31896005      0.2109815367E+00
  -0.3662000000     -5.31623891      0.2137701781E+00
  -0.3661000000     -5.31351778      0.2164197516E+00
  -0.3660000000     -5.31079664      0.2189203065E+00
  -0.3659000000     -5.30807550      0.2212628794E+00
  -0.3658000000     -5.30535436      0.2234396305E+00
  -0.3657000000     -5.30263322      0.2254439619E+00
  -0.3656000000     -5.29991208      0.2272706135E+00
  -0.3655000000     -5.29719094      0.2289157328E+00
  -0.3654000000     -5.29446981      0.2303769186E+00
  -0.3653000000     -5.29174867      0.2316532360E+00
  -0.3652000000     -5.28902753      0.2327452025E+00
  -0.3651000000     -5.28630639      0.2336547478E+00
  -0.3650000000     -5.28358525      0.2343851474E+00
  -0.3649000000     -5.28086411      0.2349409337E+00
  -0.3648000000     -5.27814298      0.2353277878E+00
  -0.3647000000     -5.27542184      0.2355524156E+00
  -0.3646000000     -5.27270070      0.2356224125E+00
  -0.3645000000     -5.26997956      0.2355461210E+00
  -0.3644000000     -5.26725842      0.2353324844E+00
  -0.3643000000     -5.26453728      0.2349909019E+00
  -0.3642000000     -5.26181615      0.2345310868E+00
  -0.3641000000     -5.25909501      0.2339629321E+00
  -0.3640000000     -5.25637387      0.2332963852E+00
  -0.3639000000     -5.25365273      0.2325413330E+00
  -0.3638000000     -5.25093159      0.2317075005E+00
  -0.3637000000     -5.24821045      0.2308043612E+00
  -0.3636000000     -5.24548932      0.2298410620E+00
  -0.3635000000     -5.24276818      0.2288263598E+00
  -0.3634000000     -5.24004704      0.2277685729E+00
  -0.3633000000     -5.23732590      0.2266755422E+00
  -0.3632000000     -5.23460476      0.2255546055E+00
  -0.3631000000     -5.23188362      0.2244125803E+00
  -0.3630000000     -5.22916248      0.2232557566E+00
  -0.3629000000     -5.22644135      0.2220898968E+00
  -0.3628000000     -5.22372021      0.2209202424E+00
  -0.3627000000     -5.22099907      0.2197515266E+00
  -0.3626000000     -5.21827793      0.2185879909E+00
  -0.3625000000     -5.21555679      0.2174334053E+00
  -0.3624000000     -5.21283565      0.2162910915E+00
  -0.3623000000     -5.21011452      0.2151639476E+00
  -0.3622000000     -5.20739338      0.2140544746E+00
  -0.3621000000     -5.20467224      0.2129648026E+00
  -0.3620000000     -5.20195110      0.2118967188E+00
  -0.3619000000     -5.19922996      0.2108516934E+00
  -0.3618000000     -5.19650882      0.2098309067E+00
  -0.3617000000     -5.19378769      0.2088352742E+00
  -0.3616000000     -5.19106655      0.2078654717E+00
  -0.3615000000     -5.18834541      0.2069219582E+00
  -0.3614000000     -5.18562427      0.2060049990E+00
  -0.3613000000     -5.18290313      0.2051146862E+00
  -0.3612000000     -5.18018199      0.2042509587E+00
  -0.3611000000     -5.17746086      0.2034136207E+00
  -0.3610000000     -5.17473972      0.2026023591E+00
  -0.3609000000     -5.17201858      0.2018167589E+00
  -0.3608000000     -5.16929744      0.2010563186E+00
  -0.3607000000     -5.16657630      0.2003204632E+00
  -0.3606000000     -5.16385516      0.1996085569E+00
  -0.3605000000     -5.16113402      0.1989199144E+00
  -0.3604000000     -5.15841289      0.1982538114E+00
  -0.3603000000     -5.15569175      0.1976094940E+00
  -0.3602000000     -5.15297061      0.1969861869E+00
  -0.3601000000     -5.15024947      0.1963831018E+00
  -0.3600000000     -5.14752833      0.1957994436E+00
  -0.3599000000     -5.14480719      0.1952344174E+00
  -0.3598000000     -5.14208606      0.1946872334E+00
  -0.3597000000     -5.13936492      0.1941571124E+00
  -0.3596000000     -5.13664378      0.1936432900E+00
  -0.3595000000     -5.13392264      0.1931450205E+00
  -0.3594000000     -5.13120150      0.1926615802E+00
  -0.3593000000     -5.12848036      0.1921922706E+00
  -0.3592000000     -5.12575923      0.1917364207E+00
  -0.3591000000     -5.12303809      0.1912933896E+00
  -0.3590000000     -5.12031695      0.1908625676E+00
  -0.3589000000     -5.11759581      0.1904433784E+00
  -0.3588000000     -5.11487467      0.1900352800E+00
  -0.3587000000     -5.11215353      0.1896377656E+00
  -0.3586000000     -5.10943240      0.1892503644E+00
  -0.3585000000     -5.10671126      0.1888726420E+00
  -0.3584000000     -5.10399012      0.1885042008E+00
  -0.3583000000     -5.10126898      0.1881446799E+00
  -0.3582000000     -5.09854784      0.1877937551E+00
  -0.3581000000     -5.09582670      0.1874511384E+00
  -0.3580000000     -5.09310556      0.1871165780E+00
  -0.3579000000     -5.09038443      0.1867898577E+00
  -0.3578000000     -5.08766329      0.1864707958E+00
  -0.3577000000     -5.08494215      0.1861592450E+00
  -0.3576000000     -5.08222101      0.1858550912E+00
  -0.3575000000     -5.07949987      0.1855582527E+00
  -0.3574000000     -5.07677873      0.1852686792E+00
  -0.3573000000     -5.07405760      0.1849863509E+00
  -0.3572000000     -5.07133646      0.1847112772E+00
  -0.3571000000     -5.06861532      0.1844434959E+00
  -0.3570000000     -5.06589418      0.1841830719E+00
  -0.3569000000     -5.06317304      0.1839300960E+00
  -0.3568000000     -5.06045190      0.1836846840E+00
  -0.3567000000     -5.05773077      0.1834469751E+00
  -0.3566000000     -5.05500963      0.1832171311E+00
  -0.3565000000     -5.05228849      0.1829953352E+00
  -0.3564000000     -5.04956735      0.1827817907E+00
  -0.3563000000     -5.04684621      0.1825767200E+00
  -0.3562000000     -5.04412507      0.1823803634E+00
  -0.3561000000     -5.04140394      0.1821929781E+00
  -0.3560000000     -5.03868280      0.1820148371E+00
  -0.3559000000     -5.03596166      0.1818462282E+00
  -0.3558000000     -5.03324052      0.1816874530E+00
  -0.3557000000     -5.03051938      0.1815388261E+00
  -0.3556000000     -5.02779824      0.1814006738E+00
  -0.3555000000     -5.02507710      0.1812733339E+00
  -0.3554000000     -5.02235597      0.1811571541E+00
  -0.3553000000     -5.01963483      0.1810524918E+00
  -0.3552000000     -5.01691369      0.1809597133E+00
  -0.3551000000     -5.01419255      0.1808791929E+00
  -0.3550000000     -5.01147141      0.1808113125E+00
  -0.3549000000     -5.00875027      0.1807564606E+00
  -0.3548000000     -5.00602914      0.1807150326E+00
  -0.3547000000     -5.00330800      0.1806874292E+00
  -0.3546000000     -5.00058686      0.1806740571E+00
  -0.3545000000     -4.99786572      0.1806753276E+00
  -0.3544000000     -4.99514458      0.1806916568E+00
  -0.3543000000     -4.99242344      0.1807234654E+00
  -0.3542000000     -4.98970231      0.1807711780E+00
  -0.3541000000     -4.98698117      0.1808352230E+00
  -0.3540000000     -4.98426003      0.1809160327E+00
  -0.3539000000     -4.98153889      0.1810140429E+00
  -0.3538000000     -4.97881775      0.1811296927E+00
  -0.3537000000     -4.97609661      0.1812634248E+00
  -0.3536000000     -4.97337548      0.1814156850E+00
  -0.3535000000     -4.97065434      0.1815869225E+00
  -0.3534000000     -4.96793320      0.1817775900E+00
  -0.3533000000     -4.96521206      0.1819881432E+00
  -0.3532000000     -4.96249092      0.1822190417E+00
  -0.3531000000     -4.95976978      0.1824707485E+00
  -0.3530000000     -4.95704864      0.1827437304E+00
  -0.3529000000     -4.95432751      0.1830384579E+00
  -0.3528000000     -4.95160637      0.1833554058E+00
  -0.3527000000     -4.94888523      0.1836950530E+00
  -0.3526000000     -4.94616409      0.1840578830E+00
  -0.3525000000     -4.94344295      0.1844443841E+00
  -0.3524000000     -4.94072181      0.1848550493E+00
  -0.3523000000     -4.93800068      0.1852903772E+00
  -0.3522000000     -4.93527954      0.1857508719E+00
  -0.3521000000     -4.93255840      0.1862370431E+00
  -0.3520000000     -4.92983726      0.1867494069E+00
  -0.3519000000     -4.92711612      0.1872884859E+00
  -0.3518000000     -4.92439498      0.1878548095E+00
  -0.3517000000     -4.92167385      0.1884489141E+00
  -0.3516000000     -4.91895271      0.1890713438E+00
  -0.3515000000     -4.91623157      0.1897226507E+00
  -0.3514000000     -4.91351043      0.1904033947E+00
  -0.3513000000     -4.91078929      0.1911141447E+00
  -0.3512000000     -4.90806815      0.1918554784E+00
  -0.3511000000     -4.90534702      0.1926279829E+00
  -0.3510000000     -4.90262588      0.1934322549E+00
  -0.3509000000     -4.89990474      0.1942689011E+00
  -0.3508000000     -4.89718360      0.1951385389E+00
  -0.3507000000     -4.89446246      0.1960417962E+00
  -0.3506000000     -4.89174132      0.1969793122E+00
  -0.3505000000     -4.88902018      0.1979517375E+00
  -0.3504000000     -4.88629905      0.1989597347E+00
  -0.3503000000     -4.88357791      0.2000039785E+00
  -0.3502000000     -4.88085677      0.2010851559E+00
  -0.3501000000     -4.87813563      0.2022039671E+00
  -0.3500000000     -4.87541449      0.2033611250E+00
  -0.3499000000     -4.87269335      0.2045573563E+00
  -0.3498000000     -4.86997222      0.2057934009E+00
  -0.3497000000     -4.86725108      0.2070700131E+00
  -0.3496000000     -4.86452994      0.2083879611E+00
  -0.3495000000     -4.86180880      0.2097480273E+00
  -0.3494000000     -4.85908766      0.2111510089E+00
  -0.3493000000     -4.85636652      0.2125977177E+00
  -0.3492000000     -4.85364539      0.2140889802E+00
  -0.3491000000     -4.85092425      0.2156256379E+00
  -0.3490000000     -4.84820311      0.2172085471E+00
  -0.3489000000     -4.84548197      0.2188385793E+00
  -0.3488000000     -4.84276083      0.2205166206E+00
  -0.3487000000     -4.84003969      0.2222435722E+00
  -0.3486000000     -4.83731856      0.2240203499E+00
  -0.3485000000     -4.83459742      0.2258478841E+00
  -0.3484000000     -4.83187628      0.2277271193E+00
  -0.3483000000     -4.82915514      0.2296590143E+00
  -0.3482000000     -4.82643400      0.2316445413E+00
  -0.3481000000     -4.82371286      0.2336846857E+00
  -0.3480000000     -4.82099172      0.2357804456E+00
  -0.3479000000     -4.81827059      0.2379328311E+00
  -0.3478000000     -4.81554945      0.2401428638E+00
  -0.3477000000     -4.81282831      0.2424115757E+00
  -0.3476000000     -4.81010717      0.2447400087E+00
  -0.3475000000     -4.80738603      0.2471292130E+00
  -0.3474000000     -4.80466489      0.2495802468E+00
  -0.3473000000     -4.80194376      0.2520941745E+00
  -0.3472000000     -4.79922262      0.2546720653E+00
  -0.3471000000     -4.79650148      0.2573149920E+00
  -0.3470000000     -4.79378034      0.2600240294E+00
  -0.3469000000     -4.79105920      0.2628002522E+00
  -0.3468000000     -4.78833806      0.2656447330E+00
