#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170361125047 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3929000000     -6.05559078      0.7441960475E+00
  -0.3928000000     -6.05286964      0.7545764771E+00
  -0.3927000000     -6.05014850      0.7638761522E+00
  -0.3926000000     -6.04742737      0.7719747210E+00
  -0.3925000000     -6.04470623      0.7787594918E+00
  -0.3924000000     -6.04198509      0.7841288639E+00
  -0.3923000000     -6.03926395      0.7879956162E+00
  -0.3922000000     -6.03654281      0.7902898870E+00
  -0.3921000000     -6.03382167      0.7909616835E+00
  -0.3920000000     -6.03110054      0.7899827746E+00
  -0.3919000000     -6.02837940      0.7873478518E+00
  -0.3918000000     -6.02565826      0.7830748857E+00
  -0.3917000000     -6.02293712      0.7772046549E+00
  -0.3916000000     -6.02021598      0.7697994777E+00
  -0.3915000000     -6.01749484      0.7609412266E+00
  -0.3914000000     -6.01477371      0.7507287481E+00
  -0.3913000000     -6.01205257      0.7392748412E+00
  -0.3912000000     -6.00933143      0.7267029634E+00
  -0.3911000000     -6.00661029      0.7131438364E+00
  -0.3910000000     -6.00388915      0.6987321119E+00
  -0.3909000000     -6.00116801      0.6836032352E+00
  -0.3908000000     -5.99844687      0.6678906172E+00
  -0.3907000000     -5.99572574      0.6517231907E+00
  -0.3906000000     -5.99300460      0.6352233972E+00
  -0.3905000000     -5.99028346      0.6185056171E+00
  -0.3904000000     -5.98756232      0.6016750342E+00
  -0.3903000000     -5.98484118      0.5848269027E+00
  -0.3902000000     -5.98212004      0.5680461740E+00
  -0.3901000000     -5.97939891      0.5514074290E+00
  -0.3900000000     -5.97667777      0.5349750620E+00
  -0.3899000000     -5.97395663      0.5188036586E+00
  -0.3898000000     -5.97123549      0.5029385159E+00
  -0.3897000000     -5.96851435      0.4874162584E+00
  -0.3896000000     -5.96579321      0.4722655062E+00
  -0.3895000000     -5.96307208      0.4575075618E+00
  -0.3894000000     -5.96035094      0.4431570864E+00
  -0.3893000000     -5.95762980      0.4292227408E+00
  -0.3892000000     -5.95490866      0.4157077727E+00
  -0.3891000000     -5.95218752      0.4026105351E+00
  -0.3890000000     -5.94946638      0.3899249216E+00
  -0.3889000000     -5.94674525      0.3776407075E+00
  -0.3888000000     -5.94402411      0.3657437852E+00
  -0.3887000000     -5.94130297      0.3542162785E+00
  -0.3886000000     -5.93858183      0.3430365232E+00
  -0.3885000000     -5.93586069      0.3321788891E+00
  -0.3884000000     -5.93313955      0.3216134207E+00
  -0.3883000000     -5.93041841      0.3113052565E+00
  -0.3882000000     -5.92769728      0.3012137847E+00
  -0.3881000000     -5.92497614      0.2912914705E+00
  -0.3880000000     -5.92225500      0.2814822834E+00
  -0.3879000000     -5.91953386      0.2717196294E+00
  -0.3878000000     -5.91681272      0.2619236877E+00
  -0.3877000000     -5.91409158      0.2519980521E+00
  -0.3876000000     -5.91137045      0.2418256189E+00
  -0.3875000000     -5.90864931      0.2312637844E+00
  -0.3874000000     -5.90592817      0.2201393024E+00
  -0.3873000000     -5.90320703      0.2082437510E+00
  -0.3872000000     -5.90048589      0.1953317259E+00
  -0.3871000000     -5.89776475      0.1811259752E+00
  -0.3870000000     -5.89504362      0.1653370811E+00
  -0.3869000000     -5.89232248      0.1477098503E+00
  -0.3868000000     -5.88960134      0.1281122904E+00
  -0.3867000000     -5.88688020      0.1066793824E+00
  -0.3866000000     -5.88415906      0.8399955184E-01
  -0.3865000000     -5.88143792      0.6127338505E-01
  -0.3864000000     -5.87871679      0.4029819149E-01
  -0.3863000000     -5.87599565      0.2312611899E-01
  -0.3862000000     -5.87327451      0.1142271167E-01
  -0.3861000000     -5.87055337      0.5851641716E-02
  -0.3860000000     -5.86783223      0.5895004313E-02
  -0.3859000000     -5.86511109      0.1019979690E-01
  -0.3858000000     -5.86238995      0.1715359947E-01
  -0.3857000000     -5.85966882      0.2533870074E-01
  -0.3856000000     -5.85694768      0.3373015972E-01
  -0.3855000000     -5.85422654      0.4169580730E-01
  -0.3854000000     -5.85150540      0.4890715008E-01
  -0.3853000000     -5.84878426      0.5523734479E-01
  -0.3852000000     -5.84606312      0.6067892517E-01
  -0.3851000000     -5.84334199      0.6528743190E-01
  -0.3850000000     -5.84062085      0.6914650410E-01
  -0.3849000000     -5.83789971      0.7234788972E-01
  -0.3848000000     -5.83517857      0.7498087442E-01
  -0.3847000000     -5.83245743      0.7712728517E-01
  -0.3846000000     -5.82973629      0.7885962209E-01
  -0.3845000000     -5.82701516      0.8024084844E-01
  -0.3844000000     -5.82429402      0.8132499110E-01
  -0.3843000000     -5.82157288      0.8215808071E-01
  -0.3842000000     -5.81885174      0.8277918103E-01
  -0.3841000000     -5.81613060      0.8322138187E-01
  -0.3840000000     -5.81340946      0.8351269942E-01
  -0.3839000000     -5.81068833      0.8367686489E-01
  -0.3838000000     -5.80796719      0.8373400122E-01
  -0.3837000000     -5.80524605      0.8370119639E-01
  -0.3836000000     -5.80252491      0.8359298571E-01
  -0.3835000000     -5.79980377      0.8342175549E-01
  -0.3834000000     -5.79708263      0.8319808041E-01
  -0.3833000000     -5.79436149      0.8293100519E-01
  -0.3832000000     -5.79164036      0.8262827979E-01
  -0.3831000000     -5.78891922      0.8229655617E-01
  -0.3830000000     -5.78619808      0.8194155295E-01
  -0.3829000000     -5.78347694      0.8156819367E-01
  -0.3828000000     -5.78075580      0.8118072302E-01
  -0.3827000000     -5.77803466      0.8078280477E-01
  -0.3826000000     -5.77531353      0.8037760461E-01
  -0.3825000000     -5.77259239      0.7996786019E-01
  -0.3824000000     -5.76987125      0.7955594069E-01
  -0.3823000000     -5.76715011      0.7914389750E-01
  -0.3822000000     -5.76442897      0.7873350746E-01
  -0.3821000000     -5.76170783      0.7832630984E-01
  -0.3820000000     -5.75898670      0.7792363804E-01
  -0.3819000000     -5.75626556      0.7752664686E-01
  -0.3818000000     -5.75354442      0.7713633599E-01
  -0.3817000000     -5.75082328      0.7675357020E-01
  -0.3816000000     -5.74810214      0.7637909693E-01
  -0.3815000000     -5.74538100      0.7601356143E-01
  -0.3814000000     -5.74265987      0.7565751996E-01
  -0.3813000000     -5.73993873      0.7531145122E-01
  -0.3812000000     -5.73721759      0.7497576642E-01
  -0.3811000000     -5.73449645      0.7465081791E-01
  -0.3810000000     -5.73177531      0.7433690686E-01
  -0.3809000000     -5.72905417      0.7403428996E-01
  -0.3808000000     -5.72633303      0.7374318521E-01
  -0.3807000000     -5.72361190      0.7346377712E-01
  -0.3806000000     -5.72089076      0.7319622124E-01
  -0.3805000000     -5.71816962      0.7294064810E-01
  -0.3804000000     -5.71544848      0.7269716679E-01
  -0.3803000000     -5.71272734      0.7246586802E-01
  -0.3802000000     -5.71000620      0.7224682690E-01
  -0.3801000000     -5.70728507      0.7204010536E-01
  -0.3800000000     -5.70456393      0.7184575431E-01
  -0.3799000000     -5.70184279      0.7166381556E-01
  -0.3798000000     -5.69912165      0.7149432354E-01
  -0.3797000000     -5.69640051      0.7133730680E-01
  -0.3796000000     -5.69367937      0.7119278935E-01
  -0.3795000000     -5.69095824      0.7106079192E-01
  -0.3794000000     -5.68823710      0.7094133300E-01
  -0.3793000000     -5.68551596      0.7083442983E-01
  -0.3792000000     -5.68279482      0.7074009925E-01
  -0.3791000000     -5.68007368      0.7065835851E-01
  -0.3790000000     -5.67735254      0.7058922597E-01
  -0.3789000000     -5.67463141      0.7053272173E-01
  -0.3788000000     -5.67191027      0.7048886822E-01
  -0.3787000000     -5.66918913      0.7045769071E-01
  -0.3786000000     -5.66646799      0.7043921783E-01
  -0.3785000000     -5.66374685      0.7043348196E-01
  -0.3784000000     -5.66102571      0.7044051966E-01
  -0.3783000000     -5.65830457      0.7046037206E-01
  -0.3782000000     -5.65558344      0.7049308519E-01
  -0.3781000000     -5.65286230      0.7053871027E-01
  -0.3780000000     -5.65014116      0.7059730410E-01
  -0.3779000000     -5.64742002      0.7066892925E-01
  -0.3778000000     -5.64469888      0.7075365440E-01
  -0.3777000000     -5.64197774      0.7085155456E-01
  -0.3776000000     -5.63925661      0.7096271134E-01
  -0.3775000000     -5.63653547      0.7108721317E-01
  -0.3774000000     -5.63381433      0.7122515556E-01
  -0.3773000000     -5.63109319      0.7137664129E-01
  -0.3772000000     -5.62837205      0.7154178069E-01
  -0.3771000000     -5.62565091      0.7172069178E-01
  -0.3770000000     -5.62292978      0.7191350058E-01
  -0.3769000000     -5.62020864      0.7212034127E-01
  -0.3768000000     -5.61748750      0.7234135641E-01
  -0.3767000000     -5.61476636      0.7257669720E-01
  -0.3766000000     -5.61204522      0.7282652366E-01
  -0.3765000000     -5.60932408      0.7309100491E-01
  -0.3764000000     -5.60660295      0.7337031932E-01
  -0.3763000000     -5.60388181      0.7366465483E-01
  -0.3762000000     -5.60116067      0.7397420913E-01
  -0.3761000000     -5.59843953      0.7429918993E-01
  -0.3760000000     -5.59571839      0.7463981521E-01
  -0.3759000000     -5.59299725      0.7499631346E-01
  -0.3758000000     -5.59027611      0.7536892397E-01
  -0.3757000000     -5.58755498      0.7575789707E-01
  -0.3756000000     -5.58483384      0.7616349441E-01
  -0.3755000000     -5.58211270      0.7658598928E-01
  -0.3754000000     -5.57939156      0.7702566687E-01
  -0.3753000000     -5.57667042      0.7748282454E-01
  -0.3752000000     -5.57394928      0.7795777222E-01
  -0.3751000000     -5.57122815      0.7845083262E-01
  -0.3750000000     -5.56850701      0.7896234162E-01
  -0.3749000000     -5.56578587      0.7949264857E-01
  -0.3748000000     -5.56306473      0.8004211665E-01
  -0.3747000000     -5.56034359      0.8061112321E-01
  -0.3746000000     -5.55762245      0.8120006008E-01
  -0.3745000000     -5.55490132      0.8180933399E-01
  -0.3744000000     -5.55218018      0.8243936692E-01
  -0.3743000000     -5.54945904      0.8309059645E-01
  -0.3742000000     -5.54673790      0.8376347612E-01
  -0.3741000000     -5.54401676      0.8445847587E-01
  -0.3740000000     -5.54129562      0.8517608239E-01
  -0.3739000000     -5.53857449      0.8591679947E-01
  -0.3738000000     -5.53585335      0.8668114845E-01
  -0.3737000000     -5.53313221      0.8746966856E-01
  -0.3736000000     -5.53041107      0.8828291731E-01
  -0.3735000000     -5.52768993      0.8912147088E-01
  -0.3734000000     -5.52496879      0.8998592448E-01
  -0.3733000000     -5.52224765      0.9087689272E-01
  -0.3732000000     -5.51952652      0.9179500995E-01
  -0.3731000000     -5.51680538      0.9274093059E-01
  -0.3730000000     -5.51408424      0.9371532946E-01
  -0.3729000000     -5.51136310      0.9471890207E-01
  -0.3728000000     -5.50864196      0.9575236488E-01
  -0.3727000000     -5.50592082      0.9681645553E-01
  -0.3726000000     -5.50319969      0.9791193304E-01
  -0.3725000000     -5.50047855      0.9903957798E-01
  -0.3724000000     -5.49775741      0.1002001926E+00
  -0.3723000000     -5.49503627      0.1013946006E+00
  -0.3722000000     -5.49231513      0.1026236478E+00
  -0.3721000000     -5.48959399      0.1038882011E+00
  -0.3720000000     -5.48687286      0.1051891490E+00
  -0.3719000000     -5.48415172      0.1065274013E+00
  -0.3718000000     -5.48143058      0.1079038881E+00
  -0.3717000000     -5.47870944      0.1093195600E+00
  -0.3716000000     -5.47598830      0.1107753872E+00
  -0.3715000000     -5.47326716      0.1122723586E+00
  -0.3714000000     -5.47054603      0.1138114808E+00
  -0.3713000000     -5.46782489      0.1153937773E+00
  -0.3712000000     -5.46510375      0.1170202867E+00
  -0.3711000000     -5.46238261      0.1186920615E+00
  -0.3710000000     -5.45966147      0.1204101659E+00
  -0.3709000000     -5.45694033      0.1221756739E+00
  -0.3708000000     -5.45421919      0.1239896669E+00
  -0.3707000000     -5.45149806      0.1258532307E+00
  -0.3706000000     -5.44877692      0.1277674525E+00
  -0.3705000000     -5.44605578      0.1297334175E+00
  -0.3704000000     -5.44333464      0.1317522046E+00
  -0.3703000000     -5.44061350      0.1338248819E+00
  -0.3702000000     -5.43789236      0.1359525022E+00
  -0.3701000000     -5.43517123      0.1381360969E+00
  -0.3700000000     -5.43245009      0.1403766698E+00
  -0.3699000000     -5.42972895      0.1426751910E+00
  -0.3698000000     -5.42700781      0.1450325882E+00
  -0.3697000000     -5.42428667      0.1474497395E+00
  -0.3696000000     -5.42156553      0.1499274635E+00
  -0.3695000000     -5.41884440      0.1524665098E+00
  -0.3694000000     -5.41612326      0.1550675478E+00
  -0.3693000000     -5.41340212      0.1577311552E+00
  -0.3692000000     -5.41068098      0.1604578047E+00
  -0.3691000000     -5.40795984      0.1632478508E+00
  -0.3690000000     -5.40523870      0.1661015141E+00
  -0.3689000000     -5.40251757      0.1690188659E+00
  -0.3688000000     -5.39979643      0.1719998104E+00
  -0.3687000000     -5.39707529      0.1750440670E+00
  -0.3686000000     -5.39435415      0.1781511505E+00
  -0.3685000000     -5.39163301      0.1813203505E+00
  -0.3684000000     -5.38891187      0.1845507102E+00
  -0.3683000000     -5.38619073      0.1878410034E+00
  -0.3682000000     -5.38346960      0.1911897112E+00
  -0.3681000000     -5.38074846      0.1945949976E+00
  -0.3680000000     -5.37802732      0.1980546850E+00
  -0.3679000000     -5.37530618      0.2015662285E+00
  -0.3678000000     -5.37258504      0.2051266905E+00
  -0.3677000000     -5.36986390      0.2087327156E+00
  -0.3676000000     -5.36714277      0.2123805057E+00
  -0.3675000000     -5.36442163      0.2160657954E+00
  -0.3674000000     -5.36170049      0.2197838299E+00
  -0.3673000000     -5.35897935      0.2235293437E+00
  -0.3672000000     -5.35625821      0.2272965418E+00
  -0.3671000000     -5.35353707      0.2310790844E+00
  -0.3670000000     -5.35081594      0.2348700742E+00
  -0.3669000000     -5.34809480      0.2386620487E+00
  -0.3668000000     -5.34537366      0.2424469778E+00
  -0.3667000000     -5.34265252      0.2462162658E+00
  -0.3666000000     -5.33993138      0.2499607612E+00
  -0.3665000000     -5.33721024      0.2536707732E+00
  -0.3664000000     -5.33448911      0.2573360954E+00
  -0.3663000000     -5.33176797      0.2609460395E+00
  -0.3662000000     -5.32904683      0.2644894759E+00
  -0.3661000000     -5.32632569      0.2679548856E+00
  -0.3660000000     -5.32360455      0.2713304204E+00
  -0.3659000000     -5.32088341      0.2746039730E+00
  -0.3658000000     -5.31816227      0.2777632571E+00
  -0.3657000000     -5.31544114      0.2807958958E+00
  -0.3656000000     -5.31272000      0.2836895186E+00
  -0.3655000000     -5.30999886      0.2864318662E+00
  -0.3654000000     -5.30727772      0.2890109012E+00
  -0.3653000000     -5.30455658      0.2914149233E+00
  -0.3652000000     -5.30183544      0.2936326885E+00
  -0.3651000000     -5.29911431      0.2956535279E+00
  -0.3650000000     -5.29639317      0.2974674666E+00
  -0.3649000000     -5.29367203      0.2990653392E+00
  -0.3648000000     -5.29095089      0.3004388987E+00
  -0.3647000000     -5.28822975      0.3015809183E+00
  -0.3646000000     -5.28550861      0.3024852831E+00
  -0.3645000000     -5.28278748      0.3031470681E+00
  -0.3644000000     -5.28006634      0.3035626038E+00
  -0.3643000000     -5.27734520      0.3037295246E+00
  -0.3642000000     -5.27462406      0.3036468008E+00
  -0.3641000000     -5.27190292      0.3033147531E+00
  -0.3640000000     -5.26918178      0.3027350483E+00
  -0.3639000000     -5.26646065      0.3019106773E+00
  -0.3638000000     -5.26373951      0.3008459156E+00
  -0.3637000000     -5.26101837      0.2995462673E+00
  -0.3636000000     -5.25829723      0.2980183938E+00
  -0.3635000000     -5.25557609      0.2962700291E+00
  -0.3634000000     -5.25285495      0.2943098837E+00
  -0.3633000000     -5.25013381      0.2921475386E+00
  -0.3632000000     -5.24741268      0.2897933335E+00
  -0.3631000000     -5.24469154      0.2872582490E+00
  -0.3630000000     -5.24197040      0.2845537870E+00
  -0.3629000000     -5.23924926      0.2816918512E+00
  -0.3628000000     -5.23652812      0.2786846293E+00
  -0.3627000000     -5.23380698      0.2755444787E+00
  -0.3626000000     -5.23108585      0.2722838181E+00
  -0.3625000000     -5.22836471      0.2689150258E+00
  -0.3624000000     -5.22564357      0.2654503460E+00
  -0.3623000000     -5.22292243      0.2619018031E+00
  -0.3622000000     -5.22020129      0.2582811265E+00
  -0.3621000000     -5.21748015      0.2545996841E+00
  -0.3620000000     -5.21475902      0.2508684258E+00
  -0.3619000000     -5.21203788      0.2470978364E+00
  -0.3618000000     -5.20931674      0.2432978981E+00
  -0.3617000000     -5.20659560      0.2394780611E+00
  -0.3616000000     -5.20387446      0.2356472233E+00
  -0.3615000000     -5.20115332      0.2318137169E+00
  -0.3614000000     -5.19843219      0.2279853022E+00
  -0.3613000000     -5.19571105      0.2241691675E+00
  -0.3612000000     -5.19298991      0.2203719346E+00
  -0.3611000000     -5.19026877      0.2165996688E+00
  -0.3610000000     -5.18754763      0.2128578927E+00
  -0.3609000000     -5.18482649      0.2091516038E+00
  -0.3608000000     -5.18210535      0.2054852945E+00
  -0.3607000000     -5.17938422      0.2018629738E+00
  -0.3606000000     -5.17666308      0.1982881917E+00
  -0.3605000000     -5.17394194      0.1947640629E+00
  -0.3604000000     -5.17122080      0.1912932932E+00
  -0.3603000000     -5.16849966      0.1878782044E+00
  -0.3602000000     -5.16577852      0.1845207603E+00
  -0.3601000000     -5.16305739      0.1812225920E+00
  -0.3600000000     -5.16033625      0.1779850224E+00
  -0.3599000000     -5.15761511      0.1748090909E+00
  -0.3598000000     -5.15489397      0.1716955760E+00
  -0.3597000000     -5.15217283      0.1686450181E+00
  -0.3596000000     -5.14945169      0.1656577403E+00
  -0.3595000000     -5.14673056      0.1627338690E+00
  -0.3594000000     -5.14400942      0.1598733528E+00
  -0.3593000000     -5.14128828      0.1570759801E+00
  -0.3592000000     -5.13856714      0.1543413963E+00
  -0.3591000000     -5.13584600      0.1516691190E+00
  -0.3590000000     -5.13312486      0.1490585528E+00
  -0.3589000000     -5.13040373      0.1465090024E+00
  -0.3588000000     -5.12768259      0.1440196856E+00
  -0.3587000000     -5.12496145      0.1415897439E+00
  -0.3586000000     -5.12224031      0.1392182535E+00
  -0.3585000000     -5.11951917      0.1369042350E+00
  -0.3584000000     -5.11679803      0.1346466615E+00
  -0.3583000000     -5.11407689      0.1324444670E+00
  -0.3582000000     -5.11135576      0.1302965536E+00
  -0.3581000000     -5.10863462      0.1282017979E+00
  -0.3580000000     -5.10591348      0.1261590566E+00
  -0.3579000000     -5.10319234      0.1241671723E+00
  -0.3578000000     -5.10047120      0.1222249777E+00
  -0.3577000000     -5.09775006      0.1203313000E+00
  -0.3576000000     -5.09502893      0.1184849649E+00
  -0.3575000000     -5.09230779      0.1166847995E+00
  -0.3574000000     -5.08958665      0.1149296352E+00
  -0.3573000000     -5.08686551      0.1132183107E+00
  -0.3572000000     -5.08414437      0.1115496739E+00
  -0.3571000000     -5.08142323      0.1099225838E+00
  -0.3570000000     -5.07870210      0.1083359122E+00
  -0.3569000000     -5.07598096      0.1067885455E+00
  -0.3568000000     -5.07325982      0.1052793852E+00
  -0.3567000000     -5.07053868      0.1038073496E+00
  -0.3566000000     -5.06781754      0.1023713742E+00
  -0.3565000000     -5.06509640      0.1009704124E+00
  -0.3564000000     -5.06237527      0.9960343640E-01
  -0.3563000000     -5.05965413      0.9826943712E-01
  -0.3562000000     -5.05693299      0.9696742479E-01
  -0.3561000000     -5.05421185      0.9569642906E-01
  -0.3560000000     -5.05149071      0.9445549911E-01
  -0.3559000000     -5.04876957      0.9324370373E-01
  -0.3558000000     -5.04604843      0.9206013123E-01
  -0.3557000000     -5.04332730      0.9090388938E-01
  -0.3556000000     -5.04060616      0.8977410531E-01
  -0.3555000000     -5.03788502      0.8866992527E-01
  -0.3554000000     -5.03516388      0.8759051450E-01
  -0.3553000000     -5.03244274      0.8653505693E-01
  -0.3552000000     -5.02972160      0.8550275499E-01
  -0.3551000000     -5.02700047      0.8449282928E-01
  -0.3550000000     -5.02427933      0.8350451836E-01
  -0.3549000000     -5.02155819      0.8253707838E-01
  -0.3548000000     -5.01883705      0.8158978287E-01
  -0.3547000000     -5.01611591      0.8066192241E-01
  -0.3546000000     -5.01339477      0.7975280434E-01
  -0.3545000000     -5.01067364      0.7886175250E-01
  -0.3544000000     -5.00795250      0.7798810696E-01
  -0.3543000000     -5.00523136      0.7713122373E-01
  -0.3542000000     -5.00251022      0.7629047458E-01
  -0.3541000000     -4.99978908      0.7546524672E-01
  -0.3540000000     -4.99706794      0.7465494266E-01
  -0.3539000000     -4.99434681      0.7385897998E-01
  -0.3538000000     -4.99162567      0.7307679114E-01
  -0.3537000000     -4.98890453      0.7230782335E-01
  -0.3536000000     -4.98618339      0.7155153842E-01
  -0.3535000000     -4.98346225      0.7080741263E-01
  -0.3534000000     -4.98074111      0.7007493663E-01
  -0.3533000000     -4.97801997      0.6935361540E-01
  -0.3532000000     -4.97529884      0.6864296814E-01
  -0.3531000000     -4.97257770      0.6794252828E-01
  -0.3530000000     -4.96985656      0.6725184346E-01
  -0.3529000000     -4.96713542      0.6657047548E-01
  -0.3528000000     -4.96441428      0.6589800042E-01
  -0.3527000000     -4.96169314      0.6523400859E-01
  -0.3526000000     -4.95897201      0.6457810464E-01
  -0.3525000000     -4.95625087      0.6392990762E-01
  -0.3524000000     -4.95352973      0.6328905107E-01
  -0.3523000000     -4.95080859      0.6265518312E-01
  -0.3522000000     -4.94808745      0.6202796659E-01
  -0.3521000000     -4.94536631      0.6140707912E-01
  -0.3520000000     -4.94264518      0.6079221329E-01
  -0.3519000000     -4.93992404      0.6018307675E-01
  -0.3518000000     -4.93720290      0.5957939235E-01
  -0.3517000000     -4.93448176      0.5898089828E-01
  -0.3516000000     -4.93176062      0.5838734816E-01
  -0.3515000000     -4.92903948      0.5779851121E-01
  -0.3514000000     -4.92631835      0.5721417233E-01
  -0.3513000000     -4.92359721      0.5663413220E-01
  -0.3512000000     -4.92087607      0.5605820739E-01
  -0.3511000000     -4.91815493      0.5548623037E-01
  -0.3510000000     -4.91543379      0.5491804965E-01
  -0.3509000000     -4.91271265      0.5435352972E-01
  -0.3508000000     -4.90999151      0.5379255108E-01
  -0.3507000000     -4.90727038      0.5323501025E-01
  -0.3506000000     -4.90454924      0.5268081966E-01
  -0.3505000000     -4.90182810      0.5212990760E-01
  -0.3504000000     -4.89910696      0.5158221808E-01
  -0.3503000000     -4.89638582      0.5103771069E-01
  -0.3502000000     -4.89366468      0.5049636040E-01
  -0.3501000000     -4.89094355      0.4995815733E-01
  -0.3500000000     -4.88822241      0.4942310650E-01
  -0.3499000000     -4.88550127      0.4889122751E-01
  -0.3498000000     -4.88278013      0.4836255422E-01
  -0.3497000000     -4.88005899      0.4783713434E-01
  -0.3496000000     -4.87733785      0.4731502904E-01
  -0.3495000000     -4.87461672      0.4679631252E-01
  -0.3494000000     -4.87189558      0.4628107146E-01
  -0.3493000000     -4.86917444      0.4576940456E-01
  -0.3492000000     -4.86645330      0.4526142199E-01
  -0.3491000000     -4.86373216      0.4475724480E-01
  -0.3490000000     -4.86101102      0.4425700432E-01
  -0.3489000000     -4.85828989      0.4376084154E-01
  -0.3488000000     -4.85556875      0.4326890650E-01
  -0.3487000000     -4.85284761      0.4278135762E-01
  -0.3486000000     -4.85012647      0.4229836102E-01
  -0.3485000000     -4.84740533      0.4182008990E-01
  -0.3484000000     -4.84468419      0.4134672380E-01
  -0.3483000000     -4.84196305      0.4087844802E-01
  -0.3482000000     -4.83924192      0.4041545287E-01
  -0.3481000000     -4.83652078      0.3995793309E-01
  -0.3480000000     -4.83379964      0.3950608714E-01
  -0.3479000000     -4.83107850      0.3906011666E-01
  -0.3478000000     -4.82835736      0.3862022580E-01
  -0.3477000000     -4.82563622      0.3818662070E-01
  -0.3476000000     -4.82291509      0.3775950892E-01
  -0.3475000000     -4.82019395      0.3733909892E-01
  -0.3474000000     -4.81747281      0.3692559962E-01
  -0.3473000000     -4.81475167      0.3651921995E-01
  -0.3472000000     -4.81203053      0.3612016845E-01
  -0.3471000000     -4.80930939      0.3572865290E-01
  -0.3470000000     -4.80658826      0.3534488006E-01
  -0.3469000000     -4.80386712      0.3496905539E-01
  -0.3468000000     -4.80114598      0.3460138282E-01
