#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170431861601 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3926000000     -6.04550253      0.3217775621E+00
  -0.3925000000     -6.04278139      0.3151985790E+00
  -0.3924000000     -6.04006025      0.3086553640E+00
  -0.3923000000     -6.03733911      0.3021797835E+00
  -0.3922000000     -6.03461797      0.2957980585E+00
  -0.3921000000     -6.03189683      0.2895314898E+00
  -0.3920000000     -6.02917570      0.2833971200E+00
  -0.3919000000     -6.02645456      0.2774083318E+00
  -0.3918000000     -6.02373342      0.2715753814E+00
  -0.3917000000     -6.02101228      0.2659058712E+00
  -0.3916000000     -6.01829114      0.2604051654E+00
  -0.3915000000     -6.01557000      0.2550767528E+00
  -0.3914000000     -6.01284887      0.2499225615E+00
  -0.3913000000     -6.01012773      0.2449432323E+00
  -0.3912000000     -6.00740659      0.2401383522E+00
  -0.3911000000     -6.00468545      0.2355066564E+00
  -0.3910000000     -6.00196431      0.2310461993E+00
  -0.3909000000     -5.99924317      0.2267545012E+00
  -0.3908000000     -5.99652204      0.2226286725E+00
  -0.3907000000     -5.99380090      0.2186655183E+00
  -0.3906000000     -5.99107976      0.2148616278E+00
  -0.3905000000     -5.98835862      0.2112134481E+00
  -0.3904000000     -5.98563748      0.2077173474E+00
  -0.3903000000     -5.98291634      0.2043696674E+00
  -0.3902000000     -5.98019520      0.2011667669E+00
  -0.3901000000     -5.97747407      0.1981050583E+00
  -0.3900000000     -5.97475293      0.1951810387E+00
  -0.3899000000     -5.97203179      0.1923913145E+00
  -0.3898000000     -5.96931065      0.1897326229E+00
  -0.3897000000     -5.96658951      0.1872018500E+00
  -0.3896000000     -5.96386837      0.1847960451E+00
  -0.3895000000     -5.96114724      0.1825124339E+00
  -0.3894000000     -5.95842610      0.1803484292E+00
  -0.3893000000     -5.95570496      0.1783016409E+00
  -0.3892000000     -5.95298382      0.1763698843E+00
  -0.3891000000     -5.95026268      0.1745511891E+00
  -0.3890000000     -5.94754154      0.1728438065E+00
  -0.3889000000     -5.94482041      0.1712462180E+00
  -0.3888000000     -5.94209927      0.1697571430E+00
  -0.3887000000     -5.93937813      0.1683755484E+00
  -0.3886000000     -5.93665699      0.1671006576E+00
  -0.3885000000     -5.93393585      0.1659319616E+00
  -0.3884000000     -5.93121471      0.1648692310E+00
  -0.3883000000     -5.92849358      0.1639125292E+00
  -0.3882000000     -5.92577244      0.1630622282E+00
  -0.3881000000     -5.92305130      0.1623190258E+00
  -0.3880000000     -5.92033016      0.1616839655E+00
  -0.3879000000     -5.91760902      0.1611584592E+00
  -0.3878000000     -5.91488788      0.1607443128E+00
  -0.3877000000     -5.91216674      0.1604437558E+00
  -0.3876000000     -5.90944561      0.1602594744E+00
  -0.3875000000     -5.90672447      0.1601946490E+00
  -0.3874000000     -5.90400333      0.1602529976E+00
  -0.3873000000     -5.90128219      0.1604388237E+00
  -0.3872000000     -5.89856105      0.1607570708E+00
  -0.3871000000     -5.89583991      0.1612133844E+00
  -0.3870000000     -5.89311878      0.1618141805E+00
  -0.3869000000     -5.89039764      0.1625667230E+00
  -0.3868000000     -5.88767650      0.1634792090E+00
  -0.3867000000     -5.88495536      0.1645608634E+00
  -0.3866000000     -5.88223422      0.1658220418E+00
  -0.3865000000     -5.87951308      0.1672743420E+00
  -0.3864000000     -5.87679195      0.1689307202E+00
  -0.3863000000     -5.87407081      0.1708056115E+00
  -0.3862000000     -5.87134967      0.1729150455E+00
  -0.3861000000     -5.86862853      0.1752767499E+00
  -0.3860000000     -5.86590739      0.1779102256E+00
  -0.3859000000     -5.86318625      0.1808367685E+00
  -0.3858000000     -5.86046512      0.1840794031E+00
  -0.3857000000     -5.85774398      0.1876626698E+00
  -0.3856000000     -5.85502284      0.1916121822E+00
  -0.3855000000     -5.85230170      0.1959538282E+00
  -0.3854000000     -5.84958056      0.2007124254E+00
  -0.3853000000     -5.84685942      0.2059095560E+00
  -0.3852000000     -5.84413828      0.2115601778E+00
  -0.3851000000     -5.84141715      0.2176674405E+00
  -0.3850000000     -5.83869601      0.2242149127E+00
  -0.3849000000     -5.83597487      0.2311551733E+00
  -0.3848000000     -5.83325373      0.2383934864E+00
  -0.3847000000     -5.83053259      0.2457652408E+00
  -0.3846000000     -5.82781145      0.2530063281E+00
  -0.3845000000     -5.82509032      0.2597173486E+00
  -0.3844000000     -5.82236918      0.2653265246E+00
  -0.3843000000     -5.81964804      0.2690636545E+00
  -0.3842000000     -5.81692690      0.2699684776E+00
  -0.3841000000     -5.81420576      0.2669675370E+00
  -0.3840000000     -5.81148462      0.2590523398E+00
  -0.3839000000     -5.80876349      0.2455597151E+00
  -0.3838000000     -5.80604235      0.2264839579E+00
  -0.3837000000     -5.80332121      0.2026728625E+00
  -0.3836000000     -5.80060007      0.1757573653E+00
  -0.3835000000     -5.79787893      0.1477908060E+00
  -0.3834000000     -5.79515779      0.1207536475E+00
  -0.3833000000     -5.79243666      0.9615351486E-01
  -0.3832000000     -5.78971552      0.7485883492E-01
  -0.3831000000     -5.78699438      0.5715107537E-01
  -0.3830000000     -5.78427324      0.4289229338E-01
  -0.3829000000     -5.78155210      0.3170771012E-01
  -0.3828000000     -5.77883096      0.2312885409E-01
  -0.3827000000     -5.77610982      0.1668448083E-01
  -0.3826000000     -5.77338869      0.1194807127E-01
  -0.3825000000     -5.77066755      0.8556358921E-02
  -0.3824000000     -5.76794641      0.6211360098E-02
  -0.3823000000     -5.76522527      0.4674422397E-02
  -0.3822000000     -5.76250413      0.3757324705E-02
  -0.3821000000     -5.75978299      0.3313065651E-02
  -0.3820000000     -5.75706186      0.3227536080E-02
  -0.3819000000     -5.75434072      0.3412486890E-02
  -0.3818000000     -5.75161958      0.3799817200E-02
  -0.3817000000     -5.74889844      0.4337042208E-02
  -0.3816000000     -5.74617730      0.4983748045E-02
  -0.3815000000     -5.74345616      0.5708842263E-02
  -0.3814000000     -5.74073503      0.6488431565E-02
  -0.3813000000     -5.73801389      0.7304187399E-02
  -0.3812000000     -5.73529275      0.8142087950E-02
  -0.3811000000     -5.73257161      0.8991449265E-02
  -0.3810000000     -5.72985047      0.9844178028E-02
  -0.3809000000     -5.72712933      0.1069419418E-01
  -0.3808000000     -5.72440820      0.1153698379E-01
  -0.3807000000     -5.72168706      0.1236925204E-01
  -0.3806000000     -5.71896592      0.1318865318E-01
  -0.3805000000     -5.71624478      0.1399357998E-01
  -0.3804000000     -5.71352364      0.1478299917E-01
  -0.3803000000     -5.71080250      0.1555632256E-01
  -0.3802000000     -5.70808136      0.1631330597E-01
  -0.3801000000     -5.70536023      0.1705396981E-01
  -0.3800000000     -5.70263909      0.1777853667E-01
  -0.3799000000     -5.69991795      0.1848738214E-01
  -0.3798000000     -5.69719681      0.1918099621E-01
  -0.3797000000     -5.69447567      0.1985995284E-01
  -0.3796000000     -5.69175453      0.2052488605E-01
  -0.3795000000     -5.68903340      0.2117647125E-01
  -0.3794000000     -5.68631226      0.2181541056E-01
  -0.3793000000     -5.68359112      0.2244242145E-01
  -0.3792000000     -5.68086998      0.2305822793E-01
  -0.3791000000     -5.67814884      0.2366355378E-01
  -0.3790000000     -5.67542770      0.2425911746E-01
  -0.3789000000     -5.67270657      0.2484562827E-01
  -0.3788000000     -5.66998543      0.2542378357E-01
  -0.3787000000     -5.66726429      0.2599426676E-01
  -0.3786000000     -5.66454315      0.2655774602E-01
  -0.3785000000     -5.66182201      0.2711487347E-01
  -0.3784000000     -5.65910087      0.2766628476E-01
  -0.3783000000     -5.65637974      0.2821259896E-01
  -0.3782000000     -5.65365860      0.2875441875E-01
  -0.3781000000     -5.65093746      0.2929233075E-01
  -0.3780000000     -5.64821632      0.2982690599E-01
  -0.3779000000     -5.64549518      0.3035870056E-01
  -0.3778000000     -5.64277404      0.3088825622E-01
  -0.3777000000     -5.64005290      0.3141610119E-01
  -0.3776000000     -5.63733177      0.3194275092E-01
  -0.3775000000     -5.63461063      0.3246870888E-01
  -0.3774000000     -5.63188949      0.3299446737E-01
  -0.3773000000     -5.62916835      0.3352050838E-01
  -0.3772000000     -5.62644721      0.3404730438E-01
  -0.3771000000     -5.62372607      0.3457531916E-01
  -0.3770000000     -5.62100494      0.3510500860E-01
  -0.3769000000     -5.61828380      0.3563682152E-01
  -0.3768000000     -5.61556266      0.3617120042E-01
  -0.3767000000     -5.61284152      0.3670858224E-01
  -0.3766000000     -5.61012038      0.3724939915E-01
  -0.3765000000     -5.60739924      0.3779407923E-01
  -0.3764000000     -5.60467811      0.3834304722E-01
  -0.3763000000     -5.60195697      0.3889672522E-01
  -0.3762000000     -5.59923583      0.3945553333E-01
  -0.3761000000     -5.59651469      0.4001989039E-01
  -0.3760000000     -5.59379355      0.4059021454E-01
  -0.3759000000     -5.59107241      0.4116692394E-01
  -0.3758000000     -5.58835128      0.4175043735E-01
  -0.3757000000     -5.58563014      0.4234117477E-01
  -0.3756000000     -5.58290900      0.4293955801E-01
  -0.3755000000     -5.58018786      0.4354601131E-01
  -0.3754000000     -5.57746672      0.4416096190E-01
  -0.3753000000     -5.57474558      0.4478484059E-01
  -0.3752000000     -5.57202444      0.4541808233E-01
  -0.3751000000     -5.56930331      0.4606112674E-01
  -0.3750000000     -5.56658217      0.4671441871E-01
  -0.3749000000     -5.56386103      0.4737840888E-01
  -0.3748000000     -5.56113989      0.4805355425E-01
  -0.3747000000     -5.55841875      0.4874031863E-01
  -0.3746000000     -5.55569761      0.4943917322E-01
  -0.3745000000     -5.55297648      0.5015059711E-01
  -0.3744000000     -5.55025534      0.5087507780E-01
  -0.3743000000     -5.54753420      0.5161311169E-01
  -0.3742000000     -5.54481306      0.5236520460E-01
  -0.3741000000     -5.54209192      0.5313187225E-01
  -0.3740000000     -5.53937078      0.5391364077E-01
  -0.3739000000     -5.53664965      0.5471104714E-01
  -0.3738000000     -5.53392851      0.5552463970E-01
  -0.3737000000     -5.53120737      0.5635497859E-01
  -0.3736000000     -5.52848623      0.5720263620E-01
  -0.3735000000     -5.52576509      0.5806819762E-01
  -0.3734000000     -5.52304395      0.5895226102E-01
  -0.3733000000     -5.52032282      0.5985543811E-01
  -0.3732000000     -5.51760168      0.6077835447E-01
  -0.3731000000     -5.51488054      0.6172164994E-01
  -0.3730000000     -5.51215940      0.6268597894E-01
  -0.3729000000     -5.50943826      0.6367201077E-01
  -0.3728000000     -5.50671712      0.6468042989E-01
  -0.3727000000     -5.50399598      0.6571193613E-01
  -0.3726000000     -5.50127485      0.6676724487E-01
  -0.3725000000     -5.49855371      0.6784708718E-01
  -0.3724000000     -5.49583257      0.6895220989E-01
  -0.3723000000     -5.49311143      0.7008337560E-01
  -0.3722000000     -5.49039029      0.7124136258E-01
  -0.3721000000     -5.48766915      0.7242696466E-01
  -0.3720000000     -5.48494802      0.7364099094E-01
  -0.3719000000     -5.48222688      0.7488426548E-01
  -0.3718000000     -5.47950574      0.7615762680E-01
  -0.3717000000     -5.47678460      0.7746192726E-01
  -0.3716000000     -5.47406346      0.7879803236E-01
  -0.3715000000     -5.47134232      0.8016681978E-01
  -0.3714000000     -5.46862119      0.8156917831E-01
  -0.3713000000     -5.46590005      0.8300600654E-01
  -0.3712000000     -5.46317891      0.8447821134E-01
  -0.3711000000     -5.46045777      0.8598670611E-01
  -0.3710000000     -5.45773663      0.8753240871E-01
  -0.3709000000     -5.45501549      0.8911623914E-01
  -0.3708000000     -5.45229436      0.9073911690E-01
  -0.3707000000     -5.44957322      0.9240195791E-01
  -0.3706000000     -5.44685208      0.9410567113E-01
  -0.3705000000     -5.44413094      0.9585115471E-01
  -0.3704000000     -5.44140980      0.9763929166E-01
  -0.3703000000     -5.43868866      0.9947094502E-01
  -0.3702000000     -5.43596752      0.1013469525E+00
  -0.3701000000     -5.43324639      0.1032681205E+00
  -0.3700000000     -5.43052525      0.1052352176E+00
  -0.3699000000     -5.42780411      0.1072489670E+00
  -0.3698000000     -5.42508297      0.1093100387E+00
  -0.3697000000     -5.42236183      0.1114190408E+00
  -0.3696000000     -5.41964069      0.1135765093E+00
  -0.3695000000     -5.41691956      0.1157828983E+00
  -0.3694000000     -5.41419842      0.1180385680E+00
  -0.3693000000     -5.41147728      0.1203437725E+00
  -0.3692000000     -5.40875614      0.1226986461E+00
  -0.3691000000     -5.40603500      0.1251031892E+00
  -0.3690000000     -5.40331386      0.1275572526E+00
  -0.3689000000     -5.40059273      0.1300605207E+00
  -0.3688000000     -5.39787159      0.1326124940E+00
  -0.3687000000     -5.39515045      0.1352124706E+00
  -0.3686000000     -5.39242931      0.1378595258E+00
  -0.3685000000     -5.38970817      0.1405524921E+00
  -0.3684000000     -5.38698703      0.1432899371E+00
  -0.3683000000     -5.38426590      0.1460701417E+00
  -0.3682000000     -5.38154476      0.1488910764E+00
  -0.3681000000     -5.37882362      0.1517503787E+00
  -0.3680000000     -5.37610248      0.1546453292E+00
  -0.3679000000     -5.37338134      0.1575728283E+00
  -0.3678000000     -5.37066020      0.1605293730E+00
  -0.3677000000     -5.36793906      0.1635110349E+00
  -0.3676000000     -5.36521793      0.1665134395E+00
  -0.3675000000     -5.36249679      0.1695317466E+00
  -0.3674000000     -5.35977565      0.1725606340E+00
  -0.3673000000     -5.35705451      0.1755942830E+00
  -0.3672000000     -5.35433337      0.1786263688E+00
  -0.3671000000     -5.35161223      0.1816500541E+00
  -0.3670000000     -5.34889110      0.1846579881E+00
  -0.3669000000     -5.34616996      0.1876423118E+00
  -0.3668000000     -5.34344882      0.1905946688E+00
  -0.3667000000     -5.34072768      0.1935062242E+00
  -0.3666000000     -5.33800654      0.1963676912E+00
  -0.3665000000     -5.33528540      0.1991693665E+00
  -0.3664000000     -5.33256427      0.2019011735E+00
  -0.3663000000     -5.32984313      0.2045527171E+00
  -0.3662000000     -5.32712199      0.2071133458E+00
  -0.3661000000     -5.32440085      0.2095722248E+00
  -0.3660000000     -5.32167971      0.2119184181E+00
  -0.3659000000     -5.31895857      0.2141409784E+00
  -0.3658000000     -5.31623744      0.2162290464E+00
  -0.3657000000     -5.31351630      0.2181719558E+00
  -0.3656000000     -5.31079516      0.2199593438E+00
  -0.3655000000     -5.30807402      0.2215812654E+00
  -0.3654000000     -5.30535288      0.2230283098E+00
  -0.3653000000     -5.30263174      0.2242917154E+00
  -0.3652000000     -5.29991060      0.2253634825E+00
  -0.3651000000     -5.29718947      0.2262364808E+00
  -0.3650000000     -5.29446833      0.2269045486E+00
  -0.3649000000     -5.29174719      0.2273625825E+00
  -0.3648000000     -5.28902605      0.2276066138E+00
  -0.3647000000     -5.28630491      0.2276338712E+00
  -0.3646000000     -5.28358377      0.2274428272E+00
  -0.3645000000     -5.28086264      0.2270332263E+00
  -0.3644000000     -5.27814150      0.2264060957E+00
  -0.3643000000     -5.27542036      0.2255637371E+00
  -0.3642000000     -5.27269922      0.2245097000E+00
  -0.3641000000     -5.26997808      0.2232487362E+00
  -0.3640000000     -5.26725694      0.2217867394E+00
  -0.3639000000     -5.26453581      0.2201306672E+00
  -0.3638000000     -5.26181467      0.2182884519E+00
  -0.3637000000     -5.25909353      0.2162688989E+00
  -0.3636000000     -5.25637239      0.2140815769E+00
  -0.3635000000     -5.25365125      0.2117367017E+00
  -0.3634000000     -5.25093011      0.2092450165E+00
  -0.3633000000     -5.24820898      0.2066176713E+00
  -0.3632000000     -5.24548784      0.2038661031E+00
  -0.3631000000     -5.24276670      0.2010019197E+00
  -0.3630000000     -5.24004556      0.1980367889E+00
  -0.3629000000     -5.23732442      0.1949823343E+00
  -0.3628000000     -5.23460328      0.1918500395E+00
  -0.3627000000     -5.23188214      0.1886511615E+00
  -0.3626000000     -5.22916101      0.1853966536E+00
  -0.3625000000     -5.22643987      0.1820970988E+00
  -0.3624000000     -5.22371873      0.1787626537E+00
  -0.3623000000     -5.22099759      0.1754030020E+00
  -0.3622000000     -5.21827645      0.1720273182E+00
  -0.3621000000     -5.21555531      0.1686442409E+00
  -0.3620000000     -5.21283418      0.1652618541E+00
  -0.3619000000     -5.21011304      0.1618876770E+00
  -0.3618000000     -5.20739190      0.1585286611E+00
  -0.3617000000     -5.20467076      0.1551911927E+00
  -0.3616000000     -5.20194962      0.1518811025E+00
  -0.3615000000     -5.19922848      0.1486036779E+00
  -0.3614000000     -5.19650735      0.1453636813E+00
  -0.3613000000     -5.19378621      0.1421653696E+00
  -0.3612000000     -5.19106507      0.1390125179E+00
  -0.3611000000     -5.18834393      0.1359084434E+00
  -0.3610000000     -5.18562279      0.1328560323E+00
  -0.3609000000     -5.18290165      0.1298577655E+00
  -0.3608000000     -5.18018052      0.1269157468E+00
  -0.3607000000     -5.17745938      0.1240317292E+00
  -0.3606000000     -5.17473824      0.1212071418E+00
  -0.3605000000     -5.17201710      0.1184431161E+00
  -0.3604000000     -5.16929596      0.1157405112E+00
  -0.3603000000     -5.16657482      0.1130999379E+00
  -0.3602000000     -5.16385368      0.1105217824E+00
  -0.3601000000     -5.16113255      0.1080062278E+00
  -0.3600000000     -5.15841141      0.1055532753E+00
  -0.3599000000     -5.15569027      0.1031627634E+00
  -0.3598000000     -5.15296913      0.1008343864E+00
  -0.3597000000     -5.15024799      0.9856771106E-01
  -0.3596000000     -5.14752685      0.9636219253E-01
  -0.3595000000     -5.14480572      0.9421718856E-01
  -0.3594000000     -5.14208458      0.9213197291E-01
  -0.3593000000     -5.13936344      0.9010574747E-01
  -0.3592000000     -5.13664230      0.8813765329E-01
  -0.3591000000     -5.13392116      0.8622678063E-01
  -0.3590000000     -5.13120002      0.8437217806E-01
  -0.3589000000     -5.12847889      0.8257286063E-01
  -0.3588000000     -5.12575775      0.8082781721E-01
  -0.3587000000     -5.12303661      0.7913601706E-01
  -0.3586000000     -5.12031547      0.7749641571E-01
  -0.3585000000     -5.11759433      0.7590796009E-01
  -0.3584000000     -5.11487319      0.7436959315E-01
  -0.3583000000     -5.11215206      0.7288025784E-01
  -0.3582000000     -5.10943092      0.7143890063E-01
  -0.3581000000     -5.10670978      0.7004447451E-01
  -0.3580000000     -5.10398864      0.6869594166E-01
  -0.3579000000     -5.10126750      0.6739227560E-01
  -0.3578000000     -5.09854636      0.6613246313E-01
  -0.3577000000     -5.09582522      0.6491550585E-01
  -0.3576000000     -5.09310409      0.6374042150E-01
  -0.3575000000     -5.09038295      0.6260624492E-01
  -0.3574000000     -5.08766181      0.6151202894E-01
  -0.3573000000     -5.08494067      0.6045684493E-01
  -0.3572000000     -5.08221953      0.5943978328E-01
  -0.3571000000     -5.07949839      0.5845995368E-01
  -0.3570000000     -5.07677726      0.5751648526E-01
  -0.3569000000     -5.07405612      0.5660852663E-01
  -0.3568000000     -5.07133498      0.5573524583E-01
  -0.3567000000     -5.06861384      0.5489583017E-01
  -0.3566000000     -5.06589270      0.5408948602E-01
  -0.3565000000     -5.06317156      0.5331543851E-01
  -0.3564000000     -5.06045043      0.5257293125E-01
  -0.3563000000     -5.05772929      0.5186122592E-01
  -0.3562000000     -5.05500815      0.5117960192E-01
  -0.3561000000     -5.05228701      0.5052735592E-01
  -0.3560000000     -5.04956587      0.4990380147E-01
  -0.3559000000     -5.04684473      0.4930826856E-01
  -0.3558000000     -5.04412360      0.4874010317E-01
  -0.3557000000     -5.04140246      0.4819866689E-01
  -0.3556000000     -5.03868132      0.4768333645E-01
  -0.3555000000     -5.03596018      0.4719350335E-01
  -0.3554000000     -5.03323904      0.4672857349E-01
  -0.3553000000     -5.03051790      0.4628796676E-01
  -0.3552000000     -5.02779676      0.4587111670E-01
  -0.3551000000     -5.02507563      0.4547747024E-01
  -0.3550000000     -5.02235449      0.4510648732E-01
  -0.3549000000     -5.01963335      0.4475764065E-01
  -0.3548000000     -5.01691221      0.4443041551E-01
  -0.3547000000     -5.01419107      0.4412430946E-01
  -0.3546000000     -5.01146993      0.4383883219E-01
  -0.3545000000     -5.00874880      0.4357350535E-01
  -0.3544000000     -5.00602766      0.4332786241E-01
  -0.3543000000     -5.00330652      0.4310144854E-01
  -0.3542000000     -5.00058538      0.4289382054E-01
  -0.3541000000     -4.99786424      0.4270454675E-01
  -0.3540000000     -4.99514310      0.4253320702E-01
  -0.3539000000     -4.99242197      0.4237939270E-01
  -0.3538000000     -4.98970083      0.4224270660E-01
  -0.3537000000     -4.98697969      0.4212276305E-01
  -0.3536000000     -4.98425855      0.4201918787E-01
  -0.3535000000     -4.98153741      0.4193161848E-01
  -0.3534000000     -4.97881627      0.4185970390E-01
  -0.3533000000     -4.97609514      0.4180310486E-01
  -0.3532000000     -4.97337400      0.4176149382E-01
  -0.3531000000     -4.97065286      0.4173455511E-01
  -0.3530000000     -4.96793172      0.4172198500E-01
  -0.3529000000     -4.96521058      0.4172349177E-01
  -0.3528000000     -4.96248944      0.4173879583E-01
  -0.3527000000     -4.95976830      0.4176762981E-01
  -0.3526000000     -4.95704717      0.4180973867E-01
  -0.3525000000     -4.95432603      0.4186487976E-01
  -0.3524000000     -4.95160489      0.4193282298E-01
  -0.3523000000     -4.94888375      0.4201335080E-01
  -0.3522000000     -4.94616261      0.4210625843E-01
  -0.3521000000     -4.94344147      0.4221135384E-01
  -0.3520000000     -4.94072034      0.4232845788E-01
  -0.3519000000     -4.93799920      0.4245740435E-01
  -0.3518000000     -4.93527806      0.4259804007E-01
  -0.3517000000     -4.93255692      0.4275022499E-01
  -0.3516000000     -4.92983578      0.4291383219E-01
  -0.3515000000     -4.92711464      0.4308874800E-01
  -0.3514000000     -4.92439351      0.4327487203E-01
  -0.3513000000     -4.92167237      0.4347211723E-01
  -0.3512000000     -4.91895123      0.4368040996E-01
  -0.3511000000     -4.91623009      0.4389969003E-01
  -0.3510000000     -4.91350895      0.4412991071E-01
  -0.3509000000     -4.91078781      0.4437103884E-01
  -0.3508000000     -4.90806668      0.4462305486E-01
  -0.3507000000     -4.90534554      0.4488595280E-01
  -0.3506000000     -4.90262440      0.4515974040E-01
  -0.3505000000     -4.89990326      0.4544443913E-01
  -0.3504000000     -4.89718212      0.4574008425E-01
  -0.3503000000     -4.89446098      0.4604672483E-01
  -0.3502000000     -4.89173984      0.4636442388E-01
  -0.3501000000     -4.88901871      0.4669325835E-01
  -0.3500000000     -4.88629757      0.4703331923E-01
  -0.3499000000     -4.88357643      0.4738471165E-01
  -0.3498000000     -4.88085529      0.4774755495E-01
  -0.3497000000     -4.87813415      0.4812198276E-01
  -0.3496000000     -4.87541301      0.4850814315E-01
  -0.3495000000     -4.87269188      0.4890619873E-01
  -0.3494000000     -4.86997074      0.4931632677E-01
  -0.3493000000     -4.86724960      0.4973871938E-01
  -0.3492000000     -4.86452846      0.5017358363E-01
  -0.3491000000     -4.86180732      0.5062114177E-01
  -0.3490000000     -4.85908618      0.5108163139E-01
  -0.3489000000     -4.85636505      0.5155530563E-01
  -0.3488000000     -4.85364391      0.5204243341E-01
  -0.3487000000     -4.85092277      0.5254329970E-01
  -0.3486000000     -4.84820163      0.5305820573E-01
  -0.3485000000     -4.84548049      0.5358746931E-01
  -0.3484000000     -4.84275935      0.5413142514E-01
  -0.3483000000     -4.84003822      0.5469042509E-01
  -0.3482000000     -4.83731708      0.5526483859E-01
  -0.3481000000     -4.83459594      0.5585505298E-01
  -0.3480000000     -4.83187480      0.5646147389E-01
  -0.3479000000     -4.82915366      0.5708452567E-01
  -0.3478000000     -4.82643252      0.5772465182E-01
  -0.3477000000     -4.82371138      0.5838231545E-01
  -0.3476000000     -4.82099025      0.5905799977E-01
  -0.3475000000     -4.81826911      0.5975220860E-01
  -0.3474000000     -4.81554797      0.6046546690E-01
  -0.3473000000     -4.81282683      0.6119832134E-01
  -0.3472000000     -4.81010569      0.6195134088E-01
  -0.3471000000     -4.80738455      0.6272511738E-01
  -0.3470000000     -4.80466342      0.6352026624E-01
  -0.3469000000     -4.80194228      0.6433742706E-01
  -0.3468000000     -4.79922114      0.6517726433E-01
