#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170423545378 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3820000000     -5.75728815      0.2224349324E-01
  -0.3819000000     -5.75456701      0.1724373394E-01
  -0.3818000000     -5.75184588      0.1342757586E-01
  -0.3817000000     -5.74912474      0.1056308671E-01
  -0.3816000000     -5.74640360      0.8460361296E-02
  -0.3815000000     -5.74368246      0.6965506582E-02
  -0.3814000000     -5.74096132      0.5954629794E-02
  -0.3813000000     -5.73824018      0.5328385943E-02
  -0.3812000000     -5.73551904      0.5007288026E-02
  -0.3811000000     -5.73279791      0.4927799216E-02
  -0.3810000000     -5.73007677      0.5039140615E-02
  -0.3809000000     -5.72735563      0.5300716083E-02
  -0.3808000000     -5.72463449      0.5680051064E-02
  -0.3807000000     -5.72191335      0.6151150453E-02
  -0.3806000000     -5.71919221      0.6693193489E-02
  -0.3805000000     -5.71647108      0.7289497439E-02
  -0.3804000000     -5.71374994      0.7926694525E-02
  -0.3803000000     -5.71102880      0.8594077581E-02
  -0.3802000000     -5.70830766      0.9283079051E-02
  -0.3801000000     -5.70558652      0.9986855362E-02
  -0.3800000000     -5.70286538      0.1069995465E-01
  -0.3799000000     -5.70014425      0.1141805052E-01
  -0.3798000000     -5.69742311      0.1213772818E-01
  -0.3797000000     -5.69470197      0.1285631229E-01
  -0.3796000000     -5.69198083      0.1357172800E-01
  -0.3795000000     -5.68925969      0.1428238857E-01
  -0.3794000000     -5.68653855      0.1498710427E-01
  -0.3793000000     -5.68381742      0.1568500834E-01
  -0.3792000000     -5.68109628      0.1637549681E-01
  -0.3791000000     -5.67837514      0.1705817936E-01
  -0.3790000000     -5.67565400      0.1773283922E-01
  -0.3789000000     -5.67293286      0.1839940040E-01
  -0.3788000000     -5.67021172      0.1905790081E-01
  -0.3787000000     -5.66749058      0.1970847033E-01
  -0.3786000000     -5.66476945      0.2035131273E-01
  -0.3785000000     -5.66204831      0.2098669092E-01
  -0.3784000000     -5.65932717      0.2161491482E-01
  -0.3783000000     -5.65660603      0.2223633145E-01
  -0.3782000000     -5.65388489      0.2285131680E-01
  -0.3781000000     -5.65116375      0.2346026918E-01
  -0.3780000000     -5.64844262      0.2406360384E-01
  -0.3779000000     -5.64572148      0.2466174857E-01
  -0.3778000000     -5.64300034      0.2525514015E-01
  -0.3777000000     -5.64027920      0.2584422148E-01
  -0.3776000000     -5.63755806      0.2642943933E-01
  -0.3775000000     -5.63483692      0.2701124255E-01
  -0.3774000000     -5.63211579      0.2759008064E-01
  -0.3773000000     -5.62939465      0.2816640273E-01
  -0.3772000000     -5.62667351      0.2874065676E-01
  -0.3771000000     -5.62395237      0.2931328895E-01
  -0.3770000000     -5.62123123      0.2988474339E-01
  -0.3769000000     -5.61851009      0.3045546189E-01
  -0.3768000000     -5.61578896      0.3102588385E-01
  -0.3767000000     -5.61306782      0.3159644629E-01
  -0.3766000000     -5.61034668      0.3216758403E-01
  -0.3765000000     -5.60762554      0.3273972982E-01
  -0.3764000000     -5.60490440      0.3331331465E-01
  -0.3763000000     -5.60218326      0.3388876802E-01
  -0.3762000000     -5.59946212      0.3446651832E-01
  -0.3761000000     -5.59674099      0.3504699322E-01
  -0.3760000000     -5.59401985      0.3563062008E-01
  -0.3759000000     -5.59129871      0.3621782637E-01
  -0.3758000000     -5.58857757      0.3680904019E-01
  -0.3757000000     -5.58585643      0.3740469069E-01
  -0.3756000000     -5.58313529      0.3800520859E-01
  -0.3755000000     -5.58041416      0.3861102666E-01
  -0.3754000000     -5.57769302      0.3922258028E-01
  -0.3753000000     -5.57497188      0.3984030788E-01
  -0.3752000000     -5.57225074      0.4046465155E-01
  -0.3751000000     -5.56952960      0.4109605748E-01
  -0.3750000000     -5.56680846      0.4173497656E-01
  -0.3749000000     -5.56408733      0.4238186487E-01
  -0.3748000000     -5.56136619      0.4303718423E-01
  -0.3747000000     -5.55864505      0.4370140272E-01
  -0.3746000000     -5.55592391      0.4437499523E-01
  -0.3745000000     -5.55320277      0.4505844396E-01
  -0.3744000000     -5.55048163      0.4575223895E-01
  -0.3743000000     -5.54776050      0.4645687864E-01
  -0.3742000000     -5.54503936      0.4717287033E-01
  -0.3741000000     -5.54231822      0.4790073069E-01
  -0.3740000000     -5.53959708      0.4864098630E-01
  -0.3739000000     -5.53687594      0.4939417409E-01
  -0.3738000000     -5.53415480      0.5016084179E-01
  -0.3737000000     -5.53143366      0.5094154844E-01
  -0.3736000000     -5.52871253      0.5173686475E-01
  -0.3735000000     -5.52599139      0.5254737356E-01
  -0.3734000000     -5.52327025      0.5337367016E-01
  -0.3733000000     -5.52054911      0.5421636265E-01
  -0.3732000000     -5.51782797      0.5507607224E-01
  -0.3731000000     -5.51510683      0.5595343348E-01
  -0.3730000000     -5.51238570      0.5684909447E-01
  -0.3729000000     -5.50966456      0.5776371699E-01
  -0.3728000000     -5.50694342      0.5869797653E-01
  -0.3727000000     -5.50422228      0.5965256231E-01
  -0.3726000000     -5.50150114      0.6062817715E-01
  -0.3725000000     -5.49878000      0.6162553722E-01
  -0.3724000000     -5.49605887      0.6264537172E-01
  -0.3723000000     -5.49333773      0.6368842240E-01
  -0.3722000000     -5.49061659      0.6475544292E-01
  -0.3721000000     -5.48789545      0.6584719804E-01
  -0.3720000000     -5.48517431      0.6696446260E-01
  -0.3719000000     -5.48245317      0.6810802034E-01
  -0.3718000000     -5.47973204      0.6927866237E-01
  -0.3717000000     -5.47701090      0.7047718549E-01
  -0.3716000000     -5.47428976      0.7170439012E-01
  -0.3715000000     -5.47156862      0.7296107789E-01
  -0.3714000000     -5.46884748      0.7424804895E-01
  -0.3713000000     -5.46612634      0.7556609874E-01
  -0.3712000000     -5.46340520      0.7691601440E-01
  -0.3711000000     -5.46068407      0.7829857065E-01
  -0.3710000000     -5.45796293      0.7971452512E-01
  -0.3709000000     -5.45524179      0.8116461310E-01
  -0.3708000000     -5.45252065      0.8264954163E-01
  -0.3707000000     -5.44979951      0.8416998289E-01
  -0.3706000000     -5.44707837      0.8572656686E-01
  -0.3705000000     -5.44435724      0.8731987316E-01
  -0.3704000000     -5.44163610      0.8895042199E-01
  -0.3703000000     -5.43891496      0.9061866426E-01
  -0.3702000000     -5.43619382      0.9232497064E-01
  -0.3701000000     -5.43347268      0.9406961966E-01
  -0.3700000000     -5.43075154      0.9585278482E-01
  -0.3699000000     -5.42803041      0.9767452057E-01
  -0.3698000000     -5.42530927      0.9953474721E-01
  -0.3697000000     -5.42258813      0.1014332348E+00
  -0.3696000000     -5.41986699      0.1033695859E+00
  -0.3695000000     -5.41714585      0.1053432176E+00
  -0.3694000000     -5.41442471      0.1073533421E+00
  -0.3693000000     -5.41170358      0.1093989472E+00
  -0.3692000000     -5.40898244      0.1114787755E+00
  -0.3691000000     -5.40626130      0.1135913038E+00
  -0.3690000000     -5.40354016      0.1157347215E+00
  -0.3689000000     -5.40081902      0.1179069101E+00
  -0.3688000000     -5.39809788      0.1201054226E+00
  -0.3687000000     -5.39537674      0.1223274639E+00
  -0.3686000000     -5.39265561      0.1245698727E+00
  -0.3685000000     -5.38993447      0.1268291058E+00
  -0.3684000000     -5.38721333      0.1291012243E+00
  -0.3683000000     -5.38449219      0.1313818840E+00
  -0.3682000000     -5.38177105      0.1336663293E+00
  -0.3681000000     -5.37904991      0.1359493924E+00
  -0.3680000000     -5.37632878      0.1382254979E+00
  -0.3679000000     -5.37360764      0.1404886736E+00
  -0.3678000000     -5.37088650      0.1427325697E+00
  -0.3677000000     -5.36816536      0.1449504843E+00
  -0.3676000000     -5.36544422      0.1471353985E+00
  -0.3675000000     -5.36272308      0.1492800198E+00
  -0.3674000000     -5.36000195      0.1513768348E+00
  -0.3673000000     -5.35728081      0.1534181712E+00
  -0.3672000000     -5.35455967      0.1553962677E+00
  -0.3671000000     -5.35183853      0.1573033532E+00
  -0.3670000000     -5.34911739      0.1591317322E+00
  -0.3669000000     -5.34639625      0.1608738770E+00
  -0.3668000000     -5.34367512      0.1625225236E+00
  -0.3667000000     -5.34095398      0.1640707700E+00
  -0.3666000000     -5.33823284      0.1655121757E+00
  -0.3665000000     -5.33551170      0.1668408579E+00
  -0.3664000000     -5.33279056      0.1680515834E+00
  -0.3663000000     -5.33006942      0.1691398544E+00
  -0.3662000000     -5.32734828      0.1701019826E+00
  -0.3661000000     -5.32462715      0.1709351538E+00
  -0.3660000000     -5.32190601      0.1716374770E+00
  -0.3659000000     -5.31918487      0.1722080186E+00
  -0.3658000000     -5.31646373      0.1726468204E+00
  -0.3657000000     -5.31374259      0.1729549002E+00
  -0.3656000000     -5.31102145      0.1731342351E+00
  -0.3655000000     -5.30830032      0.1731877287E+00
  -0.3654000000     -5.30557918      0.1731191618E+00
  -0.3653000000     -5.30285804      0.1729331306E+00
  -0.3652000000     -5.30013690      0.1726349710E+00
  -0.3651000000     -5.29741576      0.1722306743E+00
  -0.3650000000     -5.29469462      0.1717267949E+00
  -0.3649000000     -5.29197349      0.1711303536E+00
  -0.3648000000     -5.28925235      0.1704487375E+00
  -0.3647000000     -5.28653121      0.1696896010E+00
  -0.3646000000     -5.28381007      0.1688607686E+00
  -0.3645000000     -5.28108893      0.1679701415E+00
  -0.3644000000     -5.27836779      0.1670256107E+00
  -0.3643000000     -5.27564666      0.1660349765E+00
  -0.3642000000     -5.27292552      0.1650058768E+00
  -0.3641000000     -5.27020438      0.1639457240E+00
  -0.3640000000     -5.26748324      0.1628616504E+00
  -0.3639000000     -5.26476210      0.1617604637E+00
  -0.3638000000     -5.26204096      0.1606486106E+00
  -0.3637000000     -5.25931982      0.1595321495E+00
  -0.3636000000     -5.25659869      0.1584167313E+00
  -0.3635000000     -5.25387755      0.1573075868E+00
  -0.3634000000     -5.25115641      0.1562095215E+00
  -0.3633000000     -5.24843527      0.1551269160E+00
  -0.3632000000     -5.24571413      0.1540637308E+00
  -0.3631000000     -5.24299299      0.1530235167E+00
  -0.3630000000     -5.24027186      0.1520094268E+00
  -0.3629000000     -5.23755072      0.1510242331E+00
  -0.3628000000     -5.23482958      0.1500703440E+00
  -0.3627000000     -5.23210844      0.1491498238E+00
  -0.3626000000     -5.22938730      0.1482644130E+00
  -0.3625000000     -5.22666616      0.1474155497E+00
  -0.3624000000     -5.22394503      0.1466043903E+00
  -0.3623000000     -5.22122389      0.1458318310E+00
  -0.3622000000     -5.21850275      0.1450985283E+00
  -0.3621000000     -5.21578161      0.1444049190E+00
  -0.3620000000     -5.21306047      0.1437512398E+00
  -0.3619000000     -5.21033933      0.1431375455E+00
  -0.3618000000     -5.20761820      0.1425637266E+00
  -0.3617000000     -5.20489706      0.1420295257E+00
  -0.3616000000     -5.20217592      0.1415345531E+00
  -0.3615000000     -5.19945478      0.1410783012E+00
  -0.3614000000     -5.19673364      0.1406601575E+00
  -0.3613000000     -5.19401250      0.1402794177E+00
  -0.3612000000     -5.19129136      0.1399352964E+00
  -0.3611000000     -5.18857023      0.1396269377E+00
  -0.3610000000     -5.18584909      0.1393534253E+00
  -0.3609000000     -5.18312795      0.1391137908E+00
  -0.3608000000     -5.18040681      0.1389070218E+00
  -0.3607000000     -5.17768567      0.1387320693E+00
  -0.3606000000     -5.17496453      0.1385878545E+00
  -0.3605000000     -5.17224340      0.1384732743E+00
  -0.3604000000     -5.16952226      0.1383872076E+00
  -0.3603000000     -5.16680112      0.1383285197E+00
  -0.3602000000     -5.16407998      0.1382960669E+00
  -0.3601000000     -5.16135884      0.1382887011E+00
  -0.3600000000     -5.15863770      0.1383052730E+00
  -0.3599000000     -5.15591657      0.1383446359E+00
  -0.3598000000     -5.15319543      0.1384056487E+00
  -0.3597000000     -5.15047429      0.1384871787E+00
  -0.3596000000     -5.14775315      0.1385881044E+00
  -0.3595000000     -5.14503201      0.1387073179E+00
  -0.3594000000     -5.14231087      0.1388437269E+00
  -0.3593000000     -5.13958974      0.1389962570E+00
  -0.3592000000     -5.13686860      0.1391638535E+00
  -0.3591000000     -5.13414746      0.1393454831E+00
  -0.3590000000     -5.13142632      0.1395401357E+00
  -0.3589000000     -5.12870518      0.1397468257E+00
  -0.3588000000     -5.12598404      0.1399645933E+00
  -0.3587000000     -5.12326290      0.1401925063E+00
  -0.3586000000     -5.12054177      0.1404296608E+00
  -0.3585000000     -5.11782063      0.1406751824E+00
  -0.3584000000     -5.11509949      0.1409282277E+00
  -0.3583000000     -5.11237835      0.1411879843E+00
  -0.3582000000     -5.10965721      0.1414536728E+00
  -0.3581000000     -5.10693607      0.1417245467E+00
  -0.3580000000     -5.10421494      0.1419998934E+00
  -0.3579000000     -5.10149380      0.1422790350E+00
  -0.3578000000     -5.09877266      0.1425613287E+00
  -0.3577000000     -5.09605152      0.1428461673E+00
  -0.3576000000     -5.09333038      0.1431329794E+00
  -0.3575000000     -5.09060924      0.1434212300E+00
  -0.3574000000     -5.08788811      0.1437104208E+00
  -0.3573000000     -5.08516697      0.1440000900E+00
  -0.3572000000     -5.08244583      0.1442898126E+00
  -0.3571000000     -5.07972469      0.1445792005E+00
  -0.3570000000     -5.07700355      0.1448679022E+00
  -0.3569000000     -5.07428241      0.1451556029E+00
  -0.3568000000     -5.07156128      0.1454420241E+00
  -0.3567000000     -5.06884014      0.1457269232E+00
  -0.3566000000     -5.06611900      0.1460100936E+00
  -0.3565000000     -5.06339786      0.1462913636E+00
  -0.3564000000     -5.06067672      0.1465705967E+00
  -0.3563000000     -5.05795558      0.1468476901E+00
  -0.3562000000     -5.05523444      0.1471225749E+00
  -0.3561000000     -5.05251331      0.1473952149E+00
  -0.3560000000     -5.04979217      0.1476656063E+00
  -0.3559000000     -5.04707103      0.1479337763E+00
  -0.3558000000     -5.04434989      0.1481997828E+00
  -0.3557000000     -5.04162875      0.1484637135E+00
  -0.3556000000     -5.03890761      0.1487256847E+00
  -0.3555000000     -5.03618648      0.1489858404E+00
  -0.3554000000     -5.03346534      0.1492443517E+00
  -0.3553000000     -5.03074420      0.1495014154E+00
  -0.3552000000     -5.02802306      0.1497572533E+00
  -0.3551000000     -5.02530192      0.1500121109E+00
  -0.3550000000     -5.02258078      0.1502662565E+00
  -0.3549000000     -5.01985965      0.1505199804E+00
  -0.3548000000     -5.01713851      0.1507735935E+00
  -0.3547000000     -5.01441737      0.1510274264E+00
  -0.3546000000     -5.01169623      0.1512818285E+00
  -0.3545000000     -5.00897509      0.1515371670E+00
  -0.3544000000     -5.00625395      0.1517938258E+00
  -0.3543000000     -5.00353282      0.1520522044E+00
  -0.3542000000     -5.00081168      0.1523127175E+00
  -0.3541000000     -4.99809054      0.1525757934E+00
  -0.3540000000     -4.99536940      0.1528418735E+00
  -0.3539000000     -4.99264826      0.1531114115E+00
  -0.3538000000     -4.98992712      0.1533848724E+00
  -0.3537000000     -4.98720598      0.1536627318E+00
  -0.3536000000     -4.98448485      0.1539454750E+00
  -0.3535000000     -4.98176371      0.1542335965E+00
  -0.3534000000     -4.97904257      0.1545275991E+00
  -0.3533000000     -4.97632143      0.1548279937E+00
  -0.3532000000     -4.97360029      0.1551352981E+00
  -0.3531000000     -4.97087915      0.1554500367E+00
  -0.3530000000     -4.96815802      0.1557727402E+00
  -0.3529000000     -4.96543688      0.1561039450E+00
  -0.3528000000     -4.96271574      0.1564441923E+00
  -0.3527000000     -4.95999460      0.1567940286E+00
  -0.3526000000     -4.95727346      0.1571540046E+00
  -0.3525000000     -4.95455232      0.1575246750E+00
  -0.3524000000     -4.95183119      0.1579065987E+00
  -0.3523000000     -4.94911005      0.1583003379E+00
  -0.3522000000     -4.94638891      0.1587064583E+00
  -0.3521000000     -4.94366777      0.1591255288E+00
  -0.3520000000     -4.94094663      0.1595581214E+00
  -0.3519000000     -4.93822549      0.1600048109E+00
  -0.3518000000     -4.93550436      0.1604661753E+00
  -0.3517000000     -4.93278322      0.1609427950E+00
  -0.3516000000     -4.93006208      0.1614352534E+00
  -0.3515000000     -4.92734094      0.1619441368E+00
  -0.3514000000     -4.92461980      0.1624700339E+00
  -0.3513000000     -4.92189866      0.1630135367E+00
  -0.3512000000     -4.91917752      0.1635752398E+00
  -0.3511000000     -4.91645639      0.1641557408E+00
  -0.3510000000     -4.91373525      0.1647556404E+00
  -0.3509000000     -4.91101411      0.1653755423E+00
  -0.3508000000     -4.90829297      0.1660160539E+00
  -0.3507000000     -4.90557183      0.1666777855E+00
  -0.3506000000     -4.90285069      0.1673613512E+00
  -0.3505000000     -4.90012956      0.1680673688E+00
  -0.3504000000     -4.89740842      0.1687964598E+00
  -0.3503000000     -4.89468728      0.1695492498E+00
  -0.3502000000     -4.89196614      0.1703263684E+00
  -0.3501000000     -4.88924500      0.1711284496E+00
  -0.3500000000     -4.88652386      0.1719561317E+00
  -0.3499000000     -4.88380273      0.1728100575E+00
  -0.3498000000     -4.88108159      0.1736908746E+00
  -0.3497000000     -4.87836045      0.1745992353E+00
  -0.3496000000     -4.87563931      0.1755357968E+00
  -0.3495000000     -4.87291817      0.1765012213E+00
  -0.3494000000     -4.87019703      0.1774961760E+00
  -0.3493000000     -4.86747590      0.1785213331E+00
  -0.3492000000     -4.86475476      0.1795773700E+00
  -0.3491000000     -4.86203362      0.1806649694E+00
  -0.3490000000     -4.85931248      0.1817848186E+00
  -0.3489000000     -4.85659134      0.1829376104E+00
  -0.3488000000     -4.85387020      0.1841240422E+00
  -0.3487000000     -4.85114906      0.1853448164E+00
  -0.3486000000     -4.84842793      0.1866006397E+00
  -0.3485000000     -4.84570679      0.1878922236E+00
  -0.3484000000     -4.84298565      0.1892202834E+00
  -0.3483000000     -4.84026451      0.1905855383E+00
  -0.3482000000     -4.83754337      0.1919887110E+00
  -0.3481000000     -4.83482223      0.1934305270E+00
  -0.3480000000     -4.83210110      0.1949117145E+00
  -0.3479000000     -4.82937996      0.1964330036E+00
  -0.3478000000     -4.82665882      0.1979951255E+00
  -0.3477000000     -4.82393768      0.1995988122E+00
  -0.3476000000     -4.82121654      0.2012447954E+00
  -0.3475000000     -4.81849540      0.2029338057E+00
  -0.3474000000     -4.81577427      0.2046665718E+00
  -0.3473000000     -4.81305313      0.2064438189E+00
  -0.3472000000     -4.81033199      0.2082662682E+00
  -0.3471000000     -4.80761085      0.2101346354E+00
  -0.3470000000     -4.80488971      0.2120496290E+00
  -0.3469000000     -4.80216857      0.2140119492E+00
  -0.3468000000     -4.79944744      0.2160222860E+00
