#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170994356976 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3866000000     -5.86692794      0.2079762115E+00
  -0.3865000000     -5.86420681      0.2079545398E+00
  -0.3864000000     -5.86148567      0.2080239677E+00
  -0.3863000000     -5.85876453      0.2081820041E+00
  -0.3862000000     -5.85604339      0.2084255667E+00
  -0.3861000000     -5.85332225      0.2087508251E+00
  -0.3860000000     -5.85060111      0.2091530135E+00
  -0.3859000000     -5.84787998      0.2096262075E+00
  -0.3858000000     -5.84515884      0.2101630571E+00
  -0.3857000000     -5.84243770      0.2107544719E+00
  -0.3856000000     -5.83971656      0.2113892487E+00
  -0.3855000000     -5.83699542      0.2120536369E+00
  -0.3854000000     -5.83427428      0.2127308335E+00
  -0.3853000000     -5.83155315      0.2134004053E+00
  -0.3852000000     -5.82883201      0.2140376361E+00
  -0.3851000000     -5.82611087      0.2146128046E+00
  -0.3850000000     -5.82338973      0.2150904085E+00
  -0.3849000000     -5.82066859      0.2154283609E+00
  -0.3848000000     -5.81794745      0.2155772094E+00
  -0.3847000000     -5.81522632      0.2154794512E+00
  -0.3846000000     -5.81250518      0.2150690526E+00
  -0.3845000000     -5.80978404      0.2142713233E+00
  -0.3844000000     -5.80706290      0.2130033394E+00
  -0.3843000000     -5.80434176      0.2111751528E+00
  -0.3842000000     -5.80162062      0.2086920501E+00
  -0.3841000000     -5.79889948      0.2054581213E+00
  -0.3840000000     -5.79617835      0.2013813334E+00
  -0.3839000000     -5.79345721      0.1963801598E+00
  -0.3838000000     -5.79073607      0.1903915708E+00
  -0.3837000000     -5.78801493      0.1833798465E+00
  -0.3836000000     -5.78529379      0.1753452754E+00
  -0.3835000000     -5.78257265      0.1663314410E+00
  -0.3834000000     -5.77985152      0.1564296094E+00
  -0.3833000000     -5.77713038      0.1457788471E+00
  -0.3832000000     -5.77440924      0.1345610108E+00
  -0.3831000000     -5.77168810      0.1229906128E+00
  -0.3830000000     -5.76896696      0.1113005862E+00
  -0.3829000000     -5.76624582      0.9972586246E-01
  -0.3828000000     -5.76352469      0.8848713757E-01
  -0.3827000000     -5.76080355      0.7777709493E-01
  -0.3826000000     -5.75808241      0.6775072255E-01
  -0.3825000000     -5.75536127      0.5852043975E-01
  -0.3824000000     -5.75264013      0.5015582457E-01
  -0.3823000000     -5.74991899      0.4268704476E-01
  -0.3822000000     -5.74719786      0.3611075139E-01
  -0.3821000000     -5.74447672      0.3039717571E-01
  -0.3820000000     -5.74175558      0.2549737652E-01
  -0.3819000000     -5.73903444      0.2134989738E-01
  -0.3818000000     -5.73631330      0.1788640939E-01
  -0.3817000000     -5.73359216      0.1503617741E-01
  -0.3816000000     -5.73087102      0.1272937157E-01
  -0.3815000000     -5.72814989      0.1089935485E-01
  -0.3814000000     -5.72542875      0.9484126858E-02
  -0.3813000000     -5.72270761      0.8427112009E-02
  -0.3812000000     -5.71998647      0.7677465316E-02
  -0.3811000000     -5.71726533      0.7190041660E-02
  -0.3810000000     -5.71454419      0.6925144789E-02
  -0.3809000000     -5.71182306      0.6848144059E-02
  -0.3808000000     -5.70910192      0.6929022736E-02
  -0.3807000000     -5.70638078      0.7141902253E-02
  -0.3806000000     -5.70365964      0.7464571788E-02
  -0.3805000000     -5.70093850      0.7878041489E-02
  -0.3804000000     -5.69821736      0.8366129715E-02
  -0.3803000000     -5.69549623      0.8915089222E-02
  -0.3802000000     -5.69277509      0.9513273576E-02
  -0.3801000000     -5.69005395      0.1015084276E-01
  -0.3800000000     -5.68733281      0.1081950560E-01
  -0.3799000000     -5.68461167      0.1151229590E-01
  -0.3798000000     -5.68189053      0.1222337881E-01
  -0.3797000000     -5.67916940      0.1294788419E-01
  -0.3796000000     -5.67644826      0.1368176340E-01
  -0.3795000000     -5.67372712      0.1442166679E-01
  -0.3794000000     -5.67100598      0.1516483887E-01
  -0.3793000000     -5.66828484      0.1590902888E-01
  -0.3792000000     -5.66556370      0.1665241457E-01
  -0.3791000000     -5.66284256      0.1739353715E-01
  -0.3790000000     -5.66012143      0.1813124606E-01
  -0.3789000000     -5.65740029      0.1886465180E-01
  -0.3788000000     -5.65467915      0.1959308598E-01
  -0.3787000000     -5.65195801      0.2031606716E-01
  -0.3786000000     -5.64923687      0.2103327195E-01
  -0.3785000000     -5.64651573      0.2174451036E-01
  -0.3784000000     -5.64379460      0.2244970489E-01
  -0.3783000000     -5.64107346      0.2314887275E-01
  -0.3782000000     -5.63835232      0.2384211078E-01
  -0.3781000000     -5.63563118      0.2452958263E-01
  -0.3780000000     -5.63291004      0.2521150791E-01
  -0.3779000000     -5.63018890      0.2588815297E-01
  -0.3778000000     -5.62746777      0.2655982318E-01
  -0.3777000000     -5.62474663      0.2722685628E-01
  -0.3776000000     -5.62202549      0.2788961689E-01
  -0.3775000000     -5.61930435      0.2854849187E-01
  -0.3774000000     -5.61658321      0.2920388636E-01
  -0.3773000000     -5.61386207      0.2985622059E-01
  -0.3772000000     -5.61114094      0.3050592711E-01
  -0.3771000000     -5.60841980      0.3115344864E-01
  -0.3770000000     -5.60569866      0.3179923617E-01
  -0.3769000000     -5.60297752      0.3244374755E-01
  -0.3768000000     -5.60025638      0.3308744625E-01
  -0.3767000000     -5.59753524      0.3373080049E-01
  -0.3766000000     -5.59481410      0.3437428254E-01
  -0.3765000000     -5.59209297      0.3501836816E-01
  -0.3764000000     -5.58937183      0.3566353632E-01
  -0.3763000000     -5.58665069      0.3631026895E-01
  -0.3762000000     -5.58392955      0.3695905088E-01
  -0.3761000000     -5.58120841      0.3761036984E-01
  -0.3760000000     -5.57848727      0.3826471663E-01
  -0.3759000000     -5.57576614      0.3892258525E-01
  -0.3758000000     -5.57304500      0.3958447321E-01
  -0.3757000000     -5.57032386      0.4025088182E-01
  -0.3756000000     -5.56760272      0.4092231663E-01
  -0.3755000000     -5.56488158      0.4159928780E-01
  -0.3754000000     -5.56216044      0.4228231057E-01
  -0.3753000000     -5.55943931      0.4297190583E-01
  -0.3752000000     -5.55671817      0.4366860058E-01
  -0.3751000000     -5.55399703      0.4437292856E-01
  -0.3750000000     -5.55127589      0.4508543082E-01
  -0.3749000000     -5.54855475      0.4580665637E-01
  -0.3748000000     -5.54583361      0.4653716279E-01
  -0.3747000000     -5.54311248      0.4727751692E-01
  -0.3746000000     -5.54039134      0.4802829557E-01
  -0.3745000000     -5.53767020      0.4879008616E-01
  -0.3744000000     -5.53494906      0.4956348752E-01
  -0.3743000000     -5.53222792      0.5034911057E-01
  -0.3742000000     -5.52950678      0.5114757910E-01
  -0.3741000000     -5.52678564      0.5195953054E-01
  -0.3740000000     -5.52406451      0.5278561669E-01
  -0.3739000000     -5.52134337      0.5362650456E-01
  -0.3738000000     -5.51862223      0.5448287713E-01
  -0.3737000000     -5.51590109      0.5535543416E-01
  -0.3736000000     -5.51317995      0.5624489296E-01
  -0.3735000000     -5.51045881      0.5715198923E-01
  -0.3734000000     -5.50773768      0.5807747783E-01
  -0.3733000000     -5.50501654      0.5902213359E-01
  -0.3732000000     -5.50229540      0.5998675206E-01
  -0.3731000000     -5.49957426      0.6097215029E-01
  -0.3730000000     -5.49685312      0.6197916757E-01
  -0.3729000000     -5.49413198      0.6300866613E-01
  -0.3728000000     -5.49141085      0.6406153185E-01
  -0.3727000000     -5.48868971      0.6513867484E-01
  -0.3726000000     -5.48596857      0.6624103005E-01
  -0.3725000000     -5.48324743      0.6736955780E-01
  -0.3724000000     -5.48052629      0.6852524418E-01
  -0.3723000000     -5.47780515      0.6970910140E-01
  -0.3722000000     -5.47508402      0.7092216805E-01
  -0.3721000000     -5.47236288      0.7216550921E-01
  -0.3720000000     -5.46964174      0.7344021639E-01
  -0.3719000000     -5.46692060      0.7474740735E-01
  -0.3718000000     -5.46419946      0.7608822572E-01
  -0.3717000000     -5.46147832      0.7746384035E-01
  -0.3716000000     -5.45875718      0.7887544447E-01
  -0.3715000000     -5.45603605      0.8032425453E-01
  -0.3714000000     -5.45331491      0.8181150874E-01
  -0.3713000000     -5.45059377      0.8333846518E-01
  -0.3712000000     -5.44787263      0.8490639960E-01
  -0.3711000000     -5.44515149      0.8651660267E-01
  -0.3710000000     -5.44243035      0.8817037673E-01
  -0.3709000000     -5.43970922      0.8986903202E-01
  -0.3708000000     -5.43698808      0.9161388218E-01
  -0.3707000000     -5.43426694      0.9340623910E-01
  -0.3706000000     -5.43154580      0.9524740695E-01
  -0.3705000000     -5.42882466      0.9713867539E-01
  -0.3704000000     -5.42610352      0.9908131179E-01
  -0.3703000000     -5.42338239      0.1010765524E+00
  -0.3702000000     -5.42066125      0.1031255926E+00
  -0.3701000000     -5.41794011      0.1052295754E+00
  -0.3700000000     -5.41521897      0.1073895795E+00
  -0.3699000000     -5.41249783      0.1096066049E+00
  -0.3698000000     -5.40977669      0.1118815583E+00
  -0.3697000000     -5.40705556      0.1142152355E+00
  -0.3696000000     -5.40433442      0.1166083035E+00
  -0.3695000000     -5.40161328      0.1190612798E+00
  -0.3694000000     -5.39889214      0.1215745112E+00
  -0.3693000000     -5.39617100      0.1241481495E+00
  -0.3692000000     -5.39344986      0.1267821267E+00
  -0.3691000000     -5.39072872      0.1294761275E+00
  -0.3690000000     -5.38800759      0.1322295614E+00
  -0.3689000000     -5.38528645      0.1350415323E+00
  -0.3688000000     -5.38256531      0.1379108073E+00
  -0.3687000000     -5.37984417      0.1408357852E+00
  -0.3686000000     -5.37712303      0.1438144634E+00
  -0.3685000000     -5.37440189      0.1468444053E+00
  -0.3684000000     -5.37168076      0.1499227084E+00
  -0.3683000000     -5.36895962      0.1530459728E+00
  -0.3682000000     -5.36623848      0.1562102721E+00
  -0.3681000000     -5.36351734      0.1594111269E+00
  -0.3680000000     -5.36079620      0.1626434815E+00
  -0.3679000000     -5.35807506      0.1659016862E+00
  -0.3678000000     -5.35535393      0.1691794841E+00
  -0.3677000000     -5.35263279      0.1724700064E+00
  -0.3676000000     -5.34991165      0.1757657741E+00
  -0.3675000000     -5.34719051      0.1790587108E+00
  -0.3674000000     -5.34446937      0.1823401644E+00
  -0.3673000000     -5.34174823      0.1856009411E+00
  -0.3672000000     -5.33902710      0.1888313512E+00
  -0.3671000000     -5.33630596      0.1920212678E+00
  -0.3670000000     -5.33358482      0.1951601990E+00
  -0.3669000000     -5.33086368      0.1982373720E+00
  -0.3668000000     -5.32814254      0.2012418312E+00
  -0.3667000000     -5.32542140      0.2041625467E+00
  -0.3666000000     -5.32270026      0.2069885336E+00
  -0.3665000000     -5.31997913      0.2097089797E+00
  -0.3664000000     -5.31725799      0.2123133788E+00
  -0.3663000000     -5.31453685      0.2147916675E+00
  -0.3662000000     -5.31181571      0.2171343620E+00
  -0.3661000000     -5.30909457      0.2193326917E+00
  -0.3660000000     -5.30637343      0.2213787260E+00
  -0.3659000000     -5.30365230      0.2232654913E+00
  -0.3658000000     -5.30093116      0.2249870740E+00
  -0.3657000000     -5.29821002      0.2265387075E+00
  -0.3656000000     -5.29548888      0.2279168398E+00
  -0.3655000000     -5.29276774      0.2291191808E+00
  -0.3654000000     -5.29004660      0.2301447267E+00
  -0.3653000000     -5.28732547      0.2309937618E+00
  -0.3652000000     -5.28460433      0.2316678381E+00
  -0.3651000000     -5.28188319      0.2321697320E+00
  -0.3650000000     -5.27916205      0.2325033824E+00
  -0.3649000000     -5.27644091      0.2326738093E+00
  -0.3648000000     -5.27371977      0.2326870183E+00
  -0.3647000000     -5.27099864      0.2325498915E+00
  -0.3646000000     -5.26827750      0.2322700707E+00
  -0.3645000000     -5.26555636      0.2318558333E+00
  -0.3644000000     -5.26283522      0.2313159663E+00
  -0.3643000000     -5.26011408      0.2306596407E+00
  -0.3642000000     -5.25739294      0.2298962882E+00
  -0.3641000000     -5.25467180      0.2290354844E+00
  -0.3640000000     -5.25195067      0.2280868385E+00
  -0.3639000000     -5.24922953      0.2270598925E+00
  -0.3638000000     -5.24650839      0.2259640306E+00
  -0.3637000000     -5.24378725      0.2248083989E+00
  -0.3636000000     -5.24106611      0.2236018372E+00
  -0.3635000000     -5.23834497      0.2223528212E+00
  -0.3634000000     -5.23562384      0.2210694162E+00
  -0.3633000000     -5.23290270      0.2197592411E+00
  -0.3632000000     -5.23018156      0.2184294421E+00
  -0.3631000000     -5.22746042      0.2170866758E+00
  -0.3630000000     -5.22473928      0.2157370996E+00
  -0.3629000000     -5.22201814      0.2143863699E+00
  -0.3628000000     -5.21929701      0.2130396464E+00
  -0.3627000000     -5.21657587      0.2117016013E+00
  -0.3626000000     -5.21385473      0.2103764333E+00
  -0.3625000000     -5.21113359      0.2090678847E+00
  -0.3624000000     -5.20841245      0.2077792614E+00
  -0.3623000000     -5.20569131      0.2065134552E+00
  -0.3622000000     -5.20297018      0.2052729671E+00
  -0.3621000000     -5.20024904      0.2040599319E+00
  -0.3620000000     -5.19752790      0.2028761431E+00
  -0.3619000000     -5.19480676      0.2017230776E+00
  -0.3618000000     -5.19208562      0.2006019207E+00
  -0.3617000000     -5.18936448      0.1995135900E+00
  -0.3616000000     -5.18664334      0.1984587588E+00
  -0.3615000000     -5.18392221      0.1974378788E+00
  -0.3614000000     -5.18120107      0.1964512015E+00
  -0.3613000000     -5.17847993      0.1954987986E+00
  -0.3612000000     -5.17575879      0.1945805813E+00
  -0.3611000000     -5.17303765      0.1936963185E+00
  -0.3610000000     -5.17031651      0.1928456536E+00
  -0.3609000000     -5.16759538      0.1920281205E+00
  -0.3608000000     -5.16487424      0.1912431580E+00
  -0.3607000000     -5.16215310      0.1904901237E+00
  -0.3606000000     -5.15943196      0.1897683063E+00
  -0.3605000000     -5.15671082      0.1890769371E+00
  -0.3604000000     -5.15398968      0.1884152006E+00
  -0.3603000000     -5.15126855      0.1877822444E+00
  -0.3602000000     -5.14854741      0.1871771877E+00
  -0.3601000000     -5.14582627      0.1865991294E+00
  -0.3600000000     -5.14310513      0.1860471553E+00
  -0.3599000000     -5.14038399      0.1855203453E+00
  -0.3598000000     -5.13766285      0.1850177782E+00
  -0.3597000000     -5.13494172      0.1845385382E+00
  -0.3596000000     -5.13222058      0.1840817189E+00
  -0.3595000000     -5.12949944      0.1836464282E+00
  -0.3594000000     -5.12677830      0.1832317914E+00
  -0.3593000000     -5.12405716      0.1828369551E+00
  -0.3592000000     -5.12133602      0.1824610902E+00
  -0.3591000000     -5.11861488      0.1821033941E+00
  -0.3590000000     -5.11589375      0.1817630930E+00
  -0.3589000000     -5.11317261      0.1814394442E+00
  -0.3588000000     -5.11045147      0.1811317374E+00
  -0.3587000000     -5.10773033      0.1808392960E+00
  -0.3586000000     -5.10500919      0.1805614784E+00
  -0.3585000000     -5.10228805      0.1802976789E+00
  -0.3584000000     -5.09956692      0.1800473280E+00
  -0.3583000000     -5.09684578      0.1798098933E+00
  -0.3582000000     -5.09412464      0.1795848793E+00
  -0.3581000000     -5.09140350      0.1793718281E+00
  -0.3580000000     -5.08868236      0.1791703188E+00
  -0.3579000000     -5.08596122      0.1789799677E+00
  -0.3578000000     -5.08324009      0.1788004278E+00
  -0.3577000000     -5.08051895      0.1786313885E+00
  -0.3576000000     -5.07779781      0.1784725748E+00
  -0.3575000000     -5.07507667      0.1783237472E+00
  -0.3574000000     -5.07235553      0.1781847006E+00
  -0.3573000000     -5.06963439      0.1780552635E+00
  -0.3572000000     -5.06691326      0.1779352976E+00
  -0.3571000000     -5.06419212      0.1778246964E+00
  -0.3570000000     -5.06147098      0.1777233847E+00
  -0.3569000000     -5.05874984      0.1776313173E+00
  -0.3568000000     -5.05602870      0.1775484782E+00
  -0.3567000000     -5.05330756      0.1774748794E+00
  -0.3566000000     -5.05058642      0.1774105602E+00
  -0.3565000000     -5.04786529      0.1773555857E+00
  -0.3564000000     -5.04514415      0.1773100461E+00
  -0.3563000000     -5.04242301      0.1772740555E+00
  -0.3562000000     -5.03970187      0.1772477507E+00
  -0.3561000000     -5.03698073      0.1772312906E+00
  -0.3560000000     -5.03425959      0.1772248546E+00
  -0.3559000000     -5.03153846      0.1772286420E+00
  -0.3558000000     -5.02881732      0.1772428708E+00
  -0.3557000000     -5.02609618      0.1772677771E+00
  -0.3556000000     -5.02337504      0.1773036135E+00
  -0.3555000000     -5.02065390      0.1773506488E+00
  -0.3554000000     -5.01793276      0.1774091669E+00
  -0.3553000000     -5.01521163      0.1774794659E+00
  -0.3552000000     -5.01249049      0.1775618575E+00
  -0.3551000000     -5.00976935      0.1776566660E+00
  -0.3550000000     -5.00704821      0.1777642278E+00
  -0.3549000000     -5.00432707      0.1778848904E+00
  -0.3548000000     -5.00160593      0.1780190123E+00
  -0.3547000000     -4.99888480      0.1781669619E+00
  -0.3546000000     -4.99616366      0.1783291171E+00
  -0.3545000000     -4.99344252      0.1785058648E+00
  -0.3544000000     -4.99072138      0.1786976006E+00
  -0.3543000000     -4.98800024      0.1789047279E+00
  -0.3542000000     -4.98527910      0.1791276583E+00
  -0.3541000000     -4.98255796      0.1793668102E+00
  -0.3540000000     -4.97983683      0.1796226095E+00
  -0.3539000000     -4.97711569      0.1798954886E+00
  -0.3538000000     -4.97439455      0.1801858866E+00
  -0.3537000000     -4.97167341      0.1804942489E+00
  -0.3536000000     -4.96895227      0.1808210271E+00
  -0.3535000000     -4.96623113      0.1811666789E+00
  -0.3534000000     -4.96351000      0.1815316678E+00
  -0.3533000000     -4.96078886      0.1819164634E+00
  -0.3532000000     -4.95806772      0.1823215411E+00
  -0.3531000000     -4.95534658      0.1827473821E+00
  -0.3530000000     -4.95262544      0.1831944735E+00
  -0.3529000000     -4.94990430      0.1836633084E+00
  -0.3528000000     -4.94718317      0.1841543860E+00
  -0.3527000000     -4.94446203      0.1846682113E+00
  -0.3526000000     -4.94174089      0.1852052959E+00
  -0.3525000000     -4.93901975      0.1857661574E+00
  -0.3524000000     -4.93629861      0.1863513204E+00
  -0.3523000000     -4.93357747      0.1869613158E+00
  -0.3522000000     -4.93085634      0.1875966816E+00
  -0.3521000000     -4.92813520      0.1882579629E+00
  -0.3520000000     -4.92541406      0.1889457122E+00
  -0.3519000000     -4.92269292      0.1896604895E+00
  -0.3518000000     -4.91997178      0.1904028627E+00
  -0.3517000000     -4.91725064      0.1911734079E+00
  -0.3516000000     -4.91452950      0.1919727094E+00
  -0.3515000000     -4.91180837      0.1928013603E+00
  -0.3514000000     -4.90908723      0.1936599625E+00
  -0.3513000000     -4.90636609      0.1945491272E+00
  -0.3512000000     -4.90364495      0.1954694752E+00
  -0.3511000000     -4.90092381      0.1964216370E+00
  -0.3510000000     -4.89820267      0.1974062533E+00
  -0.3509000000     -4.89548154      0.1984239751E+00
  -0.3508000000     -4.89276040      0.1994754642E+00
  -0.3507000000     -4.89003926      0.2005613933E+00
  -0.3506000000     -4.88731812      0.2016824466E+00
  -0.3505000000     -4.88459698      0.2028393196E+00
  -0.3504000000     -4.88187584      0.2040327198E+00
  -0.3503000000     -4.87915471      0.2052633668E+00
  -0.3502000000     -4.87643357      0.2065319924E+00
  -0.3501000000     -4.87371243      0.2078393411E+00
  -0.3500000000     -4.87099129      0.2091861704E+00
  -0.3499000000     -4.86827015      0.2105732504E+00
  -0.3498000000     -4.86554901      0.2120013648E+00
  -0.3497000000     -4.86282788      0.2134713106E+00
  -0.3496000000     -4.86010674      0.2149838983E+00
  -0.3495000000     -4.85738560      0.2165399520E+00
  -0.3494000000     -4.85466446      0.2181403096E+00
  -0.3493000000     -4.85194332      0.2197858229E+00
  -0.3492000000     -4.84922218      0.2214773574E+00
  -0.3491000000     -4.84650104      0.2232157926E+00
  -0.3490000000     -4.84377991      0.2250020218E+00
  -0.3489000000     -4.84105877      0.2268369517E+00
  -0.3488000000     -4.83833763      0.2287215031E+00
  -0.3487000000     -4.83561649      0.2306566098E+00
  -0.3486000000     -4.83289535      0.2326432189E+00
  -0.3485000000     -4.83017421      0.2346822904E+00
  -0.3484000000     -4.82745308      0.2367747968E+00
  -0.3483000000     -4.82473194      0.2389217227E+00
  -0.3482000000     -4.82201080      0.2411240644E+00
  -0.3481000000     -4.81928966      0.2433828291E+00
  -0.3480000000     -4.81656852      0.2456990347E+00
  -0.3479000000     -4.81384738      0.2480737084E+00
  -0.3478000000     -4.81112625      0.2505078867E+00
  -0.3477000000     -4.80840511      0.2530026137E+00
  -0.3476000000     -4.80568397      0.2555589408E+00
  -0.3475000000     -4.80296283      0.2581779249E+00
  -0.3474000000     -4.80024169      0.2608606277E+00
  -0.3473000000     -4.79752055      0.2636081142E+00
  -0.3472000000     -4.79479942      0.2664214510E+00
  -0.3471000000     -4.79207828      0.2693017049E+00
  -0.3470000000     -4.78935714      0.2722499411E+00
  -0.3469000000     -4.78663600      0.2752672215E+00
  -0.3468000000     -4.78391486      0.2783546022E+00
