#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170407127795 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3913000000     -6.01080077      0.2566903304E+00
  -0.3912000000     -6.00807963      0.2513006253E+00
  -0.3911000000     -6.00535849      0.2460977181E+00
  -0.3910000000     -6.00263735      0.2410814110E+00
  -0.3909000000     -5.99991621      0.2362505103E+00
  -0.3908000000     -5.99719508      0.2316030280E+00
  -0.3907000000     -5.99447394      0.2271363539E+00
  -0.3906000000     -5.99175280      0.2228474014E+00
  -0.3905000000     -5.98903166      0.2187327309E+00
  -0.3904000000     -5.98631052      0.2147886537E+00
  -0.3903000000     -5.98358938      0.2110113191E+00
  -0.3902000000     -5.98086825      0.2073967878E+00
  -0.3901000000     -5.97814711      0.2039410932E+00
  -0.3900000000     -5.97542597      0.2006402922E+00
  -0.3899000000     -5.97270483      0.1974905082E+00
  -0.3898000000     -5.96998369      0.1944879659E+00
  -0.3897000000     -5.96726255      0.1916290217E+00
  -0.3896000000     -5.96454142      0.1889101877E+00
  -0.3895000000     -5.96182028      0.1863281530E+00
  -0.3894000000     -5.95909914      0.1838798012E+00
  -0.3893000000     -5.95637800      0.1815622254E+00
  -0.3892000000     -5.95365686      0.1793727419E+00
  -0.3891000000     -5.95093572      0.1773089018E+00
  -0.3890000000     -5.94821459      0.1753685027E+00
  -0.3889000000     -5.94549345      0.1735495986E+00
  -0.3888000000     -5.94277231      0.1718505112E+00
  -0.3887000000     -5.94005117      0.1702698406E+00
  -0.3886000000     -5.93733003      0.1688064767E+00
  -0.3885000000     -5.93460889      0.1674596118E+00
  -0.3884000000     -5.93188775      0.1662287546E+00
  -0.3883000000     -5.92916662      0.1651137450E+00
  -0.3882000000     -5.92644548      0.1641147720E+00
  -0.3881000000     -5.92372434      0.1632323927E+00
  -0.3880000000     -5.92100320      0.1624675547E+00
  -0.3879000000     -5.91828206      0.1618216209E+00
  -0.3878000000     -5.91556092      0.1612963983E+00
  -0.3877000000     -5.91283979      0.1608941695E+00
  -0.3876000000     -5.91011865      0.1606177295E+00
  -0.3875000000     -5.90739751      0.1604704263E+00
  -0.3874000000     -5.90467637      0.1604562068E+00
  -0.3873000000     -5.90195523      0.1605796683E+00
  -0.3872000000     -5.89923409      0.1608461147E+00
  -0.3871000000     -5.89651296      0.1612616199E+00
  -0.3870000000     -5.89379182      0.1618330957E+00
  -0.3869000000     -5.89107068      0.1625683653E+00
  -0.3868000000     -5.88834954      0.1634762412E+00
  -0.3867000000     -5.88562840      0.1645666043E+00
  -0.3866000000     -5.88290726      0.1658504822E+00
  -0.3865000000     -5.88018613      0.1673401188E+00
  -0.3864000000     -5.87746499      0.1690490288E+00
  -0.3863000000     -5.87474385      0.1709920205E+00
  -0.3862000000     -5.87202271      0.1731851669E+00
  -0.3861000000     -5.86930157      0.1756456928E+00
  -0.3860000000     -5.86658043      0.1783917297E+00
  -0.3859000000     -5.86385929      0.1814418668E+00
  -0.3858000000     -5.86113816      0.1848143931E+00
  -0.3857000000     -5.85841702      0.1885260758E+00
  -0.3856000000     -5.85569588      0.1925902485E+00
  -0.3855000000     -5.85297474      0.1970138874E+00
  -0.3854000000     -5.85025360      0.2017932163E+00
  -0.3853000000     -5.84753246      0.2069072137E+00
  -0.3852000000     -5.84481133      0.2123081970E+00
  -0.3851000000     -5.84209019      0.2179084854E+00
  -0.3850000000     -5.83936905      0.2235621116E+00
  -0.3849000000     -5.83664791      0.2290409378E+00
  -0.3848000000     -5.83392677      0.2340058382E+00
  -0.3847000000     -5.83120563      0.2379766740E+00
  -0.3846000000     -5.82848450      0.2403105602E+00
  -0.3845000000     -5.82576336      0.2402066995E+00
  -0.3844000000     -5.82304222      0.2367652379E+00
  -0.3843000000     -5.82032108      0.2291285698E+00
  -0.3842000000     -5.81759994      0.2167112178E+00
  -0.3841000000     -5.81487880      0.1994685105E+00
  -0.3840000000     -5.81215767      0.1780853277E+00
  -0.3839000000     -5.80943653      0.1539488463E+00
  -0.3838000000     -5.80671539      0.1288610884E+00
  -0.3837000000     -5.80399425      0.1046054592E+00
  -0.3836000000     -5.80127311      0.8257003592E-01
  -0.3835000000     -5.79855197      0.6357050291E-01
  -0.3834000000     -5.79583083      0.4787869452E-01
  -0.3833000000     -5.79310970      0.3536949840E-01
  -0.3832000000     -5.79038856      0.2569067294E-01
  -0.3831000000     -5.78766742      0.1839950231E-01
  -0.3830000000     -5.78494628      0.1305069887E-01
  -0.3829000000     -5.78222514      0.9242483516E-02
  -0.3828000000     -5.77950400      0.6634408063E-02
  -0.3827000000     -5.77678287      0.4949045948E-02
  -0.3826000000     -5.77406173      0.3965929179E-02
  -0.3825000000     -5.77134059      0.3512691976E-02
  -0.3824000000     -5.76861945      0.3456003888E-02
  -0.3823000000     -5.76589831      0.3693444422E-02
  -0.3822000000     -5.76317717      0.4146697456E-02
  -0.3821000000     -5.76045604      0.4756067622E-02
  -0.3820000000     -5.75773490      0.5476163903E-02
  -0.3819000000     -5.75501376      0.6272550255E-02
  -0.3818000000     -5.75229262      0.7119168840E-02
  -0.3817000000     -5.74957148      0.7996367259E-02
  -0.3816000000     -5.74685034      0.8889391787E-02
  -0.3815000000     -5.74412921      0.9787237308E-02
  -0.3814000000     -5.74140807      0.1068176913E-01
  -0.3813000000     -5.73868693      0.1156705164E-01
  -0.3812000000     -5.73596579      0.1243883417E-01
  -0.3811000000     -5.73324465      0.1329415666E-01
  -0.3810000000     -5.73052351      0.1413104652E-01
  -0.3809000000     -5.72780237      0.1494828512E-01
  -0.3808000000     -5.72508124      0.1574522776E-01
  -0.3807000000     -5.72236010      0.1652166450E-01
  -0.3806000000     -5.71963896      0.1727771256E-01
  -0.3805000000     -5.71691782      0.1801373301E-01
  -0.3804000000     -5.71419668      0.1873026631E-01
  -0.3803000000     -5.71147554      0.1942798237E-01
  -0.3802000000     -5.70875441      0.2010764198E-01
  -0.3801000000     -5.70603327      0.2077006712E-01
  -0.3800000000     -5.70331213      0.2141611799E-01
  -0.3799000000     -5.70059099      0.2204667561E-01
  -0.3798000000     -5.69786985      0.2266262846E-01
  -0.3797000000     -5.69514871      0.2326486246E-01
  -0.3796000000     -5.69242758      0.2385425358E-01
  -0.3795000000     -5.68970644      0.2443166234E-01
  -0.3794000000     -5.68698530      0.2499792998E-01
  -0.3793000000     -5.68426416      0.2555387577E-01
  -0.3792000000     -5.68154302      0.2610029536E-01
  -0.3791000000     -5.67882188      0.2663795981E-01
  -0.3790000000     -5.67610075      0.2716761517E-01
  -0.3789000000     -5.67337961      0.2768998253E-01
  -0.3788000000     -5.67065847      0.2820575843E-01
  -0.3787000000     -5.66793733      0.2871561541E-01
  -0.3786000000     -5.66521619      0.2922020286E-01
  -0.3785000000     -5.66249505      0.2972014793E-01
  -0.3784000000     -5.65977391      0.3021605655E-01
  -0.3783000000     -5.65705278      0.3070851448E-01
  -0.3782000000     -5.65433164      0.3119808846E-01
  -0.3781000000     -5.65161050      0.3168532733E-01
  -0.3780000000     -5.64888936      0.3217076312E-01
  -0.3779000000     -5.64616822      0.3265491222E-01
  -0.3778000000     -5.64344708      0.3313827642E-01
  -0.3777000000     -5.64072595      0.3362134407E-01
  -0.3776000000     -5.63800481      0.3410459105E-01
  -0.3775000000     -5.63528367      0.3458848185E-01
  -0.3774000000     -5.63256253      0.3507347052E-01
  -0.3773000000     -5.62984139      0.3556000167E-01
  -0.3772000000     -5.62712025      0.3604851135E-01
  -0.3771000000     -5.62439912      0.3653942799E-01
  -0.3770000000     -5.62167798      0.3703317325E-01
  -0.3769000000     -5.61895684      0.3753016284E-01
  -0.3768000000     -5.61623570      0.3803080735E-01
  -0.3767000000     -5.61351456      0.3853551300E-01
  -0.3766000000     -5.61079342      0.3904468244E-01
  -0.3765000000     -5.60807229      0.3955871544E-01
  -0.3764000000     -5.60535115      0.4007800963E-01
  -0.3763000000     -5.60263001      0.4060296115E-01
  -0.3762000000     -5.59990887      0.4113396536E-01
  -0.3761000000     -5.59718773      0.4167141745E-01
  -0.3760000000     -5.59446659      0.4221571312E-01
  -0.3759000000     -5.59174545      0.4276724916E-01
  -0.3758000000     -5.58902432      0.4332642405E-01
  -0.3757000000     -5.58630318      0.4389363862E-01
  -0.3756000000     -5.58358204      0.4446929653E-01
  -0.3755000000     -5.58086090      0.4505380495E-01
  -0.3754000000     -5.57813976      0.4564757501E-01
  -0.3753000000     -5.57541862      0.4625102247E-01
  -0.3752000000     -5.57269749      0.4686456818E-01
  -0.3751000000     -5.56997635      0.4748863865E-01
  -0.3750000000     -5.56725521      0.4812366662E-01
  -0.3749000000     -5.56453407      0.4877009153E-01
  -0.3748000000     -5.56181293      0.4942836008E-01
  -0.3747000000     -5.55909179      0.5009892677E-01
  -0.3746000000     -5.55637066      0.5078225437E-01
  -0.3745000000     -5.55364952      0.5147881448E-01
  -0.3744000000     -5.55092838      0.5218908801E-01
  -0.3743000000     -5.54820724      0.5291356573E-01
  -0.3742000000     -5.54548610      0.5365274872E-01
  -0.3741000000     -5.54276496      0.5440714889E-01
  -0.3740000000     -5.54004383      0.5517728952E-01
  -0.3739000000     -5.53732269      0.5596370567E-01
  -0.3738000000     -5.53460155      0.5676694474E-01
  -0.3737000000     -5.53188041      0.5758756691E-01
  -0.3736000000     -5.52915927      0.5842614561E-01
  -0.3735000000     -5.52643813      0.5928326797E-01
  -0.3734000000     -5.52371699      0.6015953532E-01
  -0.3733000000     -5.52099586      0.6105556355E-01
  -0.3732000000     -5.51827472      0.6197198358E-01
  -0.3731000000     -5.51555358      0.6290944176E-01
  -0.3730000000     -5.51283244      0.6386860020E-01
  -0.3729000000     -5.51011130      0.6485013718E-01
  -0.3728000000     -5.50739016      0.6585474741E-01
  -0.3727000000     -5.50466903      0.6688314239E-01
  -0.3726000000     -5.50194789      0.6793605059E-01
  -0.3725000000     -5.49922675      0.6901421768E-01
  -0.3724000000     -5.49650561      0.7011840671E-01
  -0.3723000000     -5.49378447      0.7124939815E-01
  -0.3722000000     -5.49106333      0.7240798995E-01
  -0.3721000000     -5.48834220      0.7359499748E-01
  -0.3720000000     -5.48562106      0.7481125340E-01
  -0.3719000000     -5.48289992      0.7605760743E-01
  -0.3718000000     -5.48017878      0.7733492602E-01
  -0.3717000000     -5.47745764      0.7864409185E-01
  -0.3716000000     -5.47473650      0.7998600332E-01
  -0.3715000000     -5.47201537      0.8136157372E-01
  -0.3714000000     -5.46929423      0.8277173035E-01
  -0.3713000000     -5.46657309      0.8421741346E-01
  -0.3712000000     -5.46385195      0.8569957488E-01
  -0.3711000000     -5.46113081      0.8721917652E-01
  -0.3710000000     -5.45840967      0.8877718857E-01
  -0.3709000000     -5.45568853      0.9037458744E-01
  -0.3708000000     -5.45296740      0.9201235337E-01
  -0.3707000000     -5.45024626      0.9369146771E-01
  -0.3706000000     -5.44752512      0.9541290984E-01
  -0.3705000000     -5.44480398      0.9717765365E-01
  -0.3704000000     -5.44208284      0.9898666362E-01
  -0.3703000000     -5.43936170      0.1008408904E+00
  -0.3702000000     -5.43664057      0.1027412657E+00
  -0.3701000000     -5.43391943      0.1046886971E+00
  -0.3700000000     -5.43119829      0.1066840616E+00
  -0.3699000000     -5.42847715      0.1087281987E+00
  -0.3698000000     -5.42575601      0.1108219035E+00
  -0.3697000000     -5.42303487      0.1129659175E+00
  -0.3696000000     -5.42031374      0.1151609203E+00
  -0.3695000000     -5.41759260      0.1174075190E+00
  -0.3694000000     -5.41487146      0.1197062378E+00
  -0.3693000000     -5.41215032      0.1220575056E+00
  -0.3692000000     -5.40942918      0.1244616437E+00
  -0.3691000000     -5.40670804      0.1269188514E+00
  -0.3690000000     -5.40398691      0.1294291910E+00
  -0.3689000000     -5.40126577      0.1319925719E+00
  -0.3688000000     -5.39854463      0.1346087334E+00
  -0.3687000000     -5.39582349      0.1372772259E+00
  -0.3686000000     -5.39310235      0.1399973917E+00
  -0.3685000000     -5.39038121      0.1427683444E+00
  -0.3684000000     -5.38766007      0.1455889473E+00
  -0.3683000000     -5.38493894      0.1484577910E+00
  -0.3682000000     -5.38221780      0.1513731697E+00
  -0.3681000000     -5.37949666      0.1543330578E+00
  -0.3680000000     -5.37677552      0.1573350849E+00
  -0.3679000000     -5.37405438      0.1603765116E+00
  -0.3678000000     -5.37133324      0.1634542046E+00
  -0.3677000000     -5.36861211      0.1665646126E+00
  -0.3676000000     -5.36589097      0.1697037431E+00
  -0.3675000000     -5.36316983      0.1728671399E+00
  -0.3674000000     -5.36044869      0.1760498630E+00
  -0.3673000000     -5.35772755      0.1792464706E+00
  -0.3672000000     -5.35500641      0.1824510038E+00
  -0.3671000000     -5.35228528      0.1856569756E+00
  -0.3670000000     -5.34956414      0.1888573634E+00
  -0.3669000000     -5.34684300      0.1920446073E+00
  -0.3668000000     -5.34412186      0.1952106145E+00
  -0.3667000000     -5.34140072      0.1983467692E+00
  -0.3666000000     -5.33867958      0.2014439513E+00
  -0.3665000000     -5.33595845      0.2044925627E+00
  -0.3664000000     -5.33323731      0.2074825616E+00
  -0.3663000000     -5.33051617      0.2104035079E+00
  -0.3662000000     -5.32779503      0.2132446162E+00
  -0.3661000000     -5.32507389      0.2159948200E+00
  -0.3660000000     -5.32235275      0.2186428455E+00
  -0.3659000000     -5.31963161      0.2211772946E+00
  -0.3658000000     -5.31691048      0.2235867374E+00
  -0.3657000000     -5.31418934      0.2258598129E+00
  -0.3656000000     -5.31146820      0.2279853362E+00
  -0.3655000000     -5.30874706      0.2299524124E+00
  -0.3654000000     -5.30602592      0.2317505539E+00
  -0.3653000000     -5.30330478      0.2333697995E+00
  -0.3652000000     -5.30058365      0.2348008340E+00
  -0.3651000000     -5.29786251      0.2360351043E+00
  -0.3650000000     -5.29514137      0.2370649314E+00
  -0.3649000000     -5.29242023      0.2378836137E+00
  -0.3648000000     -5.28969909      0.2384855212E+00
  -0.3647000000     -5.28697795      0.2388661767E+00
  -0.3646000000     -5.28425682      0.2390223225E+00
  -0.3645000000     -5.28153568      0.2389519714E+00
  -0.3644000000     -5.27881454      0.2386544392E+00
  -0.3643000000     -5.27609340      0.2381303593E+00
  -0.3642000000     -5.27337226      0.2373816779E+00
  -0.3641000000     -5.27065112      0.2364116306E+00
  -0.3640000000     -5.26792999      0.2352246998E+00
  -0.3639000000     -5.26520885      0.2338265562E+00
  -0.3638000000     -5.26248771      0.2322239830E+00
  -0.3637000000     -5.25976657      0.2304247869E+00
  -0.3636000000     -5.25704543      0.2284376977E+00
  -0.3635000000     -5.25432429      0.2262722579E+00
  -0.3634000000     -5.25160315      0.2239387058E+00
  -0.3633000000     -5.24888202      0.2214478544E+00
  -0.3632000000     -5.24616088      0.2188109689E+00
  -0.3631000000     -5.24343974      0.2160396444E+00
  -0.3630000000     -5.24071860      0.2131456869E+00
  -0.3629000000     -5.23799746      0.2101409990E+00
  -0.3628000000     -5.23527632      0.2070374727E+00
  -0.3627000000     -5.23255519      0.2038468894E+00
  -0.3626000000     -5.22983405      0.2005808295E+00
  -0.3625000000     -5.22711291      0.1972505914E+00
  -0.3624000000     -5.22439177      0.1938671211E+00
  -0.3623000000     -5.22167063      0.1904409516E+00
  -0.3622000000     -5.21894949      0.1869821535E+00
  -0.3621000000     -5.21622836      0.1835002945E+00
  -0.3620000000     -5.21350722      0.1800044094E+00
  -0.3619000000     -5.21078608      0.1765029783E+00
  -0.3618000000     -5.20806494      0.1730039137E+00
  -0.3617000000     -5.20534380      0.1695145547E+00
  -0.3616000000     -5.20262266      0.1660416675E+00
  -0.3615000000     -5.19990153      0.1625914526E+00
  -0.3614000000     -5.19718039      0.1591695561E+00
  -0.3613000000     -5.19445925      0.1557810857E+00
  -0.3612000000     -5.19173811      0.1524306296E+00
  -0.3611000000     -5.18901697      0.1491222793E+00
  -0.3610000000     -5.18629583      0.1458596527E+00
  -0.3609000000     -5.18357469      0.1426459204E+00
  -0.3608000000     -5.18085356      0.1394838316E+00
  -0.3607000000     -5.17813242      0.1363757418E+00
  -0.3606000000     -5.17541128      0.1333236393E+00
  -0.3605000000     -5.17269014      0.1303291726E+00
  -0.3604000000     -5.16996900      0.1273936767E+00
  -0.3603000000     -5.16724786      0.1245181988E+00
  -0.3602000000     -5.16452673      0.1217035233E+00
  -0.3601000000     -5.16180559      0.1189501952E+00
  -0.3600000000     -5.15908445      0.1162585435E+00
  -0.3599000000     -5.15636331      0.1136287018E+00
  -0.3598000000     -5.15364217      0.1110606292E+00
  -0.3597000000     -5.15092103      0.1085541290E+00
  -0.3596000000     -5.14819990      0.1061088662E+00
  -0.3595000000     -5.14547876      0.1037243842E+00
  -0.3594000000     -5.14275762      0.1014001197E+00
  -0.3593000000     -5.14003648      0.9913541681E-01
  -0.3592000000     -5.13731534      0.9692954013E-01
  -0.3591000000     -5.13459420      0.9478168606E-01
  -0.3590000000     -5.13187307      0.9269099380E-01
  -0.3589000000     -5.12915193      0.9065655499E-01
  -0.3588000000     -5.12643079      0.8867742250E-01
  -0.3587000000     -5.12370965      0.8675261838E-01
  -0.3586000000     -5.12098851      0.8488114102E-01
  -0.3585000000     -5.11826737      0.8306197145E-01
  -0.3584000000     -5.11554623      0.8129407911E-01
  -0.3583000000     -5.11282510      0.7957642686E-01
  -0.3582000000     -5.11010396      0.7790797542E-01
  -0.3581000000     -5.10738282      0.7628768731E-01
  -0.3580000000     -5.10466168      0.7471453027E-01
  -0.3579000000     -5.10194054      0.7318748019E-01
  -0.3578000000     -5.09921940      0.7170552373E-01
  -0.3577000000     -5.09649827      0.7026766044E-01
  -0.3576000000     -5.09377713      0.6887290463E-01
  -0.3575000000     -5.09105599      0.6752028691E-01
  -0.3574000000     -5.08833485      0.6620885543E-01
  -0.3573000000     -5.08561371      0.6493767691E-01
  -0.3572000000     -5.08289257      0.6370583743E-01
  -0.3571000000     -5.08017144      0.6251244300E-01
  -0.3570000000     -5.07745030      0.6135661999E-01
  -0.3569000000     -5.07472916      0.6023751540E-01
  -0.3568000000     -5.07200802      0.5915429692E-01
  -0.3567000000     -5.06928688      0.5810615304E-01
  -0.3566000000     -5.06656574      0.5709229281E-01
  -0.3565000000     -5.06384461      0.5611194576E-01
  -0.3564000000     -5.06112347      0.5516436156E-01
  -0.3563000000     -5.05840233      0.5424880967E-01
  -0.3562000000     -5.05568119      0.5336457899E-01
  -0.3561000000     -5.05296005      0.5251097741E-01
  -0.3560000000     -5.05023891      0.5168733127E-01
  -0.3559000000     -5.04751777      0.5089298495E-01
  -0.3558000000     -5.04479664      0.5012730027E-01
  -0.3557000000     -5.04207550      0.4938965599E-01
  -0.3556000000     -5.03935436      0.4867944723E-01
  -0.3555000000     -5.03663322      0.4799608498E-01
  -0.3554000000     -5.03391208      0.4733899549E-01
  -0.3553000000     -5.03119094      0.4670761978E-01
  -0.3552000000     -5.02846981      0.4610141308E-01
  -0.3551000000     -5.02574867      0.4551984437E-01
  -0.3550000000     -5.02302753      0.4496239582E-01
  -0.3549000000     -5.02030639      0.4442856240E-01
  -0.3548000000     -5.01758525      0.4391785137E-01
  -0.3547000000     -5.01486411      0.4342978189E-01
  -0.3546000000     -5.01214298      0.4296388462E-01
  -0.3545000000     -5.00942184      0.4251970135E-01
  -0.3544000000     -5.00670070      0.4209678469E-01
  -0.3543000000     -5.00397956      0.4169469772E-01
  -0.3542000000     -5.00125842      0.4131301374E-01
  -0.3541000000     -4.99853728      0.4095131602E-01
  -0.3540000000     -4.99581615      0.4060919759E-01
  -0.3539000000     -4.99309501      0.4028626102E-01
  -0.3538000000     -4.99037387      0.3998211831E-01
  -0.3537000000     -4.98765273      0.3969639072E-01
  -0.3536000000     -4.98493159      0.3942870866E-01
  -0.3535000000     -4.98221045      0.3917871167E-01
  -0.3534000000     -4.97948931      0.3894604829E-01
  -0.3533000000     -4.97676818      0.3873037608E-01
  -0.3532000000     -4.97404704      0.3853136159E-01
  -0.3531000000     -4.97132590      0.3834868038E-01
  -0.3530000000     -4.96860476      0.3818201702E-01
  -0.3529000000     -4.96588362      0.3803106520E-01
  -0.3528000000     -4.96316248      0.3789552772E-01
  -0.3527000000     -4.96044135      0.3777511662E-01
  -0.3526000000     -4.95772021      0.3766955322E-01
  -0.3525000000     -4.95499907      0.3757856827E-01
  -0.3524000000     -4.95227793      0.3750190202E-01
  -0.3523000000     -4.94955679      0.3743930434E-01
  -0.3522000000     -4.94683565      0.3739053486E-01
  -0.3521000000     -4.94411452      0.3735536307E-01
  -0.3520000000     -4.94139338      0.3733356849E-01
  -0.3519000000     -4.93867224      0.3732494075E-01
  -0.3518000000     -4.93595110      0.3732927978E-01
  -0.3517000000     -4.93322996      0.3734639591E-01
  -0.3516000000     -4.93050882      0.3737611003E-01
  -0.3515000000     -4.92778769      0.3741825370E-01
  -0.3514000000     -4.92506655      0.3747266931E-01
  -0.3513000000     -4.92234541      0.3753921023E-01
  -0.3512000000     -4.91962427      0.3761774090E-01
  -0.3511000000     -4.91690313      0.3770813697E-01
  -0.3510000000     -4.91418199      0.3781028548E-01
  -0.3509000000     -4.91146085      0.3792408494E-01
  -0.3508000000     -4.90873972      0.3804944546E-01
  -0.3507000000     -4.90601858      0.3818628892E-01
  -0.3506000000     -4.90329744      0.3833454902E-01
  -0.3505000000     -4.90057630      0.3849417150E-01
  -0.3504000000     -4.89785516      0.3866511418E-01
  -0.3503000000     -4.89513402      0.3884734714E-01
  -0.3502000000     -4.89241289      0.3904085283E-01
  -0.3501000000     -4.88969175      0.3924562620E-01
  -0.3500000000     -4.88697061      0.3946167483E-01
  -0.3499000000     -4.88424947      0.3968901909E-01
  -0.3498000000     -4.88152833      0.3992769223E-01
  -0.3497000000     -4.87880719      0.4017774058E-01
  -0.3496000000     -4.87608606      0.4043922368E-01
  -0.3495000000     -4.87336492      0.4071221443E-01
  -0.3494000000     -4.87064378      0.4099679928E-01
  -0.3493000000     -4.86792264      0.4129307841E-01
  -0.3492000000     -4.86520150      0.4160116586E-01
  -0.3491000000     -4.86248036      0.4192118982E-01
  -0.3490000000     -4.85975923      0.4225329277E-01
  -0.3489000000     -4.85703809      0.4259763174E-01
  -0.3488000000     -4.85431695      0.4295437853E-01
  -0.3487000000     -4.85159581      0.4332371999E-01
  -0.3486000000     -4.84887467      0.4370585825E-01
  -0.3485000000     -4.84615353      0.4410101105E-01
  -0.3484000000     -4.84343239      0.4450941205E-01
  -0.3483000000     -4.84071126      0.4493131110E-01
  -0.3482000000     -4.83799012      0.4536697465E-01
  -0.3481000000     -4.83526898      0.4581668612E-01
  -0.3480000000     -4.83254784      0.4628074624E-01
  -0.3479000000     -4.82982670      0.4675947353E-01
  -0.3478000000     -4.82710556      0.4725320470E-01
  -0.3477000000     -4.82438443      0.4776229514E-01
  -0.3476000000     -4.82166329      0.4828711944E-01
  -0.3475000000     -4.81894215      0.4882807186E-01
  -0.3474000000     -4.81622101      0.4938556696E-01
  -0.3473000000     -4.81349987      0.4996004013E-01
  -0.3472000000     -4.81077873      0.5055194822E-01
  -0.3471000000     -4.80805760      0.5116177024E-01
  -0.3470000000     -4.80533646      0.5179000798E-01
  -0.3469000000     -4.80261532      0.5243718680E-01
  -0.3468000000     -4.79989418      0.5310385633E-01
