#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170353013949 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3838000000     -5.80818790      0.6009248962E-01
  -0.3837000000     -5.80546676      0.6098345954E-01
  -0.3836000000     -5.80274562      0.6174135879E-01
  -0.3835000000     -5.80002449      0.6238332395E-01
  -0.3834000000     -5.79730335      0.6292426465E-01
  -0.3833000000     -5.79458221      0.6337716195E-01
  -0.3832000000     -5.79186107      0.6375333034E-01
  -0.3831000000     -5.78913993      0.6406264546E-01
  -0.3830000000     -5.78641879      0.6431374065E-01
  -0.3829000000     -5.78369766      0.6451417601E-01
  -0.3828000000     -5.78097652      0.6467058338E-01
  -0.3827000000     -5.77825538      0.6478879071E-01
  -0.3826000000     -5.77553424      0.6487392862E-01
  -0.3825000000     -5.77281310      0.6493052177E-01
  -0.3824000000     -5.77009196      0.6496256739E-01
  -0.3823000000     -5.76737083      0.6497360274E-01
  -0.3822000000     -5.76464969      0.6496676324E-01
  -0.3821000000     -5.76192855      0.6494483261E-01
  -0.3820000000     -5.75920741      0.6491028623E-01
  -0.3819000000     -5.75648627      0.6486532865E-01
  -0.3818000000     -5.75376513      0.6481192620E-01
  -0.3817000000     -5.75104399      0.6475183529E-01
  -0.3816000000     -5.74832286      0.6468662712E-01
  -0.3815000000     -5.74560172      0.6461770919E-01
  -0.3814000000     -5.74288058      0.6454634421E-01
  -0.3813000000     -5.74015944      0.6447366656E-01
  -0.3812000000     -5.73743830      0.6440069685E-01
  -0.3811000000     -5.73471716      0.6432835464E-01
  -0.3810000000     -5.73199603      0.6425746974E-01
  -0.3809000000     -5.72927489      0.6418879210E-01
  -0.3808000000     -5.72655375      0.6412300063E-01
  -0.3807000000     -5.72383261      0.6406071098E-01
  -0.3806000000     -5.72111147      0.6400248245E-01
  -0.3805000000     -5.71839033      0.6394882413E-01
  -0.3804000000     -5.71566920      0.6390020040E-01
  -0.3803000000     -5.71294806      0.6385703578E-01
  -0.3802000000     -5.71022692      0.6381971932E-01
  -0.3801000000     -5.70750578      0.6378860849E-01
  -0.3800000000     -5.70478464      0.6376403269E-01
  -0.3799000000     -5.70206350      0.6374629638E-01
  -0.3798000000     -5.69934237      0.6373568192E-01
  -0.3797000000     -5.69662123      0.6373245209E-01
  -0.3796000000     -5.69390009      0.6373685243E-01
  -0.3795000000     -5.69117895      0.6374911327E-01
  -0.3794000000     -5.68845781      0.6376945163E-01
  -0.3793000000     -5.68573667      0.6379807290E-01
  -0.3792000000     -5.68301553      0.6383517244E-01
  -0.3791000000     -5.68029440      0.6388093692E-01
  -0.3790000000     -5.67757326      0.6393554566E-01
  -0.3789000000     -5.67485212      0.6399917175E-01
  -0.3788000000     -5.67213098      0.6407198318E-01
  -0.3787000000     -5.66940984      0.6415414378E-01
  -0.3786000000     -5.66668870      0.6424581416E-01
  -0.3785000000     -5.66396757      0.6434715251E-01
  -0.3784000000     -5.66124643      0.6445831540E-01
  -0.3783000000     -5.65852529      0.6457945851E-01
  -0.3782000000     -5.65580415      0.6471073726E-01
  -0.3781000000     -5.65308301      0.6485230745E-01
  -0.3780000000     -5.65036187      0.6500432584E-01
  -0.3779000000     -5.64764074      0.6516695071E-01
  -0.3778000000     -5.64491960      0.6534034236E-01
  -0.3777000000     -5.64219846      0.6552466359E-01
  -0.3776000000     -5.63947732      0.6572008019E-01
  -0.3775000000     -5.63675618      0.6592676136E-01
  -0.3774000000     -5.63403504      0.6614488013E-01
  -0.3773000000     -5.63131391      0.6637461378E-01
  -0.3772000000     -5.62859277      0.6661614424E-01
  -0.3771000000     -5.62587163      0.6686965843E-01
  -0.3770000000     -5.62315049      0.6713534867E-01
  -0.3769000000     -5.62042935      0.6741341301E-01
  -0.3768000000     -5.61770821      0.6770405561E-01
  -0.3767000000     -5.61498707      0.6800748707E-01
  -0.3766000000     -5.61226594      0.6832392476E-01
  -0.3765000000     -5.60954480      0.6865359321E-01
  -0.3764000000     -5.60682366      0.6899672438E-01
  -0.3763000000     -5.60410252      0.6935355805E-01
  -0.3762000000     -5.60138138      0.6972434212E-01
  -0.3761000000     -5.59866024      0.7010933299E-01
  -0.3760000000     -5.59593911      0.7050879585E-01
  -0.3759000000     -5.59321797      0.7092300504E-01
  -0.3758000000     -5.59049683      0.7135224441E-01
  -0.3757000000     -5.58777569      0.7179680764E-01
  -0.3756000000     -5.58505455      0.7225699861E-01
  -0.3755000000     -5.58233341      0.7273313174E-01
  -0.3754000000     -5.57961228      0.7322553237E-01
  -0.3753000000     -5.57689114      0.7373453711E-01
  -0.3752000000     -5.57417000      0.7426049420E-01
  -0.3751000000     -5.57144886      0.7480376392E-01
  -0.3750000000     -5.56872772      0.7536471895E-01
  -0.3749000000     -5.56600658      0.7594374474E-01
  -0.3748000000     -5.56328545      0.7654123995E-01
  -0.3747000000     -5.56056431      0.7715761680E-01
  -0.3746000000     -5.55784317      0.7779330152E-01
  -0.3745000000     -5.55512203      0.7844873473E-01
  -0.3744000000     -5.55240089      0.7912437186E-01
  -0.3743000000     -5.54967975      0.7982068360E-01
  -0.3742000000     -5.54695861      0.8053815627E-01
  -0.3741000000     -5.54423748      0.8127729230E-01
  -0.3740000000     -5.54151634      0.8203861063E-01
  -0.3739000000     -5.53879520      0.8282264715E-01
  -0.3738000000     -5.53607406      0.8362995514E-01
  -0.3737000000     -5.53335292      0.8446110568E-01
  -0.3736000000     -5.53063178      0.8531668809E-01
  -0.3735000000     -5.52791065      0.8619731037E-01
  -0.3734000000     -5.52518951      0.8710359958E-01
  -0.3733000000     -5.52246837      0.8803620226E-01
  -0.3732000000     -5.51974723      0.8899578484E-01
  -0.3731000000     -5.51702609      0.8998303401E-01
  -0.3730000000     -5.51430495      0.9099865707E-01
  -0.3729000000     -5.51158382      0.9204338226E-01
  -0.3728000000     -5.50886268      0.9311795912E-01
  -0.3727000000     -5.50614154      0.9422315870E-01
  -0.3726000000     -5.50342040      0.9535977387E-01
  -0.3725000000     -5.50069926      0.9652861944E-01
  -0.3724000000     -5.49797812      0.9773053240E-01
  -0.3723000000     -5.49525699      0.9896637193E-01
  -0.3722000000     -5.49253585      0.1002370195E+00
  -0.3721000000     -5.48981471      0.1015433786E+00
  -0.3720000000     -5.48709357      0.1028863752E+00
  -0.3719000000     -5.48437243      0.1042669565E+00
  -0.3718000000     -5.48165129      0.1056860918E+00
  -0.3717000000     -5.47893015      0.1071447709E+00
  -0.3716000000     -5.47620902      0.1086440045E+00
  -0.3715000000     -5.47348788      0.1101848225E+00
  -0.3714000000     -5.47076674      0.1117682741E+00
  -0.3713000000     -5.46804560      0.1133954256E+00
  -0.3712000000     -5.46532446      0.1150673600E+00
  -0.3711000000     -5.46260332      0.1167851750E+00
  -0.3710000000     -5.45988219      0.1185499812E+00
  -0.3709000000     -5.45716105      0.1203629001E+00
  -0.3708000000     -5.45443991      0.1222250617E+00
  -0.3707000000     -5.45171877      0.1241376016E+00
  -0.3706000000     -5.44899763      0.1261016583E+00
  -0.3705000000     -5.44627649      0.1281183691E+00
  -0.3704000000     -5.44355536      0.1301888664E+00
  -0.3703000000     -5.44083422      0.1323142734E+00
  -0.3702000000     -5.43811308      0.1344956987E+00
  -0.3701000000     -5.43539194      0.1367342310E+00
  -0.3700000000     -5.43267080      0.1390309330E+00
  -0.3699000000     -5.42994966      0.1413868340E+00
  -0.3698000000     -5.42722853      0.1438029232E+00
  -0.3697000000     -5.42450739      0.1462801404E+00
  -0.3696000000     -5.42178625      0.1488193674E+00
  -0.3695000000     -5.41906511      0.1514214179E+00
  -0.3694000000     -5.41634397      0.1540870263E+00
  -0.3693000000     -5.41362283      0.1568168358E+00
  -0.3692000000     -5.41090169      0.1596113857E+00
  -0.3691000000     -5.40818056      0.1624710971E+00
  -0.3690000000     -5.40545942      0.1653962577E+00
  -0.3689000000     -5.40273828      0.1683870057E+00
  -0.3688000000     -5.40001714      0.1714433125E+00
  -0.3687000000     -5.39729600      0.1745649636E+00
  -0.3686000000     -5.39457486      0.1777515395E+00
  -0.3685000000     -5.39185373      0.1810023941E+00
  -0.3684000000     -5.38913259      0.1843166335E+00
  -0.3683000000     -5.38641145      0.1876930921E+00
  -0.3682000000     -5.38369031      0.1911303094E+00
  -0.3681000000     -5.38096917      0.1946265047E+00
  -0.3680000000     -5.37824803      0.1981795520E+00
  -0.3679000000     -5.37552690      0.2017869536E+00
  -0.3678000000     -5.37280576      0.2054458146E+00
  -0.3677000000     -5.37008462      0.2091528161E+00
  -0.3676000000     -5.36736348      0.2129041902E+00
  -0.3675000000     -5.36464234      0.2166956944E+00
  -0.3674000000     -5.36192120      0.2205225887E+00
  -0.3673000000     -5.35920007      0.2243796128E+00
  -0.3672000000     -5.35647893      0.2282609673E+00
  -0.3671000000     -5.35375779      0.2321602964E+00
  -0.3670000000     -5.35103665      0.2360706750E+00
  -0.3669000000     -5.34831551      0.2399845995E+00
  -0.3668000000     -5.34559437      0.2438939841E+00
  -0.3667000000     -5.34287323      0.2477901626E+00
  -0.3666000000     -5.34015210      0.2516638965E+00
  -0.3665000000     -5.33743096      0.2555053907E+00
  -0.3664000000     -5.33470982      0.2593043168E+00
  -0.3663000000     -5.33198868      0.2630498450E+00
  -0.3662000000     -5.32926754      0.2667306853E+00
  -0.3661000000     -5.32654640      0.2703351378E+00
  -0.3660000000     -5.32382527      0.2738511531E+00
  -0.3659000000     -5.32110413      0.2772664026E+00
  -0.3658000000     -5.31838299      0.2805683577E+00
  -0.3657000000     -5.31566185      0.2837443794E+00
  -0.3656000000     -5.31294071      0.2867818154E+00
  -0.3655000000     -5.31021957      0.2896681064E+00
  -0.3654000000     -5.30749844      0.2923908970E+00
  -0.3653000000     -5.30477730      0.2949381537E+00
  -0.3652000000     -5.30205616      0.2972982846E+00
  -0.3651000000     -5.29933502      0.2994602615E+00
  -0.3650000000     -5.29661388      0.3014137407E+00
  -0.3649000000     -5.29389274      0.3031491810E+00
  -0.3648000000     -5.29117161      0.3046579564E+00
  -0.3647000000     -5.28845047      0.3059324602E+00
  -0.3646000000     -5.28572933      0.3069662003E+00
  -0.3645000000     -5.28300819      0.3077538812E+00
  -0.3644000000     -5.28028705      0.3082914723E+00
  -0.3643000000     -5.27756591      0.3085762602E+00
  -0.3642000000     -5.27484477      0.3086068844E+00
  -0.3641000000     -5.27212364      0.3083833541E+00
  -0.3640000000     -5.26940250      0.3079070478E+00
  -0.3639000000     -5.26668136      0.3071806938E+00
  -0.3638000000     -5.26396022      0.3062083328E+00
  -0.3637000000     -5.26123908      0.3049952644E+00
  -0.3636000000     -5.25851794      0.3035479769E+00
  -0.3635000000     -5.25579681      0.3018740642E+00
  -0.3634000000     -5.25307567      0.2999821300E+00
  -0.3633000000     -5.25035453      0.2978816826E+00
  -0.3632000000     -5.24763339      0.2955830221E+00
  -0.3631000000     -5.24491225      0.2930971227E+00
  -0.3630000000     -5.24219111      0.2904355117E+00
  -0.3629000000     -5.23946998      0.2876101486E+00
  -0.3628000000     -5.23674884      0.2846333055E+00
  -0.3627000000     -5.23402770      0.2815174509E+00
  -0.3626000000     -5.23130656      0.2782751394E+00
  -0.3625000000     -5.22858542      0.2749189069E+00
  -0.3624000000     -5.22586428      0.2714611748E+00
  -0.3623000000     -5.22314315      0.2679141619E+00
  -0.3622000000     -5.22042201      0.2642898062E+00
  -0.3621000000     -5.21770087      0.2605996964E+00
  -0.3620000000     -5.21497973      0.2568550121E+00
  -0.3619000000     -5.21225859      0.2530664752E+00
  -0.3618000000     -5.20953745      0.2492443095E+00
  -0.3617000000     -5.20681631      0.2453982094E+00
  -0.3616000000     -5.20409518      0.2415373178E+00
  -0.3615000000     -5.20137404      0.2376702103E+00
  -0.3614000000     -5.19865290      0.2338048885E+00
  -0.3613000000     -5.19593176      0.2299487775E+00
  -0.3612000000     -5.19321062      0.2261087304E+00
  -0.3611000000     -5.19048948      0.2222910374E+00
  -0.3610000000     -5.18776835      0.2185014390E+00
  -0.3609000000     -5.18504721      0.2147451422E+00
  -0.3608000000     -5.18232607      0.2110268402E+00
  -0.3607000000     -5.17960493      0.2073507341E+00
  -0.3606000000     -5.17688379      0.2037205562E+00
  -0.3605000000     -5.17416265      0.2001395943E+00
  -0.3604000000     -5.17144152      0.1966107173E+00
  -0.3603000000     -5.16872038      0.1931364006E+00
  -0.3602000000     -5.16599924      0.1897187519E+00
  -0.3601000000     -5.16327810      0.1863595368E+00
  -0.3600000000     -5.16055696      0.1830602036E+00
  -0.3599000000     -5.15783582      0.1798219076E+00
  -0.3598000000     -5.15511469      0.1766455348E+00
  -0.3597000000     -5.15239355      0.1735317246E+00
  -0.3596000000     -5.14967241      0.1704808910E+00
  -0.3595000000     -5.14695127      0.1674932435E+00
  -0.3594000000     -5.14423013      0.1645688063E+00
  -0.3593000000     -5.14150899      0.1617074366E+00
  -0.3592000000     -5.13878785      0.1589088416E+00
  -0.3591000000     -5.13606672      0.1561725946E+00
  -0.3590000000     -5.13334558      0.1534981501E+00
  -0.3589000000     -5.13062444      0.1508848569E+00
  -0.3588000000     -5.12790330      0.1483319716E+00
  -0.3587000000     -5.12518216      0.1458386699E+00
  -0.3586000000     -5.12246102      0.1434040574E+00
  -0.3585000000     -5.11973989      0.1410271797E+00
  -0.3584000000     -5.11701875      0.1387070312E+00
  -0.3583000000     -5.11429761      0.1364425637E+00
  -0.3582000000     -5.11157647      0.1342326933E+00
  -0.3581000000     -5.10885533      0.1320763074E+00
  -0.3580000000     -5.10613419      0.1299722712E+00
  -0.3579000000     -5.10341306      0.1279194325E+00
  -0.3578000000     -5.10069192      0.1259166272E+00
  -0.3577000000     -5.09797078      0.1239626835E+00
  -0.3576000000     -5.09524964      0.1220564256E+00
  -0.3575000000     -5.09252850      0.1201966778E+00
  -0.3574000000     -5.08980736      0.1183822670E+00
  -0.3573000000     -5.08708623      0.1166120256E+00
  -0.3572000000     -5.08436509      0.1148847940E+00
  -0.3571000000     -5.08164395      0.1131994228E+00
  -0.3570000000     -5.07892281      0.1115547743E+00
  -0.3569000000     -5.07620167      0.1099497242E+00
  -0.3568000000     -5.07348053      0.1083831628E+00
  -0.3567000000     -5.07075939      0.1068539967E+00
  -0.3566000000     -5.06803826      0.1053611488E+00
  -0.3565000000     -5.06531712      0.1039035601E+00
  -0.3564000000     -5.06259598      0.1024801895E+00
  -0.3563000000     -5.05987484      0.1010900147E+00
  -0.3562000000     -5.05715370      0.9973203281E-01
  -0.3561000000     -5.05443256      0.9840526014E-01
  -0.3560000000     -5.05171143      0.9710873276E-01
  -0.3559000000     -5.04899029      0.9584150653E-01
  -0.3558000000     -5.04626915      0.9460265716E-01
  -0.3557000000     -5.04354801      0.9339128022E-01
  -0.3556000000     -5.04082687      0.9220649112E-01
  -0.3555000000     -5.03810573      0.9104742497E-01
  -0.3554000000     -5.03538460      0.8991323654E-01
  -0.3553000000     -5.03266346      0.8880310003E-01
  -0.3552000000     -5.02994232      0.8771620898E-01
  -0.3551000000     -5.02722118      0.8665177604E-01
  -0.3550000000     -5.02450004      0.8560903279E-01
  -0.3549000000     -5.02177890      0.8458722954E-01
  -0.3548000000     -5.01905777      0.8358563512E-01
  -0.3547000000     -5.01633663      0.8260353668E-01
  -0.3546000000     -5.01361549      0.8164023949E-01
  -0.3545000000     -5.01089435      0.8069506672E-01
  -0.3544000000     -5.00817321      0.7976735929E-01
  -0.3543000000     -5.00545207      0.7885647565E-01
  -0.3542000000     -5.00273093      0.7796179167E-01
  -0.3541000000     -5.00000980      0.7708270040E-01
  -0.3540000000     -4.99728866      0.7621861200E-01
  -0.3539000000     -4.99456752      0.7536895362E-01
  -0.3538000000     -4.99184638      0.7453316922E-01
  -0.3537000000     -4.98912524      0.7371071954E-01
  -0.3536000000     -4.98640410      0.7290108200E-01
  -0.3535000000     -4.98368297      0.7210375065E-01
  -0.3534000000     -4.98096183      0.7131823610E-01
  -0.3533000000     -4.97824069      0.7054406550E-01
  -0.3532000000     -4.97551955      0.6978078254E-01
  -0.3531000000     -4.97279841      0.6902794743E-01
  -0.3530000000     -4.97007727      0.6828513691E-01
  -0.3529000000     -4.96735614      0.6755194428E-01
  -0.3528000000     -4.96463500      0.6682797943E-01
  -0.3527000000     -4.96191386      0.6611286885E-01
  -0.3526000000     -4.95919272      0.6540625571E-01
  -0.3525000000     -4.95647158      0.6470779991E-01
  -0.3524000000     -4.95375044      0.6401717810E-01
  -0.3523000000     -4.95102931      0.6333408374E-01
  -0.3522000000     -4.94830817      0.6265822719E-01
  -0.3521000000     -4.94558703      0.6198933567E-01
  -0.3520000000     -4.94286589      0.6132715340E-01
  -0.3519000000     -4.94014475      0.6067144152E-01
  -0.3518000000     -4.93742361      0.6002197820E-01
  -0.3517000000     -4.93470247      0.5937855857E-01
  -0.3516000000     -4.93198134      0.5874099474E-01
  -0.3515000000     -4.92926020      0.5810911575E-01
  -0.3514000000     -4.92653906      0.5748276753E-01
  -0.3513000000     -4.92381792      0.5686181277E-01
  -0.3512000000     -4.92109678      0.5624613089E-01
  -0.3511000000     -4.91837564      0.5563561781E-01
  -0.3510000000     -4.91565451      0.5503018585E-01
  -0.3509000000     -4.91293337      0.5442976353E-01
  -0.3508000000     -4.91021223      0.5383429531E-01
  -0.3507000000     -4.90749109      0.5324374133E-01
  -0.3506000000     -4.90476995      0.5265807713E-01
  -0.3505000000     -4.90204881      0.5207729334E-01
  -0.3504000000     -4.89932768      0.5150139524E-01
  -0.3503000000     -4.89660654      0.5093040244E-01
  -0.3502000000     -4.89388540      0.5036434841E-01
  -0.3501000000     -4.89116426      0.4980328002E-01
  -0.3500000000     -4.88844312      0.4924725703E-01
  -0.3499000000     -4.88572198      0.4869635158E-01
  -0.3498000000     -4.88300085      0.4815064766E-01
  -0.3497000000     -4.88027971      0.4761024046E-01
  -0.3496000000     -4.87755857      0.4707523586E-01
  -0.3495000000     -4.87483743      0.4654574974E-01
  -0.3494000000     -4.87211629      0.4602190736E-01
  -0.3493000000     -4.86939515      0.4550384275E-01
  -0.3492000000     -4.86667401      0.4499169798E-01
  -0.3491000000     -4.86395288      0.4448562257E-01
  -0.3490000000     -4.86123174      0.4398577276E-01
  -0.3489000000     -4.85851060      0.4349231089E-01
  -0.3488000000     -4.85578946      0.4300540471E-01
  -0.3487000000     -4.85306832      0.4252522673E-01
  -0.3486000000     -4.85034718      0.4205195363E-01
  -0.3485000000     -4.84762605      0.4158576558E-01
  -0.3484000000     -4.84490491      0.4112684566E-01
  -0.3483000000     -4.84218377      0.4067537933E-01
  -0.3482000000     -4.83946263      0.4023155382E-01
  -0.3481000000     -4.83674149      0.3979555765E-01
  -0.3480000000     -4.83402035      0.3936758017E-01
  -0.3479000000     -4.83129922      0.3894781106E-01
  -0.3478000000     -4.82857808      0.3853643998E-01
  -0.3477000000     -4.82585694      0.3813365619E-01
  -0.3476000000     -4.82313580      0.3773964823E-01
  -0.3475000000     -4.82041466      0.3735460364E-01
  -0.3474000000     -4.81769352      0.3697870877E-01
  -0.3473000000     -4.81497239      0.3661214853E-01
  -0.3472000000     -4.81225125      0.3625510634E-01
  -0.3471000000     -4.80953011      0.3590776402E-01
  -0.3470000000     -4.80680897      0.3557030171E-01
  -0.3469000000     -4.80408783      0.3524289798E-01
  -0.3468000000     -4.80136669      0.3492572982E-01
